Orthogroup	Sclerotinia_sclerotiorum	Botrytis_cinerea
OG0007140	XM_001589896.1.p1	XM_024697922.1.p1
OG0007142	XM_001589913.1.p1	XM_024697946.1.p1
OG0007143	XM_001589924.1.p1	XM_024697948.1.p1
OG0007144	XM_001589967.1.p1	XM_024697976.1.p1
OG0007145	XM_001589970.1.p1	XM_024697978.1.p1
OG0007146	XM_001589128.1.p1	XM_024697985.1.p1
OG0007150	XM_001590024.1.p1	XM_024698037.1.p1
OG0007152	XM_001590005.1.p1	XM_024698063.1.p1
OG0007153	XM_001590121.1.p1	XM_024698109.1.p1
OG0007154	XM_001590126.1.p1	XM_024698113.1.p1
OG0007155	XM_001590258.1.p1	XM_024698167.1.p1, XM_024698165.1.p1, XM_024698153.1.p1
OG0007156	XM_001590252.1.p1	XM_024698171.1.p1
OG0007157	XM_001590233.1.p1	XM_024698178.1.p1
OG0007158	XM_001590213.1.p1	XM_024698194.1.p1
OG0007159	XM_001590214.1.p1	XM_024698195.1.p1
OG0007160	XM_001590170.1.p1	XM_024698209.1.p1, XM_024698210.1.p1, XM_024698211.1.p1
OG0007161	XM_001589372.1.p1	XM_024698225.1.p1
OG0007163	XM_001590205.1.p1	XM_024698246.1.p1
OG0007164	XM_001589039.1.p1	XM_024698311.1.p1, XM_024698252.1.p1
OG0007165	XM_001596097.1.p1, XM_001595297.1.p1, XM_001594012.1.p1	XM_024698314.1.p1
OG0007527	XM_001589679.1.p1	XM_001545162.2.p1
OG0007534	XM_001589016.1.p1	XM_001545369.2.p1
OG0007536	XM_001589301.1.p1	XM_024698277.1.p1, XM_001545509.2.p1
OG0007539	XM_001590893.1.p1	XM_001545582.2.p1, XM_024697610.1.p1
OG0007543	XM_001588786.1.p1	XM_001545713.2.p1
OG0007544	XM_001584695.1.p1	XM_001545770.2.p1
OG0007546	XM_001590901.1.p1	XM_001545790.2.p1, XM_001545792.2.p1
OG0007550	XM_001591855.1.p1	XM_001545917.2.p1, XM_024695733.1.p1
OG0007551	XM_001597873.1.p1	XM_001545947.2.p1
OG0007552	XM_001597872.1.p1	XM_001545948.2.p1
OG0007554	XM_001595645.1.p1	XM_001545990.2.p1
OG0007555	XM_001585384.1.p1	XM_001546004.2.p1
OG0007556	XM_001585381.1.p1	XM_001546015.2.p1
OG0007557	XM_001586236.1.p1	XM_001546074.2.p1
OG0007558	XM_001588903.1.p1	XM_024697259.1.p1, XM_001546123.2.p1
OG0007559	XM_001594001.1.p1	XM_001546136.2.p1
OG0007561	XM_001586798.1.p1	XM_001546265.2.p1
OG0007563	XM_001588225.1.p1	XM_001546365.2.p1
OG0007565	XM_001594147.1.p1	XM_001546388.2.p1
OG0007566	XM_001585643.1.p1	XM_001546415.2.p1
OG0007569	XM_001587744.1.p1	XM_001546529.2.p1
OG0007573	XM_001585038.1.p1	XM_001546759.2.p1, XM_024697636.1.p1
OG0007574	XM_001591797.1.p1	XM_001546798.2.p1, XM_024695485.1.p1
OG0007575	XM_001591798.1.p1	XM_001546799.2.p1
OG0007577	XM_001591770.1.p1	XM_001546821.2.p1
OG0007579	XM_001597779.1.p1	XM_001546966.2.p1
OG0007581	XM_001597409.1.p1	XM_001547015.2.p1
OG0007582	XM_001586368.1.p1	XM_001547091.2.p1, XM_024694299.1.p2
OG0007583	XM_001596467.1.p1	XM_001547126.2.p1
OG0007584	XM_001596718.1.p1	XM_024693750.1.p1, XM_001547138.2.p1
OG0007585	XM_001596458.1.p1	XM_001547140.2.p1
OG0007586	XM_001584945.1.p1	XM_001547163.2.p1
OG0007587	XM_001585916.1.p1	XM_001547178.2.p1
OG0007588	XM_001585909.1.p1	XM_001547185.2.p1
OG0007590	XM_001594479.1.p1	XM_001547230.2.p1
OG0007592	XM_001596734.1.p1	XM_001547292.2.p1
OG0007593	XM_001592703.1.p1	XM_001547321.2.p1
OG0007595	XM_001598922.1.p1	XM_001547528.2.p1, XM_024696917.1.p1
OG0007596	XM_001585228.1.p1	XM_001547658.2.p1, XM_001555643.2.p1
OG0007598	XM_001590286.1.p1	XM_001547737.2.p1
OG0007599	XM_001590295.1.p1	XM_024698142.1.p1, XM_001547743.2.p1
OG0007601	XM_001598871.1.p1	XM_001547880.2.p1
OG0007602	XM_001591090.1.p1	XM_001547929.2.p1, XM_024697442.1.p1
OG0007603	XM_001586898.1.p1	XM_001547978.2.p1, XM_024691502.1.p1
OG0007604	XM_001591471.1.p1	XM_001547992.2.p1
OG0007605	XM_001596423.1.p1	XM_001548046.2.p1, XM_001556080.2.p1
OG0007608	XM_001585595.1.p1	XM_001548141.2.p1, XM_001548142.2.p1
OG0007609	XM_001592832.1.p1	XM_001548191.2.p1
OG0007611	XM_001591336.1.p1, XM_001594525.1.p1	XM_001548303.2.p1
OG0007612	XM_001594516.1.p1	XM_024695155.1.p1, XM_001548320.2.p1
OG0007613	XM_001586970.1.p1	XM_001548354.2.p1
OG0007614	XM_001586987.1.p1	XM_001548378.2.p1
OG0007616	XM_001585024.1.p1, XM_001585025.1.p1	XM_001548446.2.p1
OG0007617	XM_001585029.1.p1	XM_001548451.2.p1, XM_024693815.1.p1
OG0007619	XM_001594164.1.p1	XM_001548460.2.p1
OG0007621	XM_001594173.1.p1	XM_001548469.2.p1
OG0007625	XM_001589806.1.p1	XM_001548637.2.p1
OG0007626	XM_001593631.1.p1	XM_024694964.1.p1, XM_001548692.2.p1
OG0007627	XM_001595384.1.p1	XM_001548697.2.p1
OG0007629	XM_001591416.1.p1	XM_001548741.2.p1
OG0007630	XM_001591404.1.p1	XM_001548752.2.p1
OG0007631	XM_001591308.1.p1	XM_001548768.2.p1
OG0007633	XM_001588491.1.p1, XM_001595455.1.p1	XM_001548835.2.p1
OG0007634	XM_001592113.1.p1	XM_001548851.2.p1, XM_024694021.1.p1
OG0007635	XM_001597655.1.p1	XM_001548873.2.p1
OG0007636	XM_001594421.1.p1	XM_024690428.1.p1, XM_001548917.2.p1
OG0007638	XM_001592953.1.p1	XM_001548991.2.p1
OG0007639	XM_001584732.1.p1	XM_001549150.2.p1
OG0007640	XM_001588455.1.p1	XM_001549217.2.p1
OG0007641	XM_001588450.1.p1	XM_001549227.2.p1, XM_024692750.1.p1
OG0007642	XM_001588426.1.p1	XM_001549256.2.p1, XM_024692738.1.p1
OG0007643	XM_001588424.1.p1	XM_001549265.2.p1
OG0007644	XM_001586324.1.p1	XM_024690987.1.p1, XM_001549277.2.p1
OG0007646	XM_001593716.1.p1	XM_001549356.2.p1
OG0007647	XM_001593722.1.p1	XM_001549368.2.p1
OG0007648	XM_001593844.1.p1	XM_001549382.2.p1
OG0007650	XM_001591107.1.p1	XM_001549475.2.p1, XM_024697453.1.p1
OG0007651	XM_001591127.1.p1	XM_024698327.1.p1, XM_001549501.2.p1
OG0007653	XM_001589027.1.p1	XM_001549541.2.p1
OG0007654	XM_001589048.1.p1	XM_001549557.2.p1
OG0007655	XM_001589047.1.p1	XM_001549559.2.p1
OG0007656	XM_001591724.1.p1	XM_001549628.2.p1, XM_024695447.1.p1
OG0007658	XM_001585073.1.p1	XM_024697734.1.p1, XM_001549684.2.p1
OG0007659	XM_001585078.1.p1	XM_001549696.2.p1, XM_024697730.1.p1
OG0007662	XM_001585461.1.p1	XM_001554684.2.p1, XM_001549779.2.p1
OG0007663	XM_001597915.1.p1	XM_001549829.2.p1, XM_024692141.1.p1
OG0007664	XM_001597918.1.p1	XM_001549832.2.p1
OG0007666	XM_001591516.1.p1	XM_001549984.2.p1
OG0007668	XM_001588565.1.p1	XM_001550040.2.p1
OG0007669	XM_001587581.1.p1	XM_001550078.2.p1
OG0007671	XM_001587557.1.p1	XM_001550104.2.p1
OG0007673	XM_001584644.1.p1	XM_001550182.2.p1
OG0007675	XM_001590524.1.p1	XM_001550226.2.p1
OG0007676	XM_001590512.1.p1	XM_001550232.2.p1, XM_024696265.1.p1
OG0007678	XM_001592677.1.p1	XM_001550320.2.p1
OG0007680	XM_001593665.1.p1	XM_001550386.2.p1, XM_024694360.1.p1
OG0007682	XM_001593648.1.p1	XM_024694956.1.p1, XM_001550407.2.p1
OG0007683	XM_001587678.1.p1	XM_001559458.2.p1, XM_001550504.2.p1
OG0007687	XM_001587055.1.p1	XM_001550614.2.p1
OG0007690	XM_001590108.1.p1	XM_001550703.2.p1
OG0007691	XM_001593213.1.p1	XM_001550705.2.p1
OG0007692	XM_001590099.1.p1	XM_001550716.2.p1, XM_024698092.1.p1
OG0007696	XM_001586851.1.p1	XM_001551024.2.p1
OG0007697	XM_001586852.1.p1	XM_001551025.2.p1
OG0007699	XM_001585292.1.p1	XM_001551099.2.p1
OG0007700	XM_001585127.1.p1	XM_001551135.2.p1
OG0007701	XM_001585137.1.p1	XM_001551148.2.p1
OG0007702	XM_001585230.1.p1	XM_001551159.2.p1, XM_024691081.1.p1
OG0007704	XM_001595457.1.p1, XM_001585175.1.p1	XM_001551204.2.p1
OG0007707	XM_001598760.1.p1	XM_001551265.2.p1
OG0007709	XM_001588848.1.p1	XM_024697149.1.p1, XM_001551291.2.p1
OG0007710	XM_001588839.1.p1	XM_001551296.2.p1
OG0007712	XM_001597075.1.p1	XM_024693850.1.p1, XM_001551439.2.p1
OG0007713	XM_001593196.1.p1	XM_024693007.1.p1, XM_001551484.2.p1
OG0007714	XM_001593795.1.p1	XM_001551573.2.p1
OG0007715	XM_001593529.1.p1	XM_001551580.2.p1, XM_024695165.1.p1
OG0007716	XM_001593572.1.p1	XM_001551644.2.p1
OG0007717	XM_001593582.1.p1	XM_001551651.2.p1
OG0007718	XM_001593990.1.p1	XM_001551680.2.p1
OG0007719	XM_001594029.1.p1	XM_001551752.2.p1
OG0007724	XM_001595214.1.p1	XM_024694493.1.p1, XM_001551909.2.p1
OG0007726	XM_001590587.1.p1	XM_001552194.2.p1
OG0007727	XM_001590755.1.p1	XM_024696388.1.p1, XM_001552215.2.p1
OG0007729	XM_001590752.1.p1	XM_001552220.2.p1
OG0007733	XM_001595437.1.p1	XM_001552478.2.p1
OG0007734	XM_001586550.1.p1	XM_001552516.2.p1, XM_024694321.1.p1
OG0007736	XM_001593394.1.p1	XM_001552585.2.p1
OG0007737	XM_001593399.1.p1	XM_001552590.2.p1
OG0007738	XM_001593421.1.p1	XM_001552625.2.p1
OG0007741	XM_001593975.1.p1	XM_001552673.2.p1
OG0007742	XM_001597695.1.p1	XM_001552716.2.p1
OG0007743	XM_001598752.1.p1	XM_001552758.2.p1
OG0007744	XM_001598733.1.p1	XM_001552784.2.p1
OG0007745	XM_001597136.1.p1	XM_001552846.2.p1
OG0007747	XM_001587492.1.p1	XM_001553033.2.p1
OG0007748	XM_001588672.1.p1	XM_001553038.2.p1
OG0007749	XM_001584788.1.p1	XM_001553155.2.p1
OG0007752	XM_001593688.1.p1	XM_001553260.2.p1
OG0007753	XM_001589954.1.p1	XM_024697972.1.p1, XM_001553289.2.p1
OG0007754	XM_001589931.1.p1	XM_001553302.2.p1, XM_024691876.1.p1
OG0007756	XM_001595244.1.p1	XM_001553358.2.p1
OG0007757	XM_001595253.1.p1	XM_001553367.2.p1
OG0007758	XM_001595256.1.p1	XM_001553373.2.p1
OG0007759	XM_001595285.1.p1	XM_001553402.2.p1
OG0007760	XM_001591231.1.p1	XM_001553618.2.p1, XM_024697381.1.p1
OG0007761	XM_001591202.1.p1	XM_001553671.2.p1
OG0007763	XM_001597441.1.p1	XM_001553753.2.p1
OG0007764	XM_001597443.1.p1	XM_001553756.2.p1
OG0007765	XM_001585195.1.p1	XM_001553788.2.p1, XM_024692611.1.p1
OG0007767	XM_001590771.1.p1	XM_001553831.2.p1
OG0007768	XM_001590775.1.p1	XM_001553837.2.p1
OG0007769	XM_001590776.1.p1	XM_024691694.1.p1, XM_001553838.2.p1
OG0007770	XM_001590764.1.p1	XM_001553848.2.p1
OG0007771	XM_001584888.1.p1, XM_001585795.1.p1	XM_001553857.2.p1
OG0007774	XM_001594989.1.p1	XM_001553980.2.p1
OG0007775	XM_001594972.1.p1	XM_001553998.2.p1
OG0007776	XM_001589364.1.p1	XM_024694109.1.p1, XM_001554005.2.p1
OG0007778	XM_001589296.1.p1	XM_001554078.2.p1
OG0007779	XM_001589293.1.p1	XM_001554088.2.p1
OG0007782	XM_001591695.1.p1	XM_001554202.2.p1
OG0007786	XM_001598510.1.p1	XM_001554341.2.p1, XM_024691865.1.p1
OG0007787	XM_001596155.1.p1	XM_001554369.2.p1
OG0007789	XM_001595575.1.p1	XM_001554394.2.p1, XM_024692323.1.p1
OG0007791	XM_001593970.1.p1	XM_001554509.2.p1
OG0007793	XM_001595130.1.p1	XM_001554623.2.p1
OG0007794	XM_001595154.1.p1	XM_001554654.2.p1
OG0007797	XM_001585674.1.p1	XM_001554812.2.p1
OG0007799	XM_001598505.1.p1	XM_001554920.2.p1
OG0007800	XM_001598517.1.p1	XM_001554929.2.p1
OG0007804	XM_001596804.1.p1	XM_001555118.2.p1, XM_001555119.2.p1
OG0007806	XM_001596812.1.p1	XM_024693688.1.p1, XM_001555135.2.p1
OG0007808	XM_001596137.1.p1	XM_001555215.2.p1
OG0007812	XM_001595899.1.p1	XM_001555301.2.p1
OG0007815	XM_001598013.1.p1	XM_001555395.2.p1
OG0007817	XM_001591705.1.p1, XM_001597983.1.p1	XM_001555423.2.p1
OG0007818	XM_001585815.1.p1	XM_001555533.2.p1
OG0007819	XM_001585814.1.p1	XM_001555536.2.p1
OG0007820	XM_001585984.1.p1	XM_001555575.2.p1
OG0007821	XM_001591763.1.p1	XM_024695465.1.p1, XM_001555611.2.p1
OG0007822	XM_001592017.1.p1	XM_001555635.2.p1
OG0007823	XM_001592028.1.p1	XM_001555652.2.p1
OG0007824	XM_001592012.1.p1	XM_001555659.2.p1, XM_024695458.1.p1
OG0007828	XM_001591711.1.p1	XM_001555740.2.p1
OG0007830	XM_001588021.1.p1	XM_001555918.2.p1
OG0007834	XM_001596431.1.p1	XM_001556071.2.p1, XM_001559192.2.p1
OG0007835	XM_001589641.1.p1	XM_001556121.2.p1, XM_024693464.1.p1
OG0007836	XM_001589644.1.p1	XM_001556123.2.p1
OG0007840	XM_001596592.1.p1	XM_001556200.2.p1
OG0007841	XM_001589739.1.p1	XM_001556236.2.p1
OG0007842	XM_001589728.1.p1	XM_001556245.2.p1
OG0007843	XM_001596192.1.p1	XM_001556325.2.p1
OG0007844	XM_001596393.1.p1	XM_001556345.2.p1
OG0007848	XM_001586123.1.p1	XM_001556408.2.p1
OG0007849	XM_001586129.1.p1	XM_001556415.2.p1, XM_024690921.1.p1
OG0007850	XM_001586134.1.p1	XM_001556425.2.p1
OG0007852	XM_001586156.1.p1	XM_001556445.2.p1, XM_024691072.1.p1
OG0007853	XM_001594705.1.p1	XM_001556478.2.p1
OG0007854	XM_001596972.1.p1	XM_001556556.2.p1
OG0007857	XM_001592183.1.p1	XM_024698147.1.p1, XM_001556686.2.p1
OG0007858	XM_001592262.1.p1	XM_024695929.1.p1, XM_001556763.2.p1
OG0007859	XM_001592268.1.p1	XM_001556769.2.p1
OG0007862	XM_001586591.1.p1	XM_001556919.2.p1
OG0007864	XM_001586796.1.p1, XM_001595944.1.p1	XM_001557012.2.p1
OG0007865	XM_001595983.1.p1	XM_001557069.2.p1
OG0007868	XM_001595723.1.p1	XM_001557191.2.p1, XM_024692478.1.p1
OG0007869	XM_001595722.1.p1	XM_001557192.2.p1, XM_024692477.1.p1
OG0007870	XM_001590334.1.p1	XM_001557203.2.p1, XM_024692466.1.p1
OG0007871	XM_001593395.1.p1	XM_024692464.1.p1, XM_001557209.2.p1
OG0007873	XM_001586399.1.p1	XM_001557316.2.p1
OG0007874	XM_001586414.1.p1	XM_001557328.2.p1, XM_024695647.1.p1
OG0007875	XM_001586417.1.p1	XM_001557332.2.p1, XM_024695645.1.p1
OG0007879	XM_001588180.1.p1	XM_001557570.2.p1
OG0007881	XM_001588314.1.p1	XM_001557679.2.p1, XM_024692684.1.p1
OG0007882	XM_001588366.1.p1	XM_024692710.1.p1, XM_001557731.2.p1
OG0007883	XM_001588400.1.p1	XM_001557768.2.p1
OG0007884	XM_001596726.1.p1, XM_001588413.1.p1	XM_001557783.2.p1
OG0007886	XM_001590481.1.p1	XM_001557810.2.p1
OG0007887	XM_001595553.1.p1	XM_001557885.2.p1
OG0007889	XM_001595522.1.p1	XM_001557918.2.p1
OG0007890	XM_001595490.1.p1	XM_001557947.2.p1
OG0007892	XM_001590668.1.p1	XM_001558068.2.p1
OG0007894	XM_001584923.1.p1	XM_024694802.1.p1, XM_001558097.2.p1
OG0007895	XM_001587054.1.p1, XM_001584918.1.p1	XM_001558103.2.p1
OG0007896	XM_001591030.1.p1	XM_001558162.2.p1
OG0007897	XM_001590951.1.p1	XM_024697552.1.p1, XM_001558264.2.p1
OG0007898	XM_001590928.1.p1	XM_001558281.2.p1
OG0007900	XM_001590880.1.p1	XM_001558324.2.p1
OG0007903	XM_001592424.1.p1	XM_001558433.2.p1
OG0007906	XM_001597706.1.p1	XM_001558534.2.p1
OG0007907	XM_001597713.1.p1	XM_001558540.2.p1
OG0007908	XM_001597715.1.p1	XM_001558544.2.p1, XM_024693975.1.p1
OG0007909	XM_001598107.1.p1, XM_001597730.1.p1	XM_001558557.2.p1
OG0007910	XM_001597755.1.p1	XM_001558589.2.p1, XM_024693951.1.p1
OG0007911	XM_001597758.1.p1	XM_001558594.2.p1
OG0007914	XM_001597378.1.p1	XM_001558765.2.p1
OG0007916	XM_001597370.1.p1	XM_001558772.2.p1
OG0007917	XM_001597607.1.p1, XM_001591334.1.p1	XM_001558829.2.p1
OG0007926	XM_001596668.1.p1	XM_001559044.2.p1, XM_024693721.1.p1
OG0007927	XM_001589528.1.p1	XM_001559112.2.p1, XM_024693585.1.p1
OG0007928	XM_001589546.1.p1	XM_001559167.2.p1, XM_024693553.1.p1
OG0007930	XM_001598682.1.p1	XM_024691708.1.p1, XM_001559405.2.p1
OG0007931	XM_001588504.1.p1	XM_001559444.2.p1
OG0007932	XM_001587165.1.p1	XM_001559644.2.p1
OG0007934	XM_001593271.1.p1	XM_001559712.2.p1
OG0007935	XM_001593198.1.p1	XM_001559728.2.p1
OG0007936	XM_001593192.1.p1	XM_001559739.2.p1
OG0007937	XM_001593186.1.p1	XM_001559743.2.p1
OG0007938	XM_001593159.1.p1	XM_001559771.2.p1
OG0007939	XM_001593100.1.p1	XM_001559833.2.p1, XM_024692972.1.p1
OG0007940	XM_001595198.1.p1	XM_001559837.2.p1
OG0007941	XM_001593081.1.p1	XM_001559862.2.p1
OG0007943	XM_001593050.1.p1	XM_001559899.2.p1
OG0007946	XM_001596362.1.p1	XM_001560248.2.p1
OG0007947	XM_001596272.1.p1	XM_001560373.2.p1
OG0007948	XM_001589705.1.p1	XM_001560407.2.p1
OG0007949	XM_001598548.1.p1	XM_024691884.1.p1, XM_001560465.2.p1
OG0007951	XM_001598334.1.p1	XM_001560543.2.p1
OG0007952	XM_001598293.1.p1	XM_001560602.2.p1
OG0007953	XM_001598285.1.p1	XM_001560614.2.p1
OG0007955	XM_001598186.1.p1	XM_001560740.2.p1
OG0007956	XM_001598160.1.p1	XM_001560777.2.p1
OG0007960	XM_001588220.1.p1, XM_001593684.1.p1	XM_001560969.2.p1
OG0007961	XM_001594364.1.p1	XM_001561055.2.p1
OG0007962	XM_001594301.1.p1	XM_001561068.2.p1
OG0007964	XM_001594319.1.p1	XM_001561092.2.p1
OG0007965	XM_001594243.1.p1	XM_001561163.2.p1
OG0007967	XM_001594185.1.p1	XM_001561184.2.p1
OG0007968	XM_001594197.1.p1	XM_024690630.1.p1, XM_001561197.2.p1
OG0007972	XM_001589469.1.p1	XM_024690133.1.p1
OG0007973	XM_001589472.1.p1	XM_024690136.1.p1
OG0007975	XM_001585919.1.p1	XM_024690166.1.p1
OG0007976	XM_001585898.1.p1	XM_024690187.1.p1
OG0007977	XM_001585866.1.p1	XM_024690198.1.p1, XM_024690197.1.p1
OG0007978	XM_001585853.1.p1	XM_024690202.1.p1, XM_024690203.1.p1
OG0007979	XM_001597272.1.p1	XM_024690205.1.p1, XM_024690204.1.p1
OG0007981	XM_001585991.1.p1	XM_024690253.1.p1, XM_024690252.1.p1
OG0007983	XM_001594180.1.p1	XM_024690304.1.p1, XM_024690305.1.p1
OG0007985	XM_001594938.1.p1	XM_024690340.1.p1, XM_024690341.1.p1
OG0007987	XM_001594915.1.p1	XM_024690358.1.p1
OG0007989	XM_001594390.1.p1	XM_024690406.1.p1, XM_024690407.1.p1
OG0007991	XM_001594423.1.p1	XM_024690429.1.p1, XM_024690430.1.p1
OG0007992	XM_001594429.1.p1	XM_024690432.1.p1, XM_024690431.1.p1
OG0007993	XM_001594474.1.p1	XM_024690467.1.p1, XM_024690466.1.p1
OG0007994	XM_001594484.1.p1	XM_024690474.1.p1
OG0007995	XM_001594485.1.p1	XM_024690475.1.p1
OG0007996	XM_001584739.1.p1, XM_001594515.1.p1	XM_024690498.1.p1
OG0007999	XM_001594565.1.p1	XM_024690533.1.p1
OG0008000	XM_001594580.1.p1	XM_024690544.1.p1
OG0008002	XM_001594590.1.p1	XM_024690550.1.p1, XM_024690551.1.p1
OG0008003	XM_001594595.1.p1	XM_024690556.1.p1, XM_024690555.1.p1
OG0008005	XM_001594615.1.p1	XM_024690570.1.p1, XM_024690569.1.p1
OG0008006	XM_001594631.1.p1	XM_024690586.1.p1, XM_024690585.1.p1
OG0008007	XM_001594636.1.p1	XM_024690591.1.p1
OG0008008	XM_001586066.1.p1	XM_024690609.1.p1
OG0008009	XM_001594220.1.p1	XM_024690616.1.p1, XM_024694570.1.p2
OG0008010	XM_001594184.1.p1	XM_024690641.1.p1, XM_024690640.1.p1
OG0008013	XM_001594317.1.p1	XM_024690679.1.p1
OG0008014	XM_001594316.1.p1	XM_024690680.1.p1, XM_024690681.1.p1
OG0008015	XM_001594863.1.p1	XM_024690758.1.p1
OG0008016	XM_001594731.1.p1	XM_024690785.1.p1
OG0008017	XM_001588884.1.p1, XM_001594734.1.p1	XM_024690790.1.p1
OG0008019	XM_001586183.1.p1	XM_024690803.1.p1
OG0008020	XM_001594699.1.p1	XM_024690819.1.p1
OG0008023	XM_001586158.1.p1	XM_024690906.1.p1
OG0008026	XM_001589306.1.p1	XM_024694080.1.p1, XM_024690947.1.p1
OG0008027	XM_001594683.1.p1	XM_024690955.1.p1
OG0008028	XM_001586310.1.p1	XM_024690975.1.p1
OG0008034	XM_001597237.1.p1	XM_024691038.1.p1, XM_024691037.1.p1
OG0008035	XM_001597246.1.p1	XM_024691041.1.p1
OG0008036	XM_001597250.1.p1	XM_024691045.1.p1, XM_024691046.1.p1
OG0008037	XM_001597251.1.p1	XM_024691047.1.p1
OG0008038	XM_001597288.1.p1	XM_024691074.1.p1, XM_024691073.1.p1
OG0008041	XM_001597386.1.p1	XM_024691203.1.p1
OG0008042	XM_001597459.1.p1	XM_024691253.1.p1
OG0008043	XM_001597205.1.p1	XM_024691268.1.p1, XM_024691267.1.p1
OG0008044	XM_001597142.1.p1	XM_024691305.1.p1
OG0008045	XM_001597138.1.p1	XM_024691308.1.p1
OG0008046	XM_001597129.1.p1	XM_024691312.1.p1
OG0008047	XM_001597126.1.p1	XM_024691314.1.p1
OG0008049	XM_001587904.1.p1	XM_024691332.1.p1, XM_024691331.1.p1
OG0008050	XM_001587841.1.p1	XM_024691368.1.p1
OG0008051	XM_001587836.1.p1	XM_024691369.1.p1, XM_024691370.1.p1
OG0008052	XM_001587828.1.p1	XM_024691374.1.p1, XM_024691373.1.p1
OG0008053	XM_001587798.1.p1	XM_024691394.1.p1
OG0008056	XM_001587742.1.p1, XM_001585940.1.p1	XM_024691427.1.p1
OG0008061	XM_001586930.1.p1	XM_024691485.1.p1
OG0008062	XM_001586917.1.p1	XM_024691491.1.p1
OG0008064	XM_001586742.1.p1	XM_024691588.1.p1
OG0008065	XM_001586713.1.p1	XM_024691602.1.p1
OG0008067	XM_001586694.1.p1	XM_024691614.1.p1, XM_024691615.1.p1
OG0008069	XM_001598715.1.p1, XM_001588461.1.p1	XM_024691661.1.p1
OG0008070	XM_001588486.1.p1	XM_024691673.1.p1
OG0008074	XM_001598637.1.p1	XM_024691732.1.p1, XM_024691733.1.p1
OG0008075	XM_001595379.1.p1	XM_024694363.1.p1, XM_024691791.1.p1
OG0008080	XM_001598273.1.p1	XM_024691953.1.p1
OG0008082	XM_001598196.1.p1	XM_024691993.1.p1
OG0008087	XM_001598020.1.p1	XM_024692071.1.p1
OG0008090	XM_001597963.1.p1	XM_024692105.1.p1
OG0008091	XM_001597926.1.p1	XM_024692132.1.p1, XM_024692131.1.p1
OG0008092	XM_001597914.1.p1	XM_024692143.1.p1, XM_024692142.1.p1
OG0008095	XM_001585714.1.p1	XM_024692211.1.p1, XM_024692212.1.p1
OG0008096	XM_001585668.1.p1	XM_024692246.1.p1
OG0008098	XM_001585656.1.p1	XM_024692259.1.p1, XM_024692258.1.p1
OG0008099	XM_001585628.1.p1	XM_024692266.1.p1, XM_024692265.1.p1
OG0008105	XM_001588066.1.p1	XM_024692384.1.p1, XM_024692383.1.p1
OG0008107	XM_001595814.1.p1	XM_024692420.1.p1
OG0008108	XM_001595790.1.p1	XM_024692439.1.p1, XM_024692438.1.p1
OG0008112	XM_001595694.1.p1	XM_024692514.1.p1, XM_024694658.1.p1
OG0008113	XM_001595631.1.p1	XM_024692555.1.p1, XM_024692556.1.p1
OG0008114	XM_001595624.1.p1	XM_024692560.1.p1
OG0008115	XM_001588108.1.p1	XM_024692578.1.p1, XM_024692579.1.p1
OG0008118	XM_001588200.1.p1	XM_024692629.1.p1
OG0008119	XM_001590858.1.p1, XM_001588252.1.p1	XM_024692648.1.p1
OG0008121	XM_001588264.1.p1	XM_024692666.1.p1, XM_024692667.1.p1
OG0008122	XM_001588267.1.p1	XM_024692669.1.p1
OG0008123	XM_001588298.1.p1	XM_024692680.1.p1
OG0008125	XM_001588343.1.p1	XM_024692699.1.p1, XM_024692698.1.p1
OG0008126	XM_001588350.1.p1	XM_024692701.1.p1
OG0008127	XM_001588351.1.p1	XM_024692704.1.p1, XM_024692703.1.p1
OG0008128	XM_001588379.1.p1	XM_024692714.1.p1
OG0008129	XM_001593310.1.p1	XM_024693128.1.p1, XM_024692720.1.p1
OG0008130	XM_001592693.1.p1	XM_024692782.1.p1
OG0008132	XM_001592814.1.p1	XM_024692862.1.p1
OG0008134	XM_001593028.1.p1	XM_024692938.1.p1, XM_024692939.1.p1
OG0008135	XM_001593129.1.p1	XM_024692984.1.p1, XM_024697355.1.p1
OG0008136	XM_001593173.1.p1	XM_024693005.1.p1
OG0008138	XM_001593246.1.p1	XM_024693038.1.p1
OG0008139	XM_001593253.1.p1	XM_024693041.1.p1
OG0008140	XM_001587213.1.p1	XM_024693057.1.p1, XM_024693056.1.p1
OG0008142	XM_001587196.1.p1	XM_024693067.1.p1, XM_024693066.1.p1
OG0008143	XM_001587183.1.p1	XM_024693072.1.p1
OG0008144	XM_001587169.1.p1	XM_024693080.1.p1
OG0008145	XM_001587155.1.p1	XM_024693083.1.p1
OG0008147	XM_001593296.1.p1	XM_024693136.1.p1
OG0008150	XM_001587240.1.p1, XM_001587397.1.p1	XM_024693166.1.p1
OG0008153	XM_001589526.1.p1	XM_024693270.1.p1
OG0008154	XM_001589499.1.p1	XM_024693283.1.p1, XM_024693282.1.p1
OG0008156	XM_001589396.1.p1	XM_024693319.1.p1
OG0008157	XM_001589395.1.p1	XM_024693320.1.p1
OG0008158	XM_001589388.1.p1	XM_024693323.1.p1
OG0008159	XM_001596387.1.p1	XM_024693328.1.p1
OG0008164	XM_001589681.1.p1	XM_024693409.1.p1
OG0008165	XM_001596611.1.p1	XM_024693462.1.p1
OG0008166	XM_001589639.1.p1	XM_024693465.1.p1
