Orthogroup	Sclerotinia_sclerotiorum_rna_prot	Trichoderma_reesei_rna_prot
OG0005662	XM_001596193.1.p1	XM_006967883.1.p1, XM_006962150.1.p1
OG0005664	XM_001597939.1.p1	XM_006965268.1.p1
OG0005666	XM_001586146.1.p1	XM_006962600.1.p1
OG0005667	XM_001589553.1.p1	XM_006967469.1.p1
OG0005668	XM_001596950.1.p1	XM_006963440.1.p1
OG0005669	XM_001592946.1.p1	XM_006968362.1.p1
OG0005670	XM_001586238.1.p1	XM_006963016.1.p1
OG0005671	XM_001589066.1.p1	XM_006962037.1.p1
OG0005672	XM_001593289.1.p1	XM_006966669.1.p1
OG0005674	XM_001597109.1.p1	XM_006962028.1.p1
OG0005675	XM_001587840.1.p1	XM_006965008.1.p1
OG0005676	XM_001592735.1.p1	XM_006965305.1.p1
OG0005677	XM_001591760.1.p1	XM_006967658.1.p1
OG0005678	XM_001596112.1.p1	XM_006965285.1.p1
OG0005679	XM_001592989.1.p1	XM_006967081.1.p1
OG0005680	XM_001587242.1.p1	XM_006966624.1.p1
OG0005682	XM_001598580.1.p1	XM_006964582.1.p1
OG0005683	XM_001584574.1.p1	XM_006963095.1.p1
OG0005685	XM_001589678.1.p1	XM_006968576.1.p1
OG0005686	XM_001589876.1.p1	XM_006961589.1.p1
OG0005687	XM_001594489.1.p1	XM_006966694.1.p1
OG0005689	XM_001595711.1.p1	XM_006968406.1.p1
OG0005690	XM_001588657.1.p1	XM_006968918.1.p1
OG0005692	XM_001590359.1.p1	XM_006961431.1.p1
OG0005693	XM_001594737.1.p1	XM_006965130.1.p1
OG0005695	XM_001592488.1.p1	XM_006963217.1.p1
OG0005697	XM_001594585.1.p1	XM_006962720.1.p1
OG0005698	XM_001592680.1.p1	XM_006966784.1.p1
OG0005699	XM_001586195.1.p1	XM_006960905.1.p1
OG0005701	XM_001585648.1.p1	XM_006961821.1.p1
OG0005702	XM_001584895.1.p1	XM_006968666.1.p1
OG0005703	XM_001590642.1.p1	XM_006968685.1.p1
OG0005705	XM_001593716.1.p1	XM_006966378.1.p1
OG0005706	XM_001597456.1.p1	XM_006967724.1.p1
OG0005708	XM_001594365.1.p1	XM_006963483.1.p1
OG0005709	XM_001596716.1.p1	XM_006962348.1.p1
OG0005710	XM_001584679.1.p1	XM_006965419.1.p1
OG0005711	XM_001597706.1.p1	XM_006964888.1.p1
OG0005714	XM_001584680.1.p1	XM_006965282.1.p1
OG0005716	XM_001589279.1.p1	XM_006962155.1.p1
OG0005717	XM_001585610.1.p1	XM_006961598.1.p1
OG0005718	XM_001597405.1.p1	XM_006965964.1.p1
OG0005719	XM_001596775.1.p1	XM_006962048.1.p1
OG0005720	XM_001585717.1.p1	XM_006962706.1.p1
OG0005722	XM_001588167.1.p1	XM_006968133.1.p1
OG0005723	XM_001591888.1.p1	XM_006967568.1.p1
OG0005725	XM_001587178.1.p1	XM_006968357.1.p1
OG0005727	XM_001597637.1.p1	XM_006962313.1.p1
OG0005728	XM_001586961.1.p1	XM_006968376.1.p1
OG0005729	XM_001596603.1.p1	XM_006963671.1.p1
OG0005730	XM_001587497.1.p1	XM_006964655.1.p1
OG0005733	XM_001590238.1.p1	XM_006960951.2.p1
OG0005736	XM_001594786.1.p1	XM_006967165.1.p1
OG0005737	XM_001593163.1.p1	XM_006966593.1.p1
OG0005741	XM_001586143.1.p1	XM_006963691.1.p1
OG0005743	XM_001595570.1.p1	XM_006961417.1.p1
OG0005744	XM_001585096.1.p1	XM_006961071.1.p1
OG0005745	XM_001585099.1.p1	XM_006961473.1.p1
OG0005746	XM_001588283.1.p1	XM_006966365.1.p1
OG0005747	XM_001585888.1.p1	XM_006969487.1.p1, XM_006963620.1.p1
OG0005748	XM_001595765.1.p1	XM_006967972.1.p1
OG0005749	XM_001589533.1.p1	XM_006965582.1.p1
OG0005750	XM_001593904.1.p1	XM_006966369.1.p1
OG0005751	XM_001598399.1.p1	XM_006969099.1.p1
OG0005752	XM_001597713.1.p1	XM_006962045.1.p1
OG0005756	XM_001589195.1.p1	XM_006967144.1.p1
OG0005758	XM_001598719.1.p1	XM_006968474.1.p1
OG0005759	XM_001595804.1.p1	XM_006966867.1.p1
OG0005762	XM_001592936.1.p1	XM_006965590.1.p1
OG0005764	XM_001587574.1.p1	XM_006963828.1.p1
OG0005771	XM_001594140.1.p1	XM_006964303.1.p1
OG0005774	XM_001585477.1.p1	XM_006962748.1.p1
OG0005777	XM_001584633.1.p1	XM_006961205.1.p1
OG0005805	XM_001596744.1.p1, XM_001598361.1.p1	XM_006962054.1.p1, XM_006968615.1.p1, XM_006969794.1.p1
OG0005826	XM_001587147.1.p1	XM_006968055.1.p1
OG0005828	XM_001597569.1.p1	XM_006963688.1.p1
OG0005833	XM_001594376.1.p1	XM_006963870.1.p1
OG0005834	XM_001587115.1.p1	XM_006968157.1.p1
OG0005835	XM_001596651.1.p1	XM_006968326.1.p1
OG0005837	XM_001587704.1.p1	XM_006964849.1.p1
OG0005839	XM_001590095.1.p1	XM_006961543.1.p1
OG0005842	XM_001593514.1.p1	XM_006968921.1.p1
OG0005843	XM_001593656.1.p1	XM_006967481.1.p1
OG0005844	XM_001588902.1.p1	XM_006968060.1.p1
OG0005845	XM_001586654.1.p1	XM_006964811.1.p1
OG0005849	XM_001585758.1.p1	XM_006969755.1.p1
OG0005851	XM_001593300.1.p1	XM_006964326.1.p1
OG0005856	XM_001584764.1.p1	XM_006962451.1.p1
OG0005857	XM_001592884.1.p1	XM_006966726.1.p1
OG0005858	XM_001591399.1.p1	XM_006967139.1.p1
OG0005860	XM_001598018.1.p1	XM_006968646.1.p1
OG0005861	XM_001593752.1.p1	XM_006963132.1.p1
OG0005862	XM_001596898.1.p1	XM_006961872.1.p1
OG0005870	XM_001589420.1.p1	XM_006962400.1.p1
OG0005871	XM_001584838.1.p1	XM_006967387.1.p1
OG0005872	XM_001588796.1.p1	XM_006967962.1.p1
OG0005873	XM_001587100.1.p1	XM_006966497.1.p1
OG0005874	XM_001586057.1.p1	XM_006961483.1.p1
OG0005876	XM_001589371.1.p1	XM_006968238.1.p1
OG0005877	XM_001597743.1.p1	XM_006962379.1.p1
OG0005878	XM_001591852.1.p1	XM_006963163.1.p1
OG0005883	XM_001595432.1.p1	XM_006961451.1.p1
OG0005887	XM_001586895.1.p1	XM_006968772.1.p1
OG0005890	XM_001592119.1.p1	XM_006968332.1.p1
OG0005892	XM_001588683.1.p1	XM_006968470.1.p1
OG0005895	XM_001584776.1.p1	XM_006962937.1.p1
OG0005896	XM_001592215.1.p1	XM_006962685.1.p1
OG0005897	XM_001588593.1.p1	XM_006966101.1.p1
OG0005898	XM_001587689.1.p1	XM_006962850.1.p1, XM_006962849.1.p1
OG0005899	XM_001587181.1.p1	XM_006966803.1.p1
OG0005900	XM_001593030.1.p1	XM_006966491.1.p1
OG0005902	XM_001595674.1.p1	XM_006961421.1.p1
OG0005903	XM_001594580.1.p1	XM_006962944.1.p1
OG0005906	XM_001592522.1.p1	XM_006962690.2.p1
OG0005907	XM_001590126.1.p1	XM_006968247.1.p1
OG0005909	XM_001589056.1.p1	XM_006962084.1.p1
OG0005910	XM_001586076.1.p1	XM_006963707.1.p1
OG0005911	XM_001590797.1.p1	XM_006962793.1.p1
OG0005912	XM_001592315.1.p1	XM_006967182.1.p1
OG0005919	XM_001592002.1.p1	XM_006965361.1.p1
OG0005920	XM_001586344.1.p1	XM_006968957.1.p1
OG0005922	XM_001584510.1.p1	XM_006968539.1.p1
OG0005923	XM_001592320.1.p1	XM_006963428.1.p1
OG0005924	XM_001594063.1.p1	XM_006962123.1.p1
OG0005926	XM_001594322.1.p1	XM_006965594.1.p1
OG0005927	XM_001591403.1.p1	XM_006967138.1.p1
OG0005928	XM_001590456.1.p1	XM_006962423.1.p1
OG0005929	XM_001598160.1.p1	XM_006961448.1.p1
OG0005931	XM_001590762.1.p1	XM_006962229.1.p1
OG0005932	XM_001596601.1.p1	XM_006963864.1.p1
OG0005933	XM_001598166.1.p1	XM_006969663.1.p1
OG0005936	XM_001591576.1.p1	XM_006961533.1.p1
OG0005938	XM_001590445.1.p1	XM_006968668.1.p1
OG0005941	XM_001588273.1.p1	XM_006963265.1.p1
OG0005942	XM_001592633.1.p1	XM_006966769.1.p1
OG0005943	XM_001593198.1.p1	XM_006965698.1.p1
OG0005944	XM_001588774.1.p1	XM_006966980.1.p1
OG0005946	XM_001593749.1.p1	XM_006962989.1.p1
OG0005947	XM_001593658.1.p1	XM_006967106.1.p1
OG0005949	XM_001594509.1.p1	XM_006965039.1.p1
OG0005952	XM_001594502.1.p1	XM_006966603.1.p1
OG0005954	XM_001586646.1.p1	XM_006964935.1.p1
OG0005956	XM_001587981.1.p1	XM_006968768.1.p1
OG0005957	XM_001586822.1.p1	XM_006968795.1.p1
OG0005958	XM_001586856.1.p1	XM_006965095.1.p1
OG0005959	XM_001594147.1.p1	XM_006964305.1.p1
OG0005961	XM_001587219.1.p1	XM_006961255.1.p1
OG0005962	XM_001585136.1.p1	XM_006966895.1.p1
OG0005964	XM_001598318.1.p1	XM_006961643.1.p1
OG0005965	XM_001584609.1.p1	XM_006962965.1.p1
OG0005966	XM_001586206.1.p1	XM_006966759.1.p1
OG0005972	XM_001594997.1.p1	XM_006964396.1.p1
OG0005975	XM_001597676.1.p1	XM_006968346.1.p1
OG0005980	XM_001587692.1.p1	XM_006964991.1.p1
OG0005981	XM_001585071.1.p1	XM_006962632.1.p1
OG0005982	XM_001596940.1.p1	XM_006963439.1.p1
OG0005984	XM_001598161.1.p1	XM_006960849.1.p1
OG0005985	XM_001597378.1.p1	XM_006968854.1.p1
OG0005986	XM_001593085.1.p1	XM_006968986.1.p1
OG0005987	XM_001591804.1.p1	XM_006965477.1.p1
OG0005989	XM_001590574.1.p1	XM_006961232.1.p1
OG0005990	XM_001589153.1.p1	XM_006962033.1.p1
OG0005991	XM_001598343.1.p1	XM_006966638.1.p1
OG0005992	XM_001591607.1.p1	XM_006965245.1.p1
OG0005993	XM_001593729.1.p1	XM_006961867.1.p1
OG0005994	XM_001588651.1.p1	XM_006968927.1.p1
OG0005997	XM_001592179.1.p1	XM_006962893.1.p1
OG0006002	XM_001588493.1.p1	XM_006961639.1.p1
OG0006003	XM_001594696.1.p1	XM_006966675.1.p1
OG0006008	XM_001592370.1.p1	XM_006961291.1.p1
OG0006009	XM_001598053.1.p1	XM_006967689.1.p1
OG0006011	XM_001588617.1.p1	XM_006965968.1.p1
OG0006012	XM_001588565.1.p1	XM_006961612.1.p1
OG0006013	XM_001587401.1.p1	XM_006963614.1.p1
OG0006015	XM_001594884.1.p1	XM_006964882.1.p1
OG0006016	XM_001584682.1.p1	XM_006965418.1.p1
OG0006020	XM_001586932.1.p1	XM_006964910.1.p1
OG0006021	XM_001592533.1.p1	XM_006961122.1.p1
OG0006023	XM_001586163.1.p1	XM_006961090.1.p1
OG0006024	XM_001591170.1.p1	XM_006968210.1.p1
OG0006032	XM_001592892.1.p1	XM_006966705.1.p1
OG0006035	XM_001593690.1.p1	XM_006962574.1.p1
OG0006037	XM_001589767.1.p1	XM_006969496.1.p1
OG0006038	XM_001595316.1.p1	XM_006964264.1.p1
OG0006039	XM_001597174.1.p1	XM_006967825.1.p1
OG0006042	XM_001597861.1.p1	XM_006961622.1.p1
OG0006043	XM_001595347.1.p1	XM_006963612.1.p1
OG0006044	XM_001585802.1.p1	XM_006963912.1.p1
OG0006046	XM_001586273.1.p1	XM_006963057.1.p2
OG0006048	XM_001597445.1.p1	XM_006963433.1.p1
OG0006051	XM_001595566.1.p1	XM_006963336.1.p1
OG0006054	XM_001591153.1.p1	XM_006961366.1.p1
OG0006059	XM_001595287.1.p1	XM_006963704.1.p1
OG0006059	XM_001595285.1.p1	XM_006963703.1.p1
OG0006061	XM_001587182.1.p1	XM_006961224.1.p1
OG0006062	XM_001588503.1.p1	XM_006969421.1.p1
OG0006065	XM_001590775.1.p1	XM_006961772.1.p1
OG0006071	XM_001588013.1.p1	XM_006964854.1.p1
OG0006073	XM_001584782.1.p1	XM_006963681.1.p1
OG0006074	XM_001592869.1.p1, XM_001585301.1.p1	XM_006962300.1.p1
OG0006081	XM_001585898.1.p1	XM_006961993.1.p1
OG0006082	XM_001590665.1.p1	XM_006962786.1.p1
OG0006084	XM_001585933.1.p1	XM_006962286.1.p1
OG0006162	XM_001586571.1.p1	XM_006967331.1.p1
OG0006165	XM_001586960.1.p1	XM_006963926.1.p1
OG0006169	XM_001589313.1.p1	XM_006963882.1.p1
OG0006180	XM_001596002.1.p1	XM_006967385.1.p1
OG0006182	XM_001588693.1.p1	XM_006968410.1.p1
OG0006185	XM_001590298.1.p1	XM_006968122.1.p1
OG0006189	XM_001590726.1.p1	XM_006962778.1.p1
OG0006197	XM_001591470.1.p1	XM_006965470.1.p1
OG0006200	XM_001589967.1.p1	XM_006964426.1.p1
OG0006202	XM_001596083.1.p1	XM_006969577.1.p1
OG0006206	XM_001590384.1.p1	XM_006961427.1.p1
OG0006207	XM_001587066.1.p1	XM_006967018.1.p1
OG0006211	XM_001586140.1.p1	XM_006969057.1.p1
OG0006218	XM_001591475.1.p1	XM_006962993.1.p1
OG0006223	XM_001587567.1.p1	XM_006969655.1.p1
OG0006224	XM_001591112.1.p1	XM_006968043.1.p1
OG0006227	XM_001596621.1.p1	XM_006964976.1.p1
OG0006233	XM_001585027.1.p1	XM_006966148.1.p1
OG0006235	XM_001593252.1.p1	XM_006966813.1.p1
OG0006238	XM_001595941.1.p1	XM_006966067.1.p1
OG0006241	XM_001591578.1.p1	XM_006967939.1.p1
OG0006242	XM_001588457.1.p1	XM_006967397.1.p1
OG0006246	XM_001594164.1.p1	XM_006966057.1.p1
OG0006250	XM_001591516.1.p1	XM_006967660.1.p1
OG0006251	XM_001597541.1.p1	XM_006964432.1.p1
OG0006253	XM_001596256.1.p1, XM_001598509.1.p1	XM_006968016.1.p1
OG0006254	XM_001587977.1.p1	XM_006963595.1.p1
OG0006257	XM_001586504.1.p1	XM_006965233.1.p1
OG0006258	XM_001587169.1.p1	XM_006966695.1.p1
OG0006260	XM_001591589.1.p1	XM_006968003.1.p1
OG0006261	XM_001596227.1.p1	XM_006963756.1.p1
OG0006265	XM_001587353.1.p1	XM_006968676.1.p1
OG0006275	XM_001587522.1.p1	XM_006969064.1.p1
OG0006279	XM_001597542.1.p1	XM_006964436.1.p1
OG0006281	XM_001594942.1.p1	XM_006962921.1.p1
OG0006282	XM_001586134.1.p1	XM_006962756.1.p1
OG0006283	XM_001596636.1.p1	XM_006963893.1.p1
OG0006284	XM_001585643.1.p1	XM_006961280.2.p1
OG0006286	XM_001590891.1.p1	XM_006969188.1.p1
OG0006292	XM_001598806.1.p1	XM_006963324.1.p1
OG0006293	XM_001592692.1.p1	XM_006966598.1.p1
OG0006294	XM_001596229.1.p1	XM_006963577.1.p1
OG0006295	XM_001584531.1.p1	XM_006962266.1.p1
OG0006296	XM_001588794.1.p1	XM_006967964.1.p1
OG0006297	XM_001586586.1.p1	XM_006963375.1.p1
OG0006298	XM_001589779.1.p1	XM_006969508.1.p1
OG0006301	XM_001598863.1.p1	XM_006969689.1.p1
OG0006305	XM_001590296.1.p1	XM_006966789.1.p1
OG0006307	XM_001591917.1.p1	XM_006965231.1.p1
OG0006308	XM_001597828.1.p1	XM_006961615.1.p1
OG0006309	XM_001593586.1.p1	XM_006968401.1.p1
OG0006311	XM_001588795.1.p1	XM_006967963.1.p1
OG0006313	XM_001584877.1.p1	XM_006964270.1.p1
OG0006315	XM_001587570.1.p1	XM_006963570.1.p1
OG0006321	XM_001598514.1.p1	XM_006965253.1.p1
OG0006323	XM_001587947.1.p1	XM_006961601.1.p1
OG0006324	XM_001591782.1.p1	XM_006964006.1.p1
OG0006325	XM_001595477.1.p1	XM_006965495.1.p1
OG0006330	XM_001585272.1.p1	XM_006963366.1.p1
OG0006333	XM_001587781.1.p1	XM_006965539.1.p1
OG0006335	XM_001594300.1.p1	XM_006964969.1.p1
OG0006337	XM_001596761.1.p1	XM_006969156.1.p1, XM_006964957.1.p1
OG0006341	XM_001589388.1.p1	XM_006965101.1.p1
OG0006347	XM_001594498.1.p1	XM_006966413.1.p1
OG0006348	XM_001596200.1.p1	XM_006969391.1.p1
OG0006356	XM_001597350.1.p1	XM_006963041.1.p1
OG0006362	XM_001589809.1.p1	XM_006968047.1.p1
OG0006363	XM_001592532.1.p1	XM_006961522.1.p1
OG0006374	XM_001590597.1.p1	XM_006969146.1.p1
OG0006374	XM_001593002.1.p1	XM_006968740.1.p1
OG0006375	XM_001597628.1.p1	XM_006965888.1.p1
OG0006382	XM_001596050.1.p1, XM_001590088.1.p1, XM_001589746.1.p1, XM_001587482.1.p1	XM_006969256.1.p1
OG0006411	XM_001596137.1.p1	XM_006967757.1.p1
OG0006442	XM_001590969.1.p1	XM_006963113.1.p1
OG0006449	XM_001598760.1.p1	XM_006967619.1.p1
OG0006452	XM_001588895.1.p1	XM_006961627.1.p1
OG0006453	XM_001589599.1.p1	XM_006965896.1.p1
OG0006457	XM_001598419.1.p1	XM_006969325.1.p1
OG0006459	XM_001596360.1.p1	XM_006968755.1.p1, XM_006968310.1.p1
OG0006465	XM_001596086.1.p1, XM_001589227.1.p1	XM_006969449.1.p1
OG0006471	XM_001586547.1.p1	XM_006967597.1.p1
OG0006475	XM_001595183.1.p1	XM_006965240.1.p1
OG0006479	XM_001584941.1.p1	XM_006965918.1.p1
OG0006484	XM_001590774.1.p1	XM_006968165.1.p1
OG0006490	XM_001595605.1.p1	XM_006965950.1.p1
OG0006491	XM_001584594.1.p1	XM_006963272.1.p1
OG0006493	XM_001588786.1.p1	XM_006963738.1.p1
OG0006494	XM_001598909.1.p1	XM_006968453.1.p1
OG0006501	XM_001597484.1.p1	XM_006964392.1.p1
OG0006502	XM_001588021.1.p1	XM_006963717.1.p1
OG0006508	XM_001597655.1.p1	XM_006965907.1.p1
OG0006521	XM_001595876.1.p1	XM_006966174.1.p1
OG0006522	XM_001597180.1.p1	XM_006961076.1.p1
OG0006526	XM_001590131.1.p1	XM_006961009.1.p1
OG0006527	XM_001591613.1.p1	XM_006965150.1.p1
OG0006528	XM_001587293.1.p1	XM_006968044.1.p1
OG0006532	XM_001595228.1.p1	XM_006963641.1.p1
OG0006537	XM_001598418.1.p1	XM_006969306.1.p1
OG0006539	XM_001593891.1.p1	XM_006968066.2.p1
OG0006545	XM_001590215.1.p1	XM_006964718.1.p1, XM_006964068.1.p1
OG0006548	XM_001592344.1.p1	XM_006969521.1.p1
OG0006555	XM_001598666.1.p1	XM_006962324.1.p1
OG0006556	XM_001585317.1.p1	XM_006967594.1.p1
OG0006557	XM_001587856.1.p1	XM_006968809.1.p1
OG0006570	XM_001593088.1.p1	XM_006969161.1.p1
OG0006571	XM_001588087.1.p1	XM_006962746.1.p1
OG0006572	XM_001584765.1.p1	XM_006962847.1.p1
OG0006589	XM_001584802.1.p1, XM_001584803.1.p1	XM_006964095.1.p1
OG0006592	XM_001593990.1.p1	XM_006968361.1.p1
OG0006593	XM_001597433.1.p1	XM_006962112.1.p1
OG0006597	XM_001585293.1.p1	XM_006968012.1.p1
OG0006600	XM_001592717.1.p1	XM_006966510.1.p1
OG0006601	XM_001594811.1.p1	XM_006963304.1.p1
OG0006608	XM_001595096.1.p1	XM_006964706.1.p1
OG0006610	XM_001589631.1.p1	XM_006969268.1.p1, XM_006963174.1.p1
OG0006613	XM_001597849.1.p1	XM_006968040.1.p1
OG0006615	XM_001593174.1.p1	XM_006967055.1.p1
OG0006624	XM_001597840.1.p1	XM_006961618.1.p1
OG0006625	XM_001594842.1.p1	XM_006966791.1.p1
OG0006628	XM_001592290.1.p1	XM_006961251.1.p1
OG0006629	XM_001594427.1.p1	XM_006962534.1.p1
OG0006631	XM_001595560.1.p1	XM_006961418.1.p1
OG0006636	XM_001593318.1.p1	XM_006966699.1.p1
OG0006644	XM_001587128.1.p1, XM_001595253.1.p1	XM_006965137.1.p1
OG0006692	XM_001598537.1.p1	XM_006966737.1.p1, XM_006962151.1.p1
OG0006738	XM_001596741.1.p1	XM_006962079.1.p1
OG0006744	XM_001584582.1.p1	XM_006963284.1.p1
OG0006758	XM_001586468.1.p1	XM_006967590.1.p1
OG0006763	XM_001587400.1.p1	XM_006963587.1.p1
OG0006765	XM_001597162.1.p1	XM_006969159.1.p1
OG0006771	XM_001586970.1.p1	XM_006967777.1.p1
OG0006773	XM_001588691.1.p1	XM_006966383.1.p1
OG0006778	XM_001594752.1.p1	XM_006963889.1.p1
OG0006779	XM_001594356.1.p1	XM_006963175.1.p1
OG0006787	XM_001588551.1.p1	XM_006966361.1.p1
OG0006788	XM_001590971.1.p1	XM_006964442.1.p1
OG0006797	XM_001590526.1.p1	XM_006962264.1.p1
OG0006798	XM_001591030.1.p1	XM_006965614.1.p1
OG0006799	XM_001594250.1.p1	XM_006965497.1.p1
OG0006809	XM_001597092.1.p1	XM_006965893.1.p1
OG0006812	XM_001596016.1.p1	XM_006964801.2.p1
OG0006816	XM_001589875.1.p1	XM_006960861.1.p1
OG0006821	XM_001587597.1.p1	XM_006967155.1.p1
OG0006825	XM_001598886.1.p1	XM_006965755.1.p1
OG0006828	XM_001593764.1.p1	XM_006967483.1.p1
OG0006829	XM_001594321.1.p1	XM_006968336.1.p1
OG0006834	XM_001592028.1.p1	XM_006966893.1.p1
OG0006842	XM_001585411.1.p1	XM_006967444.1.p1
OG0006850	XM_001588662.1.p1	XM_006966136.1.p1
OG0006855	XM_001587965.1.p1	XM_006969034.1.p1
OG0006859	XM_001593211.1.p1	XM_006968488.1.p1
OG0006862	XM_001586881.1.p1	XM_006964939.1.p1
OG0006867	XM_001591198.1.p1	XM_006969328.1.p1
OG0006869	XM_001598878.1.p1	XM_006969469.1.p1
OG0006881	XM_001590235.1.p1	XM_006969032.2.p1
OG0006888	XM_001585127.1.p1	XM_006965850.1.p1
OG0006901	XM_001595142.1.p1	XM_006967762.1.p1
OG0006904	XM_001589237.1.p1	XM_006968220.2.p1
OG0006907	XM_001584667.1.p1	XM_006968082.1.p1
OG0006917	XM_001586538.1.p1	XM_006963173.1.p1
OG0006918	XM_001587106.1.p1	XM_006964629.1.p1
OG0006919	XM_001595872.1.p1	XM_006969352.1.p1
OG0006920	XM_001587449.1.p1, XM_001597759.1.p1, XM_001589306.1.p1	XM_006960893.1.p1
OG0006923	XM_001591117.1.p1	XM_006960923.1.p1
OG0006924	XM_001593140.1.p1	XM_006967996.1.p1
OG0006934	XM_001598865.1.p1, XM_001596463.1.p1	XM_006962686.1.p1
OG0006937	XM_001589727.1.p1	XM_006963826.1.p1
OG0007075	XM_001597346.1.p1	XM_006961920.1.p1
OG0007076	XM_001593722.1.p1	XM_006962827.1.p1
OG0007092	XM_001588789.1.p1	XM_006966976.1.p1
OG0007110	XM_001590705.1.p1	XM_006964111.1.p1
OG0007129	XM_001593425.1.p1	XM_006961687.1.p1
OG0007184	XM_001597926.1.p1	XM_006961126.1.p1
OG0007193	XM_001596259.1.p1	XM_006966688.1.p1
OG0007194	XM_001592472.1.p1	XM_006964189.1.p1
OG0007201	XM_001593296.1.p1	XM_006965503.1.p1
OG0007223	XM_001592375.1.p1	XM_006962641.1.p1
OG0007225	XM_001593745.1.p1, XM_001592374.1.p1	XM_006969170.1.p1
OG0007231	XM_001597401.1.p1	XM_006961111.1.p1
OG0007238	XM_001588175.1.p1, XM_001587192.1.p1, XM_001593395.1.p1	XM_006964100.1.p1
OG0007240	XM_001587271.1.p1	XM_006964386.1.p1
OG0007246	XM_001586968.1.p1	XM_006966459.1.p1
OG0007269	XM_001585919.1.p1	XM_006961464.1.p1
OG0007271	XM_001597155.1.p1	XM_006961386.1.p1
OG0007272	XM_001597149.1.p1	XM_006961383.1.p1
OG0007274	XM_001595814.1.p1	XM_006967023.1.p1
OG0007276	XM_001588776.1.p1	XM_006967077.1.p1
OG0007277	XM_001588047.1.p1	XM_006969602.1.p1
OG0007278	XM_001589742.1.p1	XM_006962653.1.p1
OG0007279	XM_001589803.1.p1	XM_006968168.1.p1
OG0007280	XM_001592266.1.p1	XM_006961712.1.p1
OG0007282	XM_001592243.1.p1	XM_006962913.1.p1
OG0007283	XM_001596076.1.p1	XM_006963769.1.p1
OG0007284	XM_001594568.1.p1	XM_006963429.1.p1
OG0007287	XM_001587973.1.p1	XM_006965080.1.p1
OG0007288	XM_001588316.1.p1	XM_006961405.1.p1
OG0007289	XM_001592141.1.p1	XM_006960913.1.p1
OG0007290	XM_001592129.1.p1	XM_006967652.1.p1
OG0007291	XM_001589862.1.p1	XM_006961566.1.p1
OG0007292	XM_001590019.1.p1	XM_006967438.1.p1
OG0007293	XM_001590049.1.p1	XM_006961587.1.p1
OG0007294	XM_001597369.1.p1	XM_006968154.1.p1
OG0007295	XM_001597994.1.p1	XM_006961214.1.p1
OG0007296	XM_001594620.1.p1	XM_006967249.1.p1
OG0007300	XM_001598685.1.p1	XM_006963468.1.p1
OG0007301	XM_001585498.1.p1	XM_006963953.1.p1
OG0007302	XM_001585743.1.p1, XM_001585742.1.p1	XM_006961723.1.p1
OG0007303	XM_001596849.1.p1	XM_006961259.1.p1
OG0007310	XM_001585660.1.p1	XM_006962345.1.p1
OG0007315	XM_001598709.1.p1	XM_006968473.1.p1
OG0007317	XM_001592299.1.p1	XM_006966192.1.p1
OG0007494	XM_001594831.1.p1	XM_006963122.1.p1
OG0007497	XM_001592846.1.p1	XM_006969167.1.p1
OG0007511	XM_001589048.1.p1	XM_006967771.1.p1, XM_006968302.1.p1
OG0007535	XM_001589426.1.p1, XM_001594129.1.p1	XM_006969929.1.p1
OG0007560	XM_001593186.1.p1	XM_006967338.2.p1
OG0007565	XM_001586852.1.p1	XM_006969588.1.p1
OG0007601	XM_001595402.1.p1	XM_006967046.1.p1, XM_006967045.1.p1
OG0007618	XM_001595194.1.p1	XM_006961761.1.p1
OG0007623	XM_001593414.1.p1	XM_006966140.1.p1
OG0007696	XM_001598105.1.p1	XM_006967342.1.p1
OG0007707	XM_001589706.1.p1	XM_006965602.1.p1
OG0007711	XM_001584859.1.p1	XM_006967408.1.p1
OG0007721	XM_001596666.1.p1	XM_006962036.1.p1
OG0007724	XM_001586130.1.p1	XM_006962605.1.p1
OG0007725	XM_001588426.1.p1	XM_006965281.1.p1
OG0007726	XM_001587142.1.p1	XM_006965277.1.p1
OG0007728	XM_001591116.1.p1	XM_006968042.1.p1
OG0007731	XM_001596834.1.p1	XM_006963872.1.p1
OG0007732	XM_001585945.1.p1	XM_006964116.1.p1
OG0007736	XM_001588063.1.p1	XM_006969936.1.p1
OG0007739	XM_001588650.1.p1	XM_006962987.1.p1
OG0007742	XM_001593253.1.p1	XM_006966714.1.p1
OG0007743	XM_001588907.1.p1	XM_006965927.1.p1
OG0007744	XM_001594732.1.p1	XM_006964960.1.p1
OG0007746	XM_001588652.1.p1	XM_006963007.1.p1
OG0007747	XM_001595308.1.p1	XM_006964084.1.p1
OG0007748	XM_001596909.1.p1	XM_006963427.1.p1
OG0007750	XM_001592774.1.p1	XM_006961556.1.p1
OG0007752	XM_001592070.1.p1	XM_006967521.1.p1
OG0007754	XM_001590390.1.p1	XM_006961852.1.p1
OG0007755	XM_001586282.1.p1	XM_006966853.1.p1
OG0007756	XM_001598255.1.p1	XM_006966124.1.p1
OG0007757	XM_001595564.1.p1	XM_006961420.1.p1
OG0007758	XM_001594115.1.p1	XM_006964107.1.p1
OG0007759	XM_001588887.1.p1	XM_006964256.1.p1
OG0007762	XM_001588149.1.p1	XM_006966241.1.p1
OG0007766	XM_001587640.1.p1	XM_006969774.1.p1
OG0007768	XM_001587101.1.p1	XM_006966498.1.p1
OG0007769	XM_001592220.1.p1	XM_006966188.1.p1
