Orthogroup	Sclerotinia_sclerotiorum_rna_prot	Fusarium_oxysporum_cds_prot
OG0005020	XM_001588550.1.p1	lcl|NC_030992.1_cds_XP_018240348.1_15263.p1
OG0005021	XM_001591905.1.p1	lcl|NC_030990.1_cds_XP_018235901.1_12801.p1
OG0005022	XM_001588627.1.p1	lcl|NC_030992.1_cds_XP_018240455.1_15370.p1
OG0005023	XM_001587534.1.p1	lcl|NC_030990.1_cds_XP_018234537.1_11437.p1
OG0005024	XM_001591662.1.p1	lcl|NC_030990.1_cds_XP_018235012.1_11912.p1, lcl|NC_030988.1_cds_XP_018256633.1_6780.p1, lcl|NC_030988.1_cds_XP_018251928.1_6505.p1
OG0005025	XM_001595361.1.p1	lcl|NC_030999.1_cds_XP_018253842.1_25268.p1, lcl|NC_030993.1_cds_XP_018236871.1_17416.p1
OG0005026	XM_001598273.1.p1	lcl|NC_030992.1_cds_XP_018248453.1_16583.p1
OG0005027	XM_001592834.1.p1	lcl|NC_030986.1_cds_XP_018233573.1_2815.p1
OG0005028	XM_001596626.1.p1	lcl|NC_030988.1_cds_XP_018251708.1_6285.p1, lcl|NC_030987.1_cds_XP_018256485.1_6051.p1, lcl|NC_030991.1_cds_XP_018244286.1_13323.p1, lcl|NC_030986.1_cds_XP_018231849.1_1091.p1
OG0005029	XM_001594308.1.p1	lcl|NC_030986.1_cds_XP_018232179.1_1420.p1, lcl|NC_030986.1_cds_XP_018232178.1_1421.p1, lcl|NC_030986.1_cds_XP_018232177.1_1419.p1
OG0005030	XM_001594462.1.p1	lcl|NC_030993.1_cds_XP_018237851.1_18397.p1, lcl|NC_030993.1_cds_XP_018237852.1_18396.p1
OG0005031	XM_001591562.1.p1	lcl|NC_030990.1_cds_XP_018235785.1_12685.p1
OG0005032	XM_001588205.1.p1	lcl|NC_030986.1_cds_XP_018233360.1_2602.p1
OG0005033	XM_001586448.1.p1	lcl|NC_030989.1_cds_XP_018238941.1_10016.p1
OG0005034	XM_001586730.1.p1	lcl|NC_030989.1_cds_XP_018244055.1_9004.p1
OG0005036	XM_001586781.1.p1	lcl|NC_030989.1_cds_XP_018244102.1_9051.p1, lcl|NC_030989.1_cds_XP_018244101.1_9050.p1
OG0005037	XM_001594882.1.p1	lcl|NC_030993.1_cds_XP_018237675.1_18220.p1
OG0005038	XM_001591848.1.p1	lcl|NC_030990.1_cds_XP_018235748.1_12648.p1
OG0005039	XM_001591457.1.p1	lcl|NC_030990.1_cds_XP_018234860.1_11760.p1, lcl|NC_030990.1_cds_XP_018234861.1_11761.p1, lcl|NC_030990.1_cds_XP_018234862.1_11762.p1
OG0005040	XM_001585164.1.p1	lcl|NC_030987.1_cds_XP_018245214.1_5403.p1
OG0005041	XM_001592199.1.p1	lcl|NC_030992.1_cds_XP_018247851.1_15981.p1
OG0005042	XM_001592614.1.p1	lcl|NC_030993.1_cds_XP_018237565.1_18110.p1
OG0005044	XM_001585814.1.p1	lcl|NC_030996.1_cds_XP_018247209.1_22628.p1, lcl|NC_030989.1_cds_XP_018238131.1_9206.p1, lcl|NC_030997.1_cds_XP_018252841.1_23866.p1
OG0005045	XM_001592676.1.p1	lcl|NC_030986.1_cds_XP_018233119.1_2361.p1
OG0005046	XM_001590561.1.p1	lcl|NC_030987.1_cds_XP_018242228.1_4842.p1
OG0005047	XM_001597964.1.p1	lcl|NC_030992.1_cds_XP_018248375.1_16505.p1
OG0005049	XM_001586575.1.p1	lcl|NC_030997.1_cds_XP_018252646.1_23671.p1
OG0005050	XM_001590406.1.p1	lcl|NC_030995.1_cds_XP_018249600.1_21284.p1
OG0005051	XM_001589419.1.p1	lcl|NC_030995.1_cds_XP_018249529.1_21213.p1
OG0005052	XM_001584952.1.p1	lcl|NC_030994.1_cds_XP_018246220.1_19287.p1
OG0005053	XM_001595850.1.p1	lcl|NC_030987.1_cds_XP_018244770.1_4959.p1
OG0005054	XM_001588448.1.p1	lcl|NC_030989.1_cds_XP_018243794.1_8743.p1
OG0005055	XM_001588571.1.p1	lcl|NC_030992.1_cds_XP_018240728.1_15643.p1
OG0005056	XM_001595726.1.p1	lcl|NC_030995.1_cds_XP_018253210.1_20961.p1
OG0005057	XM_001595429.1.p1	lcl|NC_030992.1_cds_XP_018247878.1_16009.p1, lcl|NC_030988.1_cds_XP_018256789.1_6936.p1
OG0005059	XM_001597185.1.p1	lcl|NC_030990.1_cds_XP_018235065.1_11965.p1
OG0005061	XM_001592810.1.p1	lcl|NC_030986.1_cds_XP_018233580.1_2822.p1
OG0005062	XM_001598824.1.p1	lcl|NC_030992.1_cds_XP_018240646.1_15561.p1
OG0005063	XM_001593685.1.p1	lcl|NC_030993.1_cds_XP_018237808.1_18353.p1
OG0005064	XM_001595162.1.p1	lcl|NC_030993.1_cds_XP_018256001.1_18628.p1
OG0005065	XM_001595426.1.p1	lcl|NC_030988.1_cds_XP_018258294.1_6196.p1, lcl|NC_030999.1_cds_XP_018253786.1_25212.p1, lcl|NC_030992.1_cds_XP_018247962.1_16092.p1
OG0005066	XM_001596966.1.p1	lcl|NC_030989.1_cds_XP_018243106.1_8055.p1, lcl|NC_030988.1_cds_XP_018251686.1_6263.p1, lcl|NC_030986.1_cds_XP_018231725.1_967.p1
OG0005067	XM_001589813.1.p1	lcl|NC_030995.1_cds_XP_018253407.1_21158.p1
OG0005068	XM_001594681.1.p1	lcl|NC_030989.1_cds_XP_018239255.1_10330.p1, lcl|NW_017264847.1_cds_XP_018257832.1_26993.p1
OG0005070	XM_001593761.1.p1	lcl|NC_030992.1_cds_XP_018240857.1_15772.p1, lcl|NC_030992.1_cds_XP_018240856.1_15771.p1
OG0005071	XM_001586356.1.p1	lcl|NC_030989.1_cds_XP_018238342.1_9417.p1
OG0005073	XM_001593864.1.p1	lcl|NC_030986.1_cds_XP_018233353.1_2595.p1
OG0005074	XM_001587686.1.p1	lcl|NC_030989.1_cds_XP_018244085.1_9034.p1
OG0005075	XM_001590481.1.p1	lcl|NC_030994.1_cds_XP_018246361.1_19428.p1
OG0005076	XM_001586546.1.p1	lcl|NC_030989.1_cds_XP_018239088.1_10163.p1
OG0005077	XM_001596870.1.p1	lcl|NC_030995.1_cds_XP_018249959.1_21643.p1
OG0005079	XM_001591974.1.p1	lcl|NC_030994.1_cds_XP_018246503.1_19570.p1
OG0005080	XM_001597083.1.p1	lcl|NC_030987.1_cds_XP_018245349.1_5538.p1
OG0005081	XM_001598790.1.p1	lcl|NC_030990.1_cds_XP_018255394.1_10903.p1
OG0005082	XM_001591915.1.p1	lcl|NC_030990.1_cds_XP_018235807.1_12707.p1
OG0005083	XM_001592043.1.p1, XM_001591297.1.p1	lcl|NC_030992.1_cds_XP_018239646.1_14561.p1
OG0005085	XM_001584902.1.p1	lcl|NC_030992.1_cds_XP_018239522.1_14437.p1
OG0005086	XM_001585503.1.p1	lcl|NC_030987.1_cds_XP_018241825.1_4439.p1
OG0005087	XM_001594186.1.p1	lcl|NC_030986.1_cds_XP_018232244.1_1486.p1
OG0005088	XM_001595549.1.p1	lcl|NC_030992.1_cds_XP_018248077.1_16207.p1
OG0005089	XM_001591547.1.p1	lcl|NC_030989.1_cds_XP_018239166.1_10241.p1
OG0005090	XM_001598456.1.p1	lcl|NC_030990.1_cds_XP_018234959.1_11859.p1
OG0005092	XM_001584596.1.p1	lcl|NC_030986.1_cds_XP_018233067.1_2309.p1
OG0005094	XM_001593992.1.p1	lcl|NC_030992.1_cds_XP_018240892.1_15807.p1
OG0005095	XM_001591259.1.p1	lcl|NC_030994.1_cds_XP_018251061.1_20020.p1
OG0005096	XM_001588101.1.p1	lcl|NC_030992.1_cds_XP_018248492.1_16622.p1
OG0005097	XM_001588926.1.p1	lcl|NC_030995.1_cds_XP_018250288.1_21972.p1
OG0005099	XM_001588672.1.p1	lcl|NC_030992.1_cds_XP_018240375.1_15290.p1
OG0005106	XM_001594872.1.p1	lcl|NC_030993.1_cds_XP_018256233.1_18860.p1
OG0005108	XM_001592210.1.p1	lcl|NC_030986.1_cds_XP_018231781.1_1023.p1
OG0005140	XM_001597876.1.p1	lcl|NC_030990.1_cds_XP_018234487.1_11387.p1
OG0005141	XM_001598633.1.p1	lcl|NC_031000.1_cds_XP_018254521.1_25877.p1
OG0005141	XM_001586472.1.p1	lcl|NC_030998.1_cds_XP_018250647.1_24658.p1, lcl|NC_030997.1_cds_XP_018252271.1_23296.p1, lcl|NC_030998.1_cds_XP_018250649.1_24660.p1, lcl|NW_017264847.1_cds_XP_018257787.1_26948.p1, lcl|NC_030992.1_cds_XP_018239865.1_14780.p1
OG0005142	XM_001585803.1.p1	lcl|NC_030990.1_cds_XP_018234686.1_11586.p1
OG0005143	XM_001593507.1.p1	lcl|NC_030992.1_cds_XP_018240021.1_14936.p1
OG0005144	XM_001588036.1.p1	lcl|NC_030992.1_cds_XP_018240662.1_15577.p1
OG0005145	XM_001593647.1.p1	lcl|NC_030993.1_cds_XP_018237069.1_17616.p1
OG0005147	XM_001598269.1.p1	lcl|NC_030990.1_cds_XP_018234448.1_11348.p1
OG0005148	XM_001596628.1.p1	lcl|NC_030986.1_cds_XP_018232719.1_1961.p1
OG0005149	XM_001594822.1.p1	lcl|NC_030986.1_cds_XP_018232320.1_1562.p1
OG0005153	XM_001598196.1.p1	lcl|NC_030990.1_cds_XP_018255417.1_10926.p1
OG0005154	XM_001596514.1.p1	lcl|NC_030990.1_cds_XP_018235973.1_12873.p1
OG0005155	XM_001589446.1.p1	lcl|NC_030996.1_cds_XP_018247435.1_22854.p1
OG0005156	XM_001590841.1.p1	lcl|NC_030987.1_cds_XP_018242196.1_4810.p1, lcl|NC_030988.1_cds_XP_018252025.1_6602.p1, lcl|NC_030988.1_cds_XP_018256623.1_6770.p1, lcl|NC_030999.1_cds_XP_018253910.1_25336.p1
OG0005158	XM_001596288.1.p1	lcl|NC_030987.1_cds_XP_018244781.1_4970.p1
OG0005161	XM_001588827.1.p1	lcl|NC_030992.1_cds_XP_018240886.1_15801.p1
OG0005162	XM_001594921.1.p1	lcl|NC_030993.1_cds_XP_018237593.1_18138.p1
OG0005163	XM_001584729.1.p1	lcl|NC_030990.1_cds_XP_018255383.1_10892.p1, lcl|NC_030995.1_cds_XP_018252988.1_20739.p1
OG0005164	XM_001593515.1.p1	lcl|NC_030992.1_cds_XP_018240009.1_14924.p1
OG0005165	XM_001592144.1.p1, XM_001594675.1.p1	lcl|NC_030992.1_cds_XP_018240049.1_14964.p1, lcl|NW_017264852.1_cds_XP_018258472.1_26664.p1
OG0005166	XM_001598148.1.p1	lcl|NC_030995.1_cds_XP_018249789.1_21473.p1
OG0005167	XM_001591035.1.p1	lcl|NC_030990.1_cds_XP_018234792.1_11692.p1
OG0005168	XM_001592131.1.p1	lcl|NC_030989.1_cds_XP_018238934.1_10009.p1
OG0005170	XM_001589823.1.p1	lcl|NC_030995.1_cds_XP_018253258.1_21009.p1
OG0005171	XM_001592546.1.p1	lcl|NC_030986.1_cds_XP_018232284.1_1526.p1
OG0005172	XM_001595282.1.p1	lcl|NC_030986.1_cds_XP_018233834.1_3076.p1
OG0005172	XM_001591861.1.p1	lcl|NC_030994.1_cds_XP_018246827.1_19894.p1
OG0005174	XM_001595521.1.p1	lcl|NC_030987.1_cds_XP_018245016.1_5211.p1, lcl|NC_030987.1_cds_XP_018245018.1_5207.p1
OG0005175	XM_001592324.1.p1	lcl|NC_030990.1_cds_XP_018234618.1_11518.p1
OG0005176	XM_001591397.1.p1	lcl|NC_030986.1_cds_XP_018231880.1_1122.p1, lcl|NC_030986.1_cds_XP_018231879.1_1121.p1
OG0005177	XM_001587173.1.p1	lcl|NC_030986.1_cds_XP_018233461.1_2703.p1
OG0005179	XM_001590583.1.p1	lcl|NC_030994.1_cds_XP_018246236.1_19303.p1
OG0005180	XM_001596674.1.p1	lcl|NC_030989.1_cds_XP_018243396.1_8345.p1
OG0005181	XM_001588619.1.p1	lcl|NC_030986.1_cds_XP_018249211.1_486.p1
OG0005182	XM_001591442.1.p1	lcl|NC_030994.1_cds_XP_018246501.1_19568.p1
OG0005183	XM_001597625.1.p1	lcl|NC_030989.1_cds_XP_018238720.1_9795.p1
OG0005185	XM_001588831.1.p1	lcl|NC_030992.1_cds_XP_018240381.1_15296.p1
OG0005186	XM_001594025.1.p1	lcl|NC_030992.1_cds_XP_018240195.1_15110.p1
OG0005187	XM_001593410.1.p1	lcl|NC_030992.1_cds_XP_018240515.1_15430.p1
OG0005188	XM_001597138.1.p1	lcl|NC_030989.1_cds_XP_018239431.1_10506.p1
OG0005189	XM_001598238.1.p1	lcl|NC_030989.1_cds_XP_018243480.1_8429.p1
OG0005192	XM_001595791.1.p1	lcl|NC_030986.1_cds_XP_018249023.1_298.p1
OG0005193	XM_001586460.1.p1	lcl|NC_030989.1_cds_XP_018238857.1_9932.p1
OG0005194	XM_001588401.1.p1	lcl|NC_030992.1_cds_XP_018240808.1_15723.p1
OG0005195	XM_001590569.1.p1	lcl|NC_030987.1_cds_XP_018244953.1_5141.p1, lcl|NC_030987.1_cds_XP_018244952.1_5143.p1
OG0005196	XM_001587541.1.p1	lcl|NC_030994.1_cds_XP_018246595.1_19662.p1
OG0005197	XM_001597740.1.p1	lcl|NC_030994.1_cds_XP_018251262.1_20221.p1
OG0005199	XM_001597085.1.p1	lcl|NC_030987.1_cds_XP_018245350.1_5541.p1
OG0005200	XM_001594366.1.p1	lcl|NC_030990.1_cds_XP_018234695.1_11595.p1
OG0005201	XM_001593350.1.p1	lcl|NC_030987.1_cds_XP_018241218.1_3832.p1
OG0005202	XM_001588123.1.p1	lcl|NC_030992.1_cds_XP_018240314.1_15229.p1
OG0005204	XM_001589181.1.p1	lcl|NC_030986.1_cds_XP_018232094.1_1336.p1
OG0005205	XM_001587230.1.p1, XM_001596519.1.p1	lcl|NC_030994.1_cds_XP_018246804.1_19871.p1
OG0005206	XM_001592741.1.p1	lcl|NC_030989.1_cds_XP_018243439.1_8388.p1
OG0005207	XM_001586013.1.p1	lcl|NC_030995.1_cds_XP_018249679.1_21363.p1
OG0005208	XM_001597471.1.p1	lcl|NC_030986.1_cds_XP_018231785.1_1027.p1
OG0005210	XM_001593021.1.p1	lcl|NC_030986.1_cds_XP_018233078.1_2320.p1
OG0005211	XM_001595736.1.p1	lcl|NC_030995.1_cds_XP_018253335.1_21086.p1
OG0005212	XM_001594741.1.p1	lcl|NC_030994.1_cds_XP_018246071.1_19138.p1
OG0005213	XM_001593224.1.p1	lcl|NC_030986.1_cds_XP_018233209.1_2451.p1, lcl|NC_030986.1_cds_XP_018233208.1_2450.p1
OG0005214	XM_001598757.1.p1	lcl|NC_030992.1_cds_XP_018240281.1_15196.p1
OG0005216	XM_001591249.1.p1	lcl|NC_030989.1_cds_XP_018244029.1_8978.p1
OG0005217	XM_001594576.1.p1	lcl|NC_030986.1_cds_XP_018231877.1_1118.p1
OG0005218	XM_001585747.1.p1	lcl|NC_030994.1_cds_XP_018251553.1_20512.p1, lcl|NW_017264847.1_cds_XP_018257854.1_27015.p1
OG0005219	XM_001597241.1.p1	lcl|NC_030990.1_cds_XP_018235750.1_12650.p1, lcl|NC_030997.1_cds_XP_018254224.1_24055.p1, lcl|NC_030986.1_cds_XP_018233954.1_3196.p1
OG0005222	XM_001590055.1.p1	lcl|NC_030989.1_cds_XP_018239152.1_10227.p1
OG0005223	XM_001591729.1.p1	lcl|NC_030994.1_cds_XP_018246826.1_19893.p1
OG0005224	XM_001593789.1.p1	lcl|NC_030993.1_cds_XP_018237009.1_17555.p1
OG0005225	XM_001586736.1.p1	lcl|NC_030986.1_cds_XP_018232975.1_2217.p1
OG0005226	XM_001586882.1.p1	lcl|NC_030990.1_cds_XP_018234842.1_11742.p1
OG0005227	XM_001585112.1.p1	lcl|NC_030989.1_cds_XP_018243211.1_8160.p1
OG0005228	XM_001586616.1.p1	lcl|NC_030990.1_cds_XP_018235632.1_12532.p1
OG0005230	XM_001593192.1.p1	lcl|NC_030986.1_cds_XP_018233256.1_2496.p1
OG0005234	XM_001596779.1.p1	lcl|NC_030997.1_cds_XP_018252590.1_23615.p1, lcl|NC_030992.1_cds_XP_018247992.1_16122.p1
OG0005235	XM_001589731.1.p1, XM_001587227.1.p1	lcl|NC_030997.1_cds_XP_018254100.1_23932.p1, lcl|NC_030989.1_cds_XP_018238257.1_9332.p1, lcl|NC_030995.1_cds_XP_018253032.1_20783.p1
OG0005236	XM_001588918.1.p1	lcl|NC_030989.1_cds_XP_018243926.1_8875.p1
OG0005237	XM_001590130.1.p1	lcl|NC_030990.1_cds_XP_018235027.1_11927.p1
OG0005238	XM_001596818.1.p1	lcl|NC_030990.1_cds_XP_018235290.1_12190.p1
OG0005240	XM_001596303.1.p1	lcl|NC_030993.1_cds_XP_018237532.1_18077.p1, lcl|NC_030993.1_cds_XP_018237533.1_18078.p1
OG0005241	XM_001585702.1.p1	lcl|NC_030986.1_cds_XP_018232359.1_1602.p1, lcl|NC_030986.1_cds_XP_018232360.1_1601.p1
OG0005242	XM_001593503.1.p1	lcl|NC_030992.1_cds_XP_018240007.1_14922.p1
OG0005243	XM_001585882.1.p1	lcl|NC_030994.1_cds_XP_018251552.1_20511.p1, lcl|NC_030993.1_cds_XP_018236999.1_17544.p1
OG0005244	XM_001590109.1.p1	lcl|NC_030990.1_cds_XP_018236002.1_12902.p1
OG0005245	XM_001591604.1.p1	lcl|NC_030990.1_cds_XP_018235745.1_12642.p1, lcl|NC_030990.1_cds_XP_018235742.1_12643.p1
OG0005246	XM_001585470.1.p1	lcl|NC_030995.1_cds_XP_018253242.1_20993.p1
OG0005248	XM_001598315.1.p1	lcl|NC_030986.1_cds_XP_018233066.1_2308.p1
OG0005249	XM_001594015.1.p1, XM_001590571.1.p1	lcl|NW_017264847.1_cds_XP_018257870.1_27031.p1
OG0005250	XM_001588079.1.p1	lcl|NC_030992.1_cds_XP_018240484.1_15399.p1
OG0005252	XM_001591115.1.p1	lcl|NC_030995.1_cds_XP_018253360.1_21111.p1
OG0005256	XM_001590955.1.p1	lcl|NC_030989.1_cds_XP_018243444.1_8393.p1
OG0005257	XM_001586604.1.p1	lcl|NC_030990.1_cds_XP_018235589.1_12489.p1, lcl|NC_030995.1_cds_XP_018258133.1_22003.p1
OG0005258	XM_001595324.1.p1	lcl|NC_030993.1_cds_XP_018238039.1_18584.p1
OG0005259	XM_001598849.1.p1	lcl|NC_030994.1_cds_XP_018251272.1_20231.p1
OG0005260	XM_001587084.1.p1	lcl|NC_030986.1_cds_XP_018233614.1_2855.p1, lcl|NC_030986.1_cds_XP_018233613.1_2856.p1
OG0005261	XM_001596798.1.p1	lcl|NC_030990.1_cds_XP_018234186.1_11086.p1
OG0005262	XM_001585178.1.p1	lcl|NC_030987.1_cds_XP_018245234.1_5423.p1
OG0005264	XM_001587957.1.p1, XM_001587958.1.p1	lcl|NC_030986.1_cds_XP_018233414.1_2656.p1
OG0005265	XM_001586349.1.p1	lcl|NC_030986.1_cds_XP_018233852.1_3094.p1
OG0005266	XM_001588908.1.p1	lcl|NC_030986.1_cds_XP_018233428.1_2670.p1
OG0005267	XM_001591149.1.p1	lcl|NC_030990.1_cds_XP_018234413.1_11313.p1
OG0005268	XM_001589365.1.p1	lcl|NC_030989.1_cds_XP_018243280.1_8229.p1
OG0005269	XM_001596572.1.p1	lcl|NC_030993.1_cds_XP_018237931.1_18476.p1, lcl|NC_030986.1_cds_XP_018232453.1_1695.p1
OG0005270	XM_001597892.1.p1	lcl|NC_030992.1_cds_XP_018248237.1_16367.p1
OG0005271	XM_001590576.1.p1	lcl|NC_030989.1_cds_XP_018238191.1_9266.p1, lcl|NC_030987.1_cds_XP_018245500.1_5688.p1
OG0005272	XM_001589595.1.p1	lcl|NC_030993.1_cds_XP_018237148.1_17693.p1
OG0005273	XM_001598352.1.p1	lcl|NC_030993.1_cds_XP_018236904.1_17449.p1, lcl|NC_030993.1_cds_XP_018236903.1_17451.p1
OG0005276	XM_001594379.1.p1	lcl|NC_030986.1_cds_XP_018232579.1_1821.p1
OG0005277	XM_001587526.1.p1	lcl|NC_030990.1_cds_XP_018234544.1_11444.p1
OG0005278	XM_001595064.1.p1	lcl|NC_030992.1_cds_XP_018247952.1_16082.p1
OG0005279	XM_001587374.1.p1	lcl|NC_030993.1_cds_XP_018237395.1_17941.p1
OG0005280	XM_001592072.1.p1	lcl|NC_030993.1_cds_XP_018237721.1_18266.p1, lcl|NC_030993.1_cds_XP_018237722.1_18267.p1, lcl|NC_030995.1_cds_XP_018250220.1_21904.p1
OG0005281	XM_001592724.1.p1	lcl|NC_030989.1_cds_XP_018243431.1_8380.p1
OG0005282	XM_001597220.1.p1	lcl|NC_030989.1_cds_XP_018243684.1_8633.p1
OG0005283	XM_001593072.1.p1	lcl|NC_030990.1_cds_XP_018235655.1_12554.p1, lcl|NC_030990.1_cds_XP_018235654.1_12555.p1
OG0005284	XM_001598809.1.p1	lcl|NC_030992.1_cds_XP_018248481.1_16611.p1
OG0005285	XM_001585251.1.p1	lcl|NC_030992.1_cds_XP_018248098.1_16228.p1
OG0005286	XM_001586124.1.p1	lcl|NC_030993.1_cds_XP_018236747.1_17292.p1
OG0005287	XM_001591965.1.p1	lcl|NC_030990.1_cds_XP_018235495.1_12396.p1
OG0005288	XM_001592368.1.p1	lcl|NC_030987.1_cds_XP_018241927.1_4540.p1, lcl|NC_030987.1_cds_XP_018241926.1_4541.p1
OG0005289	XM_001588888.1.p1	lcl|NC_030989.1_cds_XP_018243916.1_8865.p1
OG0005290	XM_001598300.1.p1	lcl|NC_030990.1_cds_XP_018235285.1_12185.p1
OG0005291	XM_001588529.1.p1	lcl|NC_030992.1_cds_XP_018239965.1_14880.p1
OG0005292	XM_001590928.1.p1	lcl|NC_030987.1_cds_XP_018244905.1_5094.p1
OG0005293	XM_001589034.1.p1	lcl|NC_030987.1_cds_XP_018245613.1_5802.p1
OG0005294	XM_001595913.1.p1	lcl|NC_030989.1_cds_XP_018238238.1_9313.p1
OG0005295	XM_001584796.1.p1	lcl|NC_030993.1_cds_XP_018237984.1_18530.p1
OG0005296	XM_001591507.1.p1	lcl|NC_030989.1_cds_XP_018238932.1_10007.p1
OG0005297	XM_001596007.1.p1	lcl|NC_030993.1_cds_XP_018237563.1_18108.p1
OG0005298	XM_001588141.1.p1	lcl|NC_030992.1_cds_XP_018240370.1_15285.p1
OG0005299	XM_001588543.1.p1	lcl|NC_030986.1_cds_XP_018249199.1_474.p1
OG0005300	XM_001588277.1.p1	lcl|NC_030992.1_cds_XP_018240339.1_15254.p1
OG0005301	XM_001588744.1.p1	lcl|NC_030992.1_cds_XP_018240823.1_15740.p1
OG0005302	XM_001598554.1.p1	lcl|NC_030990.1_cds_XP_018234503.1_11403.p1
OG0005304	XM_001593783.1.p1	lcl|NC_030993.1_cds_XP_018236750.1_17295.p1
OG0005305	XM_001593577.1.p1, XM_001598241.1.p1	lcl|NC_030991.1_cds_XP_018253632.1_14208.p1, lcl|NC_030993.1_cds_XP_018237059.1_17604.p1
OG0005307	XM_001590396.1.p1	lcl|NC_030994.1_cds_XP_018251203.1_20160.p1
OG0005309	XM_001586817.1.p1	lcl|NC_030989.1_cds_XP_018238594.1_9669.p1
OG0005310	XM_001593542.1.p1	lcl|NC_030992.1_cds_XP_018239941.1_14857.p1, lcl|NC_030992.1_cds_XP_018239942.1_14856.p1
OG0005311	XM_001587137.1.p1	lcl|NC_030994.1_cds_XP_018251316.1_20275.p1
OG0005312	XM_001595713.1.p1	lcl|NC_030992.1_cds_XP_018240446.1_15361.p1
OG0005313	XM_001586950.1.p1	lcl|NC_030994.1_cds_XP_018245974.1_19041.p1
OG0005314	XM_001598530.1.p1	lcl|NC_030990.1_cds_XP_018235248.1_12148.p1
OG0005315	XM_001587515.1.p1	lcl|NC_030990.1_cds_XP_018234156.1_11056.p1
OG0005316	XM_001588839.1.p1	lcl|NC_030992.1_cds_XP_018240380.1_15295.p1
OG0005317	XM_001585826.1.p1	lcl|NC_030986.1_cds_XP_018233336.1_2578.p1
OG0005319	XM_001587078.1.p1	lcl|NC_030987.1_cds_XP_018241455.1_4072.p1, lcl|NC_030987.1_cds_XP_018241457.1_4070.p1, lcl|NC_030988.1_cds_XP_018251915.1_6492.p1
OG0005321	XM_001588621.1.p1	lcl|NC_030992.1_cds_XP_018240461.1_15376.p1
OG0005322	XM_001596693.1.p1	lcl|NC_030990.1_cds_XP_018235189.1_12089.p1
OG0005323	XM_001591891.1.p1	lcl|NC_030989.1_cds_XP_018239028.1_10103.p1
OG0005324	XM_001590480.1.p1	lcl|NC_030994.1_cds_XP_018246350.1_19417.p1
OG0005325	XM_001589684.1.p1	lcl|NC_030993.1_cds_XP_018237374.1_17919.p1
OG0005326	XM_001589261.1.p1	lcl|NC_030987.1_cds_XP_018242150.1_4762.p1
OG0005327	XM_001594767.1.p1	lcl|NC_030993.1_cds_XP_018237632.1_18177.p1
OG0005328	XM_001592187.1.p1	lcl|NC_030992.1_cds_XP_018247849.1_15979.p1
OG0005329	XM_001592357.1.p1	lcl|NC_030993.1_cds_XP_018237303.1_17848.p1
OG0005330	XM_001595136.1.p1	lcl|NC_030993.1_cds_XP_018256003.1_18630.p1
OG0005332	XM_001595159.1.p1	lcl|NC_030993.1_cds_XP_018255999.1_18626.p1
OG0005333	XM_001591135.1.p1	lcl|NC_030986.1_cds_XP_018249057.1_332.p1
OG0005336	XM_001598446.1.p1	lcl|NC_030990.1_cds_XP_018234950.1_11850.p1
OG0005337	XM_001595451.1.p1	lcl|NC_030989.1_cds_XP_018243639.1_8588.p1
OG0005338	XM_001595205.1.p1	lcl|NC_030992.1_cds_XP_018248150.1_16280.p1
OG0005339	XM_001591986.1.p1	lcl|NC_030989.1_cds_XP_018238839.1_9914.p1
OG0005340	XM_001596386.1.p1	lcl|NC_030987.1_cds_XP_018241674.1_4288.p1
OG0005341	XM_001587561.1.p1	lcl|NC_030993.1_cds_XP_018237446.1_17991.p1
OG0005342	XM_001591053.1.p1	lcl|NC_030987.1_cds_XP_018242152.1_4767.p1, lcl|NC_030987.1_cds_XP_018242153.1_4766.p1
OG0005343	XM_001598095.1.p1	lcl|NC_030990.1_cds_XP_018235483.1_12383.p1
OG0005344	XM_001585938.1.p1	lcl|NC_030987.1_cds_XP_018244809.1_4998.p1
OG0005345	XM_001597955.1.p1	lcl|NC_030995.1_cds_XP_018249726.1_21410.p1
OG0005347	XM_001587588.1.p1	lcl|NC_030994.1_cds_XP_018246128.1_19195.p1
OG0005348	XM_001587619.1.p1	lcl|NC_030990.1_cds_XP_018234165.1_11065.p1
OG0005349	XM_001587429.1.p1	lcl|NC_030990.1_cds_XP_018234532.1_11432.p1
OG0005350	XM_001595059.1.p1	lcl|NC_030994.1_cds_XP_018246583.1_19650.p1
OG0005351	XM_001591036.1.p1	lcl|NC_030990.1_cds_XP_018234794.1_11694.p1
OG0005352	XM_001597425.1.p1	lcl|NC_030989.1_cds_XP_018243687.1_8636.p1
OG0005353	XM_001597499.1.p1	lcl|NC_030994.1_cds_XP_018246061.1_19128.p1
OG0005354	XM_001597323.1.p1	lcl|NC_030990.1_cds_XP_018234620.1_11520.p1
OG0005355	XM_001595914.1.p1	lcl|NC_030986.1_cds_XP_018249303.1_578.p1
OG0005356	XM_001595055.1.p1	lcl|NC_030995.1_cds_XP_018249814.1_21498.p1
OG0005357	XM_001594426.1.p1	lcl|NC_030987.1_cds_XP_018245834.1_6023.p1
OG0005358	XM_001594418.1.p1	lcl|NC_030990.1_cds_XP_018234736.1_11636.p1
OG0005359	XM_001587942.1.p1	lcl|NC_030989.1_cds_XP_018243294.1_8243.p1
OG0005361	XM_001584876.1.p1	lcl|NC_030993.1_cds_XP_018237414.1_17959.p1
