Orthogroup	Sclerotinia_sclerotiorum_rna_prot	Phyllosticta_citricarpa_cds_prot
OG0004937	XM_001594959.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556844.1_201.p1
OG0004939	XM_001587999.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543804.1_5446.p1
OG0004940	XM_001586995.1.p1	lcl|JBBPDW010000042.1_cds_KAK7534528.1_8530.p1
OG0004941	XM_001587179.1.p1	lcl|JBBPDW010000059.1_cds_KAK7531029.1_9694.p1
OG0004943	XM_001597901.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548120.1_3758.p1
OG0004944	XM_001585965.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547604.1_3992.p1
OG0004946	XM_001587780.1.p1	lcl|JBBPDW010000055.1_cds_KAK7531237.1_9504.p1
OG0004948	XM_001596537.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539227.1_7047.p1
OG0004949	XM_001593502.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550930.1_2835.p1
OG0004952	XM_001598627.1.p1	lcl|JBBPDW010000060.1_cds_KAK7530545.1_9768.p1
OG0004953	XM_001598193.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546345.1_4755.p1
OG0004954	XM_001588612.1.p1	lcl|JBBPDW010000068.1_cds_KAK7529711.1_10088.p1
OG0004955	XM_001590795.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543222.1_5811.p1
OG0004956	XM_001591920.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543889.1_5531.p1
OG0004957	XM_001588031.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552395.1_1811.p1
OG0004959	XM_001595188.1.p1	lcl|JBBPDW010000045.1_cds_KAK7533594.1_8838.p1
OG0004960	XM_001592302.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549407.1_3301.p1
OG0004961	XM_001585456.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543881.1_5523.p1
OG0004962	XM_001589167.1.p1	lcl|JBBPDW010000051.1_cds_KAK7532522.1_9278.p1
OG0004963	XM_001593883.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553670.1_1668.p1
OG0004968	XM_001592331.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534611.1_8411.p1
OG0004970	XM_001595924.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545905.1_4884.p1
OG0004971	XM_001587268.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530510.1_9823.p1
OG0004973	XM_001596888.1.p1	lcl|JBBPDW010000050.1_cds_KAK7532631.1_9233.p1
OG0004974	XM_001592316.1.p1	lcl|JBBPDW010000068.1_cds_KAK7529705.1_10082.p1
OG0004975	XM_001586422.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532710.1_9151.p1
OG0004976	XM_001598293.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532680.1_9121.p1
OG0004979	XM_001586523.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545854.1_4833.p1
OG0004980	XM_001598541.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550830.1_2735.p1
OG0004981	XM_001588323.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550603.1_2508.p1
OG0004982	XM_001593366.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555873.1_858.p1
OG0004983	XM_001598896.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550808.1_2713.p1
OG0004984	XM_001585383.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556834.1_191.p1
OG0004985	XM_001586780.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547608.1_3996.p1
OG0004986	XM_001588717.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539230.1_7050.p1
OG0004988	XM_001585266.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548183.1_3821.p1
OG0004989	XM_001593560.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549357.1_3251.p1
OG0004990	XM_001589538.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538967.1_7358.p1
OG0004991	XM_001594106.1.p1	lcl|JBBPDW010000062.1_cds_KAK7530448.1_9845.p1
OG0004992	XM_001592912.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545830.1_4809.p1
OG0004993	XM_001592762.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543772.1_5414.p1
OG0004995	XM_001592222.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548267.1_3905.p1
OG0004996	XM_001592513.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537678.1_7812.p1
OG0004997	XM_001590872.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533719.1_8786.p1
OG0004998	XM_001592693.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545632.1_5108.p1
OG0004999	XM_001597452.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554419.1_937.p1
OG0005001	XM_001596657.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543078.1_6093.p1
OG0005002	XM_001591554.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551672.1_2407.p1
OG0005003	XM_001597902.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535688.1_8152.p1
OG0005004	XM_001589174.1.p1	lcl|JBBPDW010000067.1_cds_KAK7529746.1_10065.p1
OG0005005	XM_001587681.1.p1	lcl|JBBPDW010000055.1_cds_KAK7531267.1_9534.p1
OG0005006	XM_001584538.1.p1	lcl|JBBPDW010000022.1_cds_KAK7542998.1_6013.p1
OG0005007	XM_001586754.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546691.1_4500.p1
OG0005010	XM_001590960.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546229.1_4639.p1
OG0005011	XM_001594409.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555898.1_883.p1
OG0005012	XM_001596481.1.p1	lcl|JBBPDW010000077.1_cds_KAK7529328.1_10231.p1
OG0005013	XM_001584590.1.p1	lcl|JBBPDW010000065.1_cds_KAK7530069.1_9966.p1
OG0005015	XM_001589963.1.p1	lcl|JBBPDW010000054.1_cds_KAK7531793.1_9455.p1
OG0005017	XM_001593759.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550065.1_2966.p1
OG0005018	XM_001585043.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543097.1_6112.p1
OG0005019	XM_001588018.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546710.1_4519.p1
OG0005020	XM_001588550.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541681.1_6130.p1
OG0005021	XM_001591905.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539088.1_7195.p1
OG0005022	XM_001588627.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537919.1_7561.p1
OG0005023	XM_001587534.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540233.1_6914.p1
OG0005024	XM_001591662.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545369.1_5327.p1
OG0005025	XM_001595361.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551425.1_2160.p1
OG0005026	XM_001598273.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553447.1_1445.p1
OG0005027	XM_001592834.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540146.1_6827.p1
OG0005029	XM_001594308.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550682.1_2587.p1
OG0005030	XM_001594462.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554439.1_957.p1
OG0005031	XM_001591562.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556931.1_288.p1
OG0005032	XM_001588205.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553593.1_1591.p1
OG0005033	XM_001586448.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545852.1_4831.p1
OG0005034	XM_001586730.1.p1	lcl|JBBPDW010000055.1_cds_KAK7531257.1_9524.p1
OG0005036	XM_001586781.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546779.1_4588.p1
OG0005037	XM_001594882.1.p1	lcl|JBBPDW010000067.1_cds_KAK7529747.1_10066.p1
OG0005038	XM_001591848.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545335.1_5293.p1
OG0005039	XM_001591457.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545323.1_5281.p1
OG0005040	XM_001585164.1.p1	lcl|JBBPDW010000052.1_cds_KAK7531889.1_9368.p1
OG0005041	XM_001592199.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535454.1_8337.p1
OG0005042	XM_001592614.1.p1	lcl|JBBPDW010000065.1_cds_KAK7530096.1_9993.p1
OG0005044	XM_001585814.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550022.1_2923.p1
OG0005046	XM_001590561.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543210.1_5799.p1
OG0005049	XM_001586575.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535669.1_8133.p1
OG0005050	XM_001590406.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548610.1_3432.p1
OG0005051	XM_001589419.1.p1	lcl|JBBPDW010000056.1_cds_KAK7531220.1_9582.p1
OG0005053	XM_001595850.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550088.1_2989.p1
OG0005054	XM_001588448.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555842.1_827.p1
OG0005055	XM_001588571.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555810.1_795.p1
OG0005056	XM_001595726.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555713.1_698.p1
OG0005057	XM_001595429.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533405.1_9012.p1
OG0005059	XM_001597185.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554422.1_940.p1
OG0005060	XM_001597462.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545601.1_5077.p1
OG0005061	XM_001592810.1.p1	lcl|JBBPDW010000046.1_cds_KAK7533553.1_8983.p1
OG0005062	XM_001598824.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545505.1_4981.p1
OG0005063	XM_001593685.1.p1	lcl|JBBPDW010000042.1_cds_KAK7534582.1_8584.p1
OG0005064	XM_001595162.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546207.1_4617.p1
OG0005065	XM_001595426.1.p1	lcl|JBBPDW010000026.1_cds_KAK7540300.1_6654.p1
OG0005066	XM_001596966.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534615.1_8415.p1
OG0005067	XM_001589813.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537728.1_7618.p1
OG0005070	XM_001593761.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552543.1_1959.p1
OG0005071	XM_001586356.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556689.1_46.p1
OG0005073	XM_001593864.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553425.1_1423.p1
OG0005074	XM_001587686.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543578.1_5723.p1
OG0005075	XM_001590481.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543024.1_6039.p1
OG0005076	XM_001586546.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546727.1_4536.p1
OG0005077	XM_001596870.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554753.1_1271.p1
OG0005078	XM_001588813.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541670.1_6119.p1
OG0005079	XM_001591974.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539028.1_7135.p1
OG0005080	XM_001597083.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548763.1_3585.p1
OG0005081	XM_001598790.1.p1	lcl|JBBPDW010000015.1_cds_KAK7546289.1_4699.p1
OG0005085	XM_001584902.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541453.1_6303.p1
OG0005086	XM_001585503.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543791.1_5433.p1
OG0005088	XM_001595549.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549258.1_3152.p1
OG0005089	XM_001591547.1.p1	lcl|JBBPDW010000049.1_cds_KAK7532735.1_9176.p1
OG0005090	XM_001598456.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543872.1_5514.p1
OG0005092	XM_001584596.1.p1	lcl|JBBPDW010000052.1_cds_KAK7531927.1_9406.p1
OG0005094	XM_001593992.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552670.1_2086.p1
OG0005095	XM_001591259.1.p1	lcl|JBBPDW010000051.1_cds_KAK7532579.1_9335.p1
OG0005096	XM_001588101.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552442.1_1858.p1
OG0005099	XM_001588672.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541686.1_6135.p1
OG0005103	XM_001586112.1.p1, XM_001593743.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548109.1_3747.p1
OG0005106	XM_001594872.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550099.1_3000.p1
OG0005140	XM_001597876.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554719.1_1237.p1
OG0005142	XM_001585803.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549304.1_3198.p1
OG0005143	XM_001593507.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556767.1_124.p1
OG0005144	XM_001598253.1.p1, XM_001588036.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538845.1_7236.p1
OG0005145	XM_001593647.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539158.1_6978.p1
OG0005147	XM_001598269.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553381.1_1379.p1
OG0005148	XM_001596628.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543504.1_5649.p1
OG0005149	XM_001594822.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550701.1_2606.p1
OG0005153	XM_001598196.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547729.1_4117.p1
OG0005154	XM_001596514.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555646.1_631.p1
OG0005156	XM_001590841.1.p1	lcl|JBBPDW010000033.1_cds_KAK7537746.1_7636.p1
OG0005158	XM_001596288.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551598.1_2333.p1
OG0005159	XM_001587119.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543741.1_5383.p1
OG0005161	XM_001588827.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539183.1_7003.p1
OG0005162	XM_001594921.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547766.1_4154.p1
OG0005163	XM_001584729.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546698.1_4507.p1
OG0005164	XM_001593515.1.p1	lcl|JBBPDW010000023.1_cds_KAK7541689.1_6138.p1
OG0005166	XM_001598148.1.p1	lcl|JBBPDW010000032.1_cds_KAK7537844.1_7486.p1
OG0005167	XM_001591035.1.p1	lcl|JBBPDW010000064.1_cds_KAK7530137.1_9950.p1
OG0005168	XM_001592131.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551703.1_2438.p1
OG0005170	XM_001589823.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534638.1_8438.p1
OG0005172	XM_001591861.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553691.1_1689.p1
OG0005173	XM_001595522.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534602.1_8402.p1
OG0005174	XM_001595521.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534603.1_8403.p1
OG0005175	XM_001592324.1.p1	lcl|JBBPDW010000052.1_cds_KAK7531923.1_9402.p1
OG0005176	XM_001591397.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554416.1_934.p1
OG0005177	XM_001587173.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554428.1_946.p1
OG0005178	XM_001589591.1.p1	lcl|JBBPDW010000028.1_cds_KAK7539168.1_6988.p1
OG0005179	XM_001590583.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543162.1_5751.p1
OG0005181	XM_001588619.1.p1	lcl|JBBPDW010000068.1_cds_KAK7529713.1_10090.p1
OG0005182	XM_001591442.1.p1	lcl|JBBPDW010000013.1_cds_KAK7547026.1_4207.p1
OG0005183	XM_001597625.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548759.1_3581.p1
OG0005185	XM_001588831.1.p1	lcl|JBBPDW010000043.1_cds_KAK7534457.1_8672.p1
OG0005186	XM_001594025.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550172.1_3073.p1
OG0005187	XM_001593410.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550176.1_3077.p1
OG0005189	XM_001598238.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545847.1_4826.p1
OG0005192	XM_001595791.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555835.1_820.p1
OG0005193	XM_001586460.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555821.1_806.p1
OG0005194	XM_001588401.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555672.1_657.p1
OG0005195	XM_001590569.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543261.1_5850.p1
OG0005196	XM_001587541.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540256.1_6937.p1
OG0005197	XM_001597740.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535531.1_8204.p1
OG0005199	XM_001597085.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548681.1_3503.p1
OG0005200	XM_001594366.1.p1	lcl|JBBPDW010000042.1_cds_KAK7534518.1_8520.p1
OG0005201	XM_001593350.1.p1	lcl|JBBPDW010000072.1_cds_KAK7529409.1_10147.p1
OG0005202	XM_001588123.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552340.1_1756.p1
OG0005204	XM_001589181.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550128.1_3029.p1
OG0005205	XM_001587230.1.p1, XM_001596519.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541594.1_6444.p1
OG0005206	XM_001592741.1.p1	lcl|JBBPDW010000051.1_cds_KAK7532576.1_9332.p1
OG0005207	XM_001586013.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554635.1_1153.p1
OG0005208	XM_001597471.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554522.1_1040.p1
OG0005210	XM_001593021.1.p1	lcl|JBBPDW010000022.1_cds_KAK7542934.1_5949.p1
OG0005211	XM_001595736.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553464.1_1462.p1
OG0005212	XM_001594741.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553492.1_1490.p1
OG0005213	XM_001593224.1.p1	lcl|JBBPDW010000061.1_cds_KAK7530478.1_9791.p1
OG0005214	XM_001598757.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540105.1_6786.p1
OG0005216	XM_001591249.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550222.1_3123.p1
OG0005217	XM_001594576.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533722.1_8789.p1
OG0005218	XM_001585747.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531135.1_9598.p1
OG0005219	XM_001597241.1.p1	lcl|JBBPDW010000040.1_cds_KAK7535512.1_8395.p1
OG0005223	XM_001591729.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556707.1_64.p1
OG0005224	XM_001593789.1.p1	lcl|JBBPDW010000062.1_cds_KAK7530453.1_9850.p1
OG0005225	XM_001586736.1.p1	lcl|JBBPDW010000014.1_cds_KAK7546581.1_4390.p1
OG0005227	XM_001585112.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545288.1_5246.p1
OG0005228	XM_001586616.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545306.1_5264.p1
OG0005231	XM_001586172.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550593.1_2498.p1
OG0005236	XM_001588918.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553631.1_1629.p1
OG0005237	XM_001590130.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540125.1_6806.p1
OG0005238	XM_001596818.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555924.1_909.p1
OG0005240	XM_001596303.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551564.1_2299.p1
OG0005241	XM_001585702.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553589.1_1587.p1
OG0005242	XM_001593503.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538911.1_7302.p1
OG0005243	XM_001585882.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551610.1_2345.p1
OG0005244	XM_001590109.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543008.1_6023.p1
OG0005245	XM_001591604.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545315.1_5273.p1
OG0005246	XM_001585470.1.p1	lcl|JBBPDW010000041.1_cds_KAK7534606.1_8406.p1
OG0005247	XM_001587254.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531145.1_9608.p1
OG0005248	XM_001598315.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538908.1_7299.p1
OG0005250	XM_001588079.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555677.1_662.p1
OG0005251	XM_001591175.1.p1	lcl|JBBPDW010000045.1_cds_KAK7533563.1_8807.p1
OG0005252	XM_001591115.1.p1	lcl|JBBPDW010000045.1_cds_KAK7533572.1_8816.p1
OG0005256	XM_001590955.1.p1	lcl|JBBPDW010000038.1_cds_KAK7535710.1_8174.p1
OG0005257	XM_001586604.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556738.1_95.p1
OG0005259	XM_001598849.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549413.1_3307.p1
OG0005260	XM_001587084.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545534.1_5010.p1
OG0005261	XM_001596798.1.p1	lcl|JBBPDW010000035.1_cds_KAK7536723.1_7920.p1
OG0005262	XM_001585177.1.p1, XM_001585178.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543269.1_5858.p1
OG0005264	XM_001587957.1.p1, XM_001587958.1.p1	lcl|JBBPDW010000008.1_cds_KAK7550160.1_3061.p1
OG0005265	XM_001586349.1.p1	lcl|JBBPDW010000025.1_cds_KAK7541335.1_6509.p1
OG0005266	XM_001588908.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553596.1_1594.p1
OG0005267	XM_001591149.1.p1	lcl|JBBPDW010000024.1_cds_KAK7541522.1_6372.p1
OG0005268	XM_001589365.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555587.1_572.p1
OG0005269	XM_001596572.1.p1	lcl|JBBPDW010000059.1_cds_KAK7531068.1_9733.p1
OG0005270	XM_001597892.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536563.1_7988.p1
OG0005271	XM_001590576.1.p1	lcl|JBBPDW010000001.1_cds_KAK7556949.1_306.p1
OG0005272	XM_001589595.1.p1	lcl|JBBPDW010000012.1_cds_KAK7547662.1_4050.p1
OG0005273	XM_001598352.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551624.1_2359.p1
OG0005276	XM_001594379.1.p1	lcl|JBBPDW010000058.1_cds_KAK7531100.1_9659.p1
OG0005277	XM_001587526.1.p1	lcl|JBBPDW010000027.1_cds_KAK7540260.1_6941.p1
OG0005278	XM_001595064.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549459.1_3353.p1
OG0005279	XM_001587374.1.p1	lcl|JBBPDW010000006.1_cds_KAK7551718.1_2453.p1
OG0005281	XM_001592724.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552645.1_2061.p1
OG0005282	XM_001597220.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555489.1_474.p1
OG0005283	XM_001593072.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533455.1_9062.p1
OG0005284	XM_001598809.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545512.1_4988.p1
OG0005285	XM_001585251.1.p1	lcl|JBBPDW010000021.1_cds_KAK7543285.1_5874.p1
OG0005286	XM_001586124.1.p1	lcl|JBBPDW010000003.1_cds_KAK7554711.1_1229.p1
OG0005287	XM_001591965.1.p1	lcl|JBBPDW010000029.1_cds_KAK7539106.1_7213.p1
OG0005288	XM_001592368.1.p1	lcl|JBBPDW010000034.1_cds_KAK7537652.1_7786.p1
OG0005289	XM_001588888.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553650.1_1648.p1
OG0005290	XM_001598300.1.p1	lcl|JBBPDW010000045.1_cds_KAK7533639.1_8883.p1
OG0005291	XM_001588529.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533391.1_8998.p1
OG0005292	XM_001590928.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548707.1_3529.p1
OG0005293	XM_001589034.1.p1	lcl|JBBPDW010000010.1_cds_KAK7548691.1_3513.p1
OG0005294	XM_001595913.1.p1	lcl|JBBPDW010000019.1_cds_KAK7543819.1_5461.p1
OG0005295	XM_001584796.1.p1	lcl|JBBPDW010000016.1_cds_KAK7545856.1_4835.p1
OG0005297	XM_001596007.1.p1	lcl|JBBPDW010000030.1_cds_KAK7538885.1_7276.p1
OG0005298	XM_001588141.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550812.1_2717.p1
OG0005299	XM_001588543.1.p1	lcl|JBBPDW010000002.1_cds_KAK7555690.1_675.p1
OG0005300	XM_001588277.1.p1	lcl|JBBPDW010000007.1_cds_KAK7550598.1_2503.p1
OG0005301	XM_001588744.1.p1	lcl|JBBPDW010000047.1_cds_KAK7533396.1_9003.p1
OG0005302	XM_001598554.1.p1	lcl|JBBPDW010000039.1_cds_KAK7535548.1_8221.p1
OG0005304	XM_001593783.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549241.1_3135.p1
OG0005305	XM_001593577.1.p1, XM_001598241.1.p1	lcl|JBBPDW010000009.1_cds_KAK7549432.1_3326.p1
OG0005307	XM_001590396.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553658.1_1656.p1
OG0005308	XM_001596753.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543072.1_6087.p1
OG0005309	XM_001586817.1.p1	lcl|JBBPDW010000051.1_cds_KAK7532558.1_9314.p1
OG0005310	XM_001593542.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552509.1_1925.p1
OG0005311	XM_001587137.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552660.1_2076.p1
OG0005312	XM_001595713.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552532.1_1948.p1
OG0005313	XM_001586950.1.p1	lcl|JBBPDW010000005.1_cds_KAK7552365.1_1781.p1
OG0005314	XM_001598530.1.p1	lcl|JBBPDW010000011.1_cds_KAK7548237.1_3875.p1
OG0005315	XM_001587515.1.p1	lcl|JBBPDW010000036.1_cds_KAK7536617.1_8042.p1
OG0005316	XM_001588839.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545509.1_4985.p1
OG0005317	XM_001585826.1.p1	lcl|JBBPDW010000004.1_cds_KAK7553554.1_1552.p1
OG0005319	XM_001587078.1.p1	lcl|JBBPDW010000017.1_cds_KAK7545660.1_5136.p1
OG0005321	XM_001588621.1.p1	lcl|JBBPDW010000057.1_cds_KAK7531173.1_9636.p1
OG0005322	XM_001596693.1.p1	lcl|JBBPDW010000020.1_cds_KAK7543527.1_5672.p1
OG0005323	XM_001591891.1.p1	lcl|JBBPDW010000044.1_cds_KAK7533726.1_8793.p1
OG0005324	XM_001590480.1.p1	lcl|JBBPDW010000022.1_cds_KAK7543003.1_6018.p1
OG0005325	XM_001589684.1.p1	lcl|JBBPDW010000001.1_cds_KAK7557085.1_442.p1
OG0005326	XM_001589261.1.p1	lcl|JBBPDW010000018.1_cds_KAK7545223.1_5181.p1
OG0005327	XM_001594767.1.p1	lcl|JBBPDW010000054.1_cds_KAK7531818.1_9480.p1
