Orthogroup	Sclerotinia_sclerotiorum_rna_prot	Blumeria_graminis_cds_prot
OG0004962	XM_001589167.1.p1	lcl|LR898475.1_cds_CAD6504182.1_5540.p1
OG0004963	XM_001593883.1.p1	lcl|LR898476.1_cds_CAD6505032.1_6390.p1
OG0004966	XM_001598140.1.p1	lcl|LR898469.1_cds_CAD6499401.1_759.p1
OG0004968	XM_001592331.1.p1	lcl|LR898474.1_cds_CAD6503378.1_4736.p1
OG0004969	XM_001588604.1.p1	lcl|LR898469.1_cds_CAD6499490.1_848.p1
OG0004970	XM_001595924.1.p1	lcl|LR898473.1_cds_CAD6502389.1_3747.p1
OG0004971	XM_001587268.1.p1	lcl|LR898474.1_cds_CAD6503290.1_4648.p1
OG0004973	XM_001596888.1.p1	lcl|LR898477.1_cds_CAD6506260.1_7618.p1
OG0004974	XM_001592316.1.p1	lcl|LR898477.1_cds_CAD6506351.1_7709.p1
OG0004975	XM_001586422.1.p1	lcl|LR898473.1_cds_CAD6502359.1_3717.p1
OG0004981	XM_001588323.1.p1	lcl|LR898476.1_cds_CAD6505086.1_6444.p1
OG0004983	XM_001598896.1.p1	lcl|LR898469.1_cds_CAD6499520.1_878.p1
OG0004984	XM_001585383.1.p1	lcl|LR898476.1_cds_CAD6505427.1_6785.p1
OG0004986	XM_001588717.1.p1	lcl|LR898471.1_cds_CAD6501072.1_2430.p1
OG0004987	XM_001585398.1.p1	lcl|LR898469.1_cds_CAD6500139.1_1497.p1
OG0004988	XM_001585266.1.p1	lcl|LR898478.1_cds_CAD6506491.1_7849.p1
OG0004990	XM_001589538.1.p1	lcl|LR898468.1_cds_CAD6498949.1_307.p1
OG0004991	XM_001594106.1.p1	lcl|LR898473.1_cds_CAD6502728.1_4086.p1
OG0004992	XM_001592912.1.p1	lcl|LR898474.1_cds_CAD6503349.1_4707.p1
OG0004995	XM_001592222.1.p1	lcl|LR898474.1_cds_CAD6503412.1_4770.p1
OG0004996	XM_001592513.1.p1	lcl|LR898476.1_cds_CAD6504562.1_5920.p1
OG0004997	XM_001590872.1.p1	lcl|LR898475.1_cds_CAD6504125.1_5483.p1
OG0004999	XM_001597452.1.p1	lcl|LR898476.1_cds_CAD6505418.1_6776.p1
OG0005003	XM_001597902.1.p1	lcl|LR898472.1_cds_CAD6502012.1_3370.p1
OG0005005	XM_001587681.1.p1	lcl|LR898474.1_cds_CAD6503132.1_4490.p1
OG0005006	XM_001584538.1.p1	lcl|LR898469.1_cds_CAD6499944.1_1302.p1
OG0005007	XM_001586754.1.p1	lcl|LR898474.1_cds_CAD6503006.1_4364.p1
OG0005010	XM_001590960.1.p1	lcl|LR898476.1_cds_CAD6505745.1_7103.p1
OG0005011	XM_001594409.1.p1	lcl|LR898475.1_cds_CAD6504067.1_5425.p1
OG0005012	XM_001596481.1.p1	lcl|LR898472.1_cds_CAD6501493.1_2851.p1
OG0005013	XM_001584590.1.p1	lcl|LR898474.1_cds_CAD6503575.1_4933.p1
OG0005015	XM_001589963.1.p1	lcl|LR898472.1_cds_CAD6501865.1_3223.p1
OG0005016	XM_001585736.1.p1	lcl|LR898468.1_cds_CAD6499251.1_609.p1
OG0005017	XM_001593759.1.p1	lcl|LR898474.1_cds_CAD6503037.1_4395.p1
OG0005018	XM_001585043.1.p1	lcl|LR898468.1_cds_CAD6499257.1_615.p1
OG0005019	XM_001588018.1.p1	lcl|LR898474.1_cds_CAD6502986.1_4344.p1
OG0005020	XM_001588550.1.p1	lcl|LR898469.1_cds_CAD6499510.1_868.p1
OG0005022	XM_001588627.1.p1	lcl|LR898469.1_cds_CAD6499471.1_829.p1
OG0005023	XM_001587534.1.p1	lcl|LR898477.1_cds_CAD6506034.1_7392.p1
OG0005025	XM_001595361.1.p1	lcl|LR898472.1_cds_CAD6502022.1_3380.p1
OG0005029	XM_001594308.1.p1	lcl|LR898476.1_cds_CAD6504508.1_5866.p1
OG0005030	XM_001594462.1.p1	lcl|LR898468.1_cds_CAD6498849.1_207.p1
OG0005031	XM_001591562.1.p1	lcl|LR898471.1_cds_CAD6500843.1_2201.p1
OG0005032	XM_001588205.1.p1	lcl|LR898474.1_cds_CAD6502889.1_4247.p1
OG0005033	XM_001586448.1.p1	lcl|LR898473.1_cds_CAD6502357.1_3715.p1
OG0005034	XM_001586730.1.p1	lcl|LR898474.1_cds_CAD6503003.1_4361.p1
OG0005036	XM_001586781.1.p1	lcl|LR898474.1_cds_CAD6503088.1_4446.p1
OG0005037	XM_001594882.1.p1	lcl|LR898477.1_cds_CAD6506286.1_7644.p1
OG0005038	XM_001591848.1.p1	lcl|LR898471.1_cds_CAD6500791.1_2149.p1
OG0005039	XM_001591457.1.p1	lcl|LR898474.1_cds_CAD6503158.1_4516.p1
OG0005042	XM_001592614.1.p1	lcl|LR898474.1_cds_CAD6503244.1_4602.p1
OG0005050	XM_001590406.1.p1	lcl|LR898476.1_cds_CAD6504695.1_6053.p1
OG0005051	XM_001589419.1.p1	lcl|LR898468.1_cds_CAD6498854.1_212.p1
OG0005054	XM_001588448.1.p1	lcl|LR898472.1_cds_CAD6502221.1_3579.p1
OG0005056	XM_001595726.1.p1	lcl|LR898476.1_cds_CAD6505213.1_6571.p1
OG0005057	XM_001595429.1.p1	lcl|LR898477.1_cds_CAD6506183.1_7541.p1
OG0005059	XM_001597185.1.p1	lcl|LR898476.1_cds_CAD6505622.1_6980.p1
OG0005060	XM_001597462.1.p1	lcl|LR898476.1_cds_CAD6505425.1_6783.p1
OG0005061	XM_001592810.1.p1	lcl|LR898472.1_cds_CAD6501382.1_2740.p1
OG0005062	XM_001598824.1.p1	lcl|LR898471.1_cds_CAD6500856.1_2214.p1
OG0005063	XM_001593685.1.p1	lcl|LR898474.1_cds_CAD6503644.1_5002.p1
OG0005064	XM_001595162.1.p1	lcl|LR898472.1_cds_CAD6501599.1_2957.p1
OG0005065	XM_001595426.1.p1	lcl|LR898477.1_cds_CAD6506205.1_7563.p1
OG0005066	XM_001596966.1.p1	lcl|LR898475.1_cds_CAD6503815.1_5173.p1
OG0005067	XM_001589813.1.p1	lcl|LR898473.1_cds_CAD6502640.1_3998.p1
OG0005070	XM_001593761.1.p1	lcl|LR898471.1_cds_CAD6500631.1_1989.p1
OG0005073	XM_001593864.1.p1	lcl|LR898476.1_cds_CAD6505029.1_6387.p1
OG0005074	XM_001587686.1.p1	lcl|LR898476.1_cds_CAD6505056.1_6414.p1
OG0005075	XM_001590481.1.p1	lcl|LR898474.1_cds_CAD6503519.1_4877.p1
OG0005076	XM_001586546.1.p1	lcl|LR898469.1_cds_CAD6499633.1_991.p1
OG0005077	XM_001596870.1.p1	lcl|LR898469.1_cds_CAD6499808.1_1166.p1
OG0005079	XM_001591974.1.p1	lcl|LR898469.1_cds_CAD6499326.1_684.p1
OG0005082	XM_001591915.1.p1	lcl|LR898471.1_cds_CAD6500744.1_2102.p1
OG0005086	XM_001585503.1.p1	lcl|LR898473.1_cds_CAD6502673.1_4031.p1
OG0005087	XM_001594186.1.p1	lcl|LR898476.1_cds_CAD6504908.1_6266.p1
OG0005088	XM_001595549.1.p1	lcl|LR898476.1_cds_CAD6504763.1_6121.p1
OG0005089	XM_001591547.1.p1	lcl|LR898473.1_cds_CAD6502844.1_4202.p1
OG0005090	XM_001598456.1.p1	lcl|LR898472.1_cds_CAD6501923.1_3281.p1
OG0005095	XM_001591259.1.p1	lcl|LR898474.1_cds_CAD6503096.1_4454.p1
OG0005096	XM_001588101.1.p1	lcl|LR898476.1_cds_CAD6505325.1_6683.p1
OG0005099	XM_001588672.1.p1	lcl|LR898476.1_cds_CAD6505018.1_6376.p1
OG0005140	XM_001597876.1.p1	lcl|LR898472.1_cds_CAD6502185.1_3543.p1
OG0005142	XM_001585803.1.p1	lcl|LR898475.1_cds_CAD6504350.1_5708.p1
OG0005145	XM_001593647.1.p1	lcl|LR898473.1_cds_CAD6502840.1_4198.p1, lcl|LR898473.1_cds_CAD6502837.1_4195.p1
OG0005147	XM_001598269.1.p1	lcl|LR898472.1_cds_CAD6502013.1_3371.p1
OG0005148	XM_001596628.1.p1	lcl|LR898475.1_cds_CAD6504313.1_5671.p1
OG0005154	XM_001596514.1.p1	lcl|LR898473.1_cds_CAD6502562.1_3920.p1
OG0005158	XM_001596288.1.p1	lcl|LR898468.1_cds_CAD6498945.1_303.p1
OG0005162	XM_001594921.1.p1	lcl|LR898477.1_cds_CAD6506325.1_7683.p1
OG0005164	XM_001593515.1.p1	lcl|LR898469.1_cds_CAD6500146.1_1504.p1
OG0005166	XM_001598148.1.p1	lcl|LR898477.1_cds_CAD6506124.1_7482.p1
OG0005167	XM_001591035.1.p1	lcl|LR898470.1_cds_CAD6500248.1_1606.p1
OG0005168	XM_001592131.1.p1	lcl|LR898476.1_cds_CAD6505343.1_6701.p1
OG0005170	XM_001589823.1.p1	lcl|LR898473.1_cds_CAD6502629.1_3987.p1
OG0005171	XM_001592546.1.p1	lcl|LR898475.1_cds_CAD6503911.1_5269.p1
OG0005172	XM_001595282.1.p1	lcl|LR898472.1_cds_CAD6502050.1_3408.p1
OG0005175	XM_001592324.1.p1	lcl|LR898477.1_cds_CAD6506292.1_7650.p1
OG0005177	XM_001587173.1.p1	lcl|LR898469.1_cds_CAD6500053.1_1411.p1
OG0005178	XM_001589591.1.p1	lcl|LR898468.1_cds_CAD6498987.1_345.p1
OG0005179	XM_001590583.1.p1	lcl|LR898476.1_cds_CAD6504718.1_6076.p1
OG0005181	XM_001588619.1.p1	lcl|LR898469.1_cds_CAD6499472.1_830.p1
OG0005182	XM_001591442.1.p1	lcl|LR898473.1_cds_CAD6502349.1_3707.p1
OG0005185	XM_001588831.1.p1	lcl|LR898471.1_cds_CAD6500863.1_2221.p1
OG0005186	XM_001594025.1.p1	lcl|LR898469.1_cds_CAD6499832.1_1190.p1
OG0005187	XM_001593410.1.p1	lcl|LR898469.1_cds_CAD6499726.1_1084.p1
OG0005192	XM_001595791.1.p1	lcl|LR898476.1_cds_CAD6505077.1_6435.p1
OG0005193	XM_001586460.1.p1	lcl|LR898471.1_cds_CAD6500756.1_2114.p1
OG0005194	XM_001588401.1.p1	lcl|LR898469.1_cds_CAD6500130.1_1488.p1
OG0005195	XM_001590569.1.p1	lcl|LR898468.1_cds_CAD6499093.1_451.p1
OG0005196	XM_001587541.1.p1	lcl|LR898475.1_cds_CAD6504441.1_5799.p1
OG0005197	XM_001597740.1.p1	lcl|LR898476.1_cds_CAD6505662.1_7020.p1
OG0005199	XM_001597085.1.p1	lcl|LR898469.1_cds_CAD6499983.1_1341.p1
OG0005200	XM_001594366.1.p1	lcl|LR898475.1_cds_CAD6503967.1_5325.p1
OG0005201	XM_001593350.1.p1	lcl|LR898469.1_cds_CAD6500071.1_1429.p1
OG0005204	XM_001589181.1.p1	lcl|LR898475.1_cds_CAD6504199.1_5557.p1
OG0005206	XM_001592741.1.p1	lcl|LR898474.1_cds_CAD6503236.1_4594.p1
OG0005207	XM_001586013.1.p1	lcl|LR898468.1_cds_CAD6498995.1_353.p1
OG0005210	XM_001593021.1.p1	lcl|LR898474.1_cds_CAD6503463.1_4821.p1
OG0005211	XM_001595736.1.p1	lcl|LR898472.1_cds_CAD6501327.1_2685.p1
OG0005213	XM_001593224.1.p1	lcl|LR898469.1_cds_CAD6500118.1_1476.p1
OG0005214	XM_001598757.1.p1	lcl|LR898471.1_cds_CAD6500908.1_2266.p1
OG0005217	XM_001594576.1.p1	lcl|LR898475.1_cds_CAD6504020.1_5378.p1
OG0005219	XM_001597241.1.p1	lcl|LR898468.1_cds_CAD6499206.1_564.p1
OG0005223	XM_001591729.1.p1	lcl|LR898471.1_cds_CAD6500818.1_2176.p1
OG0005224	XM_001593789.1.p1	lcl|LR898473.1_cds_CAD6502711.1_4069.p1
OG0005225	XM_001586736.1.p1	lcl|LR898474.1_cds_CAD6502978.1_4336.p1
OG0005227	XM_001585112.1.p1	lcl|LR898476.1_cds_CAD6505109.1_6467.p1
OG0005228	XM_001586616.1.p1	lcl|LR898474.1_cds_CAD6503170.1_4528.p1
OG0005230	XM_001593192.1.p1	lcl|LR898472.1_cds_CAD6501392.1_2750.p1
OG0005236	XM_001588918.1.p1	lcl|LR898469.1_cds_CAD6499494.1_852.p1
OG0005237	XM_001590130.1.p1	lcl|LR898476.1_cds_CAD6505465.1_6823.p1
OG0005238	XM_001596818.1.p1	lcl|LR898469.1_cds_CAD6499422.1_780.p1
OG0005240	XM_001596303.1.p1	lcl|LR898468.1_cds_CAD6498936.1_294.p1
OG0005242	XM_001593503.1.p1	lcl|LR898471.1_cds_CAD6500593.1_1951.p1
OG0005244	XM_001590109.1.p1	lcl|LR898476.1_cds_CAD6505353.1_6711.p1
OG0005245	XM_001591604.1.p1	lcl|LR898471.1_cds_CAD6500793.1_2151.p1
OG0005246	XM_001585470.1.p1	lcl|LR898473.1_cds_CAD6502473.1_3831.p1
OG0005248	XM_001598315.1.p1	lcl|LR898477.1_cds_CAD6506024.1_7382.p1
OG0005250	XM_001588079.1.p1	lcl|LR898476.1_cds_CAD6505225.1_6583.p1
OG0005251	XM_001591175.1.p1	lcl|LR898476.1_cds_CAD6505668.1_7026.p1
OG0005252	XM_001591115.1.p1	lcl|LR898476.1_cds_CAD6505788.1_7146.p1
OG0005258	XM_001595324.1.p1	lcl|LR898472.1_cds_CAD6502064.1_3422.p1
OG0005259	XM_001598849.1.p1	lcl|LR898469.1_cds_CAD6499484.1_842.p1
OG0005260	XM_001587084.1.p1	lcl|LR898472.1_cds_CAD6501527.1_2885.p1
OG0005261	XM_001596798.1.p1	lcl|LR898469.1_cds_CAD6499843.1_1201.p1
OG0005264	XM_001587958.1.p1	lcl|LR898474.1_cds_CAD6503444.1_4802.p1
OG0005266	XM_001588908.1.p1	lcl|LR898469.1_cds_CAD6499467.1_825.p1
OG0005267	XM_001591149.1.p1	lcl|LR898470.1_cds_CAD6500257.1_1615.p1
OG0005268	XM_001589365.1.p1	lcl|LR898470.1_cds_CAD6500220.1_1578.p1
OG0005270	XM_001597892.1.p1	lcl|LR898472.1_cds_CAD6502180.1_3538.p1
OG0005273	XM_001598352.1.p1	lcl|LR898472.1_cds_CAD6501645.1_3003.p1
OG0005276	XM_001594379.1.p1	lcl|LR898472.1_cds_CAD6502297.1_3655.p1
OG0005277	XM_001587526.1.p1	lcl|LR898477.1_cds_CAD6505982.1_7340.p1
OG0005278	XM_001595064.1.p1	lcl|LR898477.1_cds_CAD6506174.1_7532.p1
OG0005279	XM_001587374.1.p1	lcl|LR898472.1_cds_CAD6501814.1_3172.p1
OG0005281	XM_001592724.1.p1	lcl|LR898474.1_cds_CAD6503250.1_4608.p1
OG0005283	XM_001593072.1.p1	lcl|LR898474.1_cds_CAD6503234.1_4592.p1
OG0005284	XM_001598809.1.p1	lcl|LR898471.1_cds_CAD6500970.1_2328.p1
OG0005285	XM_001585251.1.p1	lcl|LR898468.1_cds_CAD6499113.1_471.p1
OG0005286	XM_001586124.1.p1	lcl|LR898477.1_cds_CAD6506372.1_7730.p1
OG0005287	XM_001591965.1.p1	lcl|LR898469.1_cds_CAD6499336.1_694.p1
OG0005288	XM_001592368.1.p1	lcl|LR898477.1_cds_CAD6506319.1_7677.p1
OG0005289	XM_001588888.1.p1	lcl|LR898475.1_cds_CAD6504456.1_5814.p1
OG0005291	XM_001588529.1.p1	lcl|LR898471.1_cds_CAD6500940.1_2298.p1
OG0005293	XM_001589034.1.p1	lcl|LR898477.1_cds_CAD6505868.1_7226.p1
OG0005294	XM_001595913.1.p1	lcl|LR898469.1_cds_CAD6499270.1_628.p1
OG0005295	XM_001584796.1.p1	lcl|LR898474.1_cds_CAD6503452.1_4810.p1
OG0005296	XM_001591507.1.p1	lcl|LR898474.1_cds_CAD6503146.1_4504.p1
OG0005297	XM_001596007.1.p1	lcl|LR898473.1_cds_CAD6502516.1_3874.p1
OG0005298	XM_001588141.1.p1	lcl|LR898469.1_cds_CAD6500124.1_1482.p1
OG0005299	XM_001588543.1.p1	lcl|LR898469.1_cds_CAD6499514.1_872.p1
OG0005300	XM_001588277.1.p1	lcl|LR898476.1_cds_CAD6505111.1_6469.p1
OG0005301	XM_001588744.1.p1	lcl|LR898469.1_cds_CAD6499529.1_887.p1
OG0005302	XM_001598554.1.p1	lcl|LR898472.1_cds_CAD6501994.1_3352.p1
OG0005304	XM_001593783.1.p1	lcl|LR898473.1_cds_CAD6502712.1_4070.p1
OG0005307	XM_001590396.1.p1	lcl|LR898476.1_cds_CAD6505012.1_6370.p1
OG0005309	XM_001586817.1.p1	lcl|LR898474.1_cds_CAD6503000.1_4358.p1
OG0005310	XM_001593542.1.p1	lcl|LR898474.1_cds_CAD6503202.1_4560.p1
OG0005312	XM_001595713.1.p1	lcl|LR898471.1_cds_CAD6500586.1_1944.p1
OG0005314	XM_001598530.1.p1	lcl|LR898472.1_cds_CAD6502196.1_3554.p1
OG0005315	XM_001587515.1.p1	lcl|LR898477.1_cds_CAD6505968.1_7326.p1
OG0005316	XM_001588839.1.p1	lcl|LR898469.1_cds_CAD6499999.1_1357.p1
OG0005317	XM_001585826.1.p1	lcl|LR898476.1_cds_CAD6504855.1_6213.p1
OG0005321	XM_001588621.1.p1	lcl|LR898469.1_cds_CAD6499469.1_827.p1
OG0005322	XM_001596693.1.p1	lcl|LR898475.1_cds_CAD6504301.1_5659.p1
OG0005323	XM_001591891.1.p1	lcl|LR898469.1_cds_CAD6499605.1_963.p1
OG0005324	XM_001590480.1.p1	lcl|LR898474.1_cds_CAD6503518.1_4876.p1
OG0005325	XM_001589684.1.p1	lcl|LR898468.1_cds_CAD6498780.1_138.p1
OG0005326	XM_001589261.1.p1	lcl|LR898468.1_cds_CAD6499190.1_548.p1
OG0005327	XM_001594767.1.p1	lcl|LR898477.1_cds_CAD6506378.1_7736.p1
OG0005328	XM_001592187.1.p1	lcl|LR898474.1_cds_CAD6503414.1_4772.p1
OG0005329	XM_001592357.1.p1	lcl|LR898477.1_cds_CAD6506308.1_7666.p1
OG0005330	XM_001595136.1.p1	lcl|LR898472.1_cds_CAD6501608.1_2966.p1
OG0005333	XM_001591135.1.p1	lcl|LR898476.1_cds_CAD6505735.1_7093.p1
OG0005336	XM_001598446.1.p1	lcl|LR898472.1_cds_CAD6501919.1_3277.p1
OG0005337	XM_001595451.1.p1	lcl|LR898477.1_cds_CAD6506228.1_7586.p1
OG0005338	XM_001595205.1.p1	lcl|LR898477.1_cds_CAD6505938.1_7296.p1
OG0005339	XM_001591986.1.p1	lcl|LR898472.1_cds_CAD6502292.1_3650.p1
OG0005340	XM_001596386.1.p1	lcl|LR898469.1_cds_CAD6499701.1_1059.p1
OG0005341	XM_001587561.1.p1	lcl|LR898472.1_cds_CAD6502040.1_3398.p1
OG0005342	XM_001591053.1.p1	lcl|LR898472.1_cds_CAD6501289.1_2647.p1
OG0005343	XM_001598095.1.p1	lcl|LR898472.1_cds_CAD6501722.1_3080.p1
OG0005344	XM_001585938.1.p1	lcl|LR898468.1_cds_CAD6498800.1_158.p1
OG0005347	XM_001587588.1.p1	lcl|LR898477.1_cds_CAD6505958.1_7316.p1
OG0005348	XM_001587619.1.p1	lcl|LR898477.1_cds_CAD6506057.1_7415.p1
OG0005349	XM_001587429.1.p1	lcl|LR898477.1_cds_CAD6506003.1_7361.p1
OG0005350	XM_001595059.1.p1	lcl|LR898477.1_cds_CAD6506130.1_7488.p1
OG0005352	XM_001597425.1.p1	lcl|LR898468.1_cds_CAD6499219.1_577.p1
OG0005353	XM_001597499.1.p1	lcl|LR898470.1_cds_CAD6500430.1_1788.p1
OG0005354	XM_001597323.1.p1	lcl|LR898477.1_cds_CAD6506330.1_7688.p1
OG0005355	XM_001595914.1.p1	lcl|LR898476.1_cds_CAD6504839.1_6197.p1
OG0005356	XM_001595055.1.p1	lcl|LR898477.1_cds_CAD6506150.1_7508.p1
OG0005359	XM_001587942.1.p1	lcl|LR898474.1_cds_CAD6503277.1_4635.p1
OG0005364	XM_001598677.1.p1	lcl|LR898475.1_cds_CAD6503809.1_5167.p1
OG0005365	XM_001590828.1.p1	lcl|LR898476.1_cds_CAD6504679.1_6037.p1
OG0005367	XM_001586316.1.p1	lcl|LR898477.1_cds_CAD6506373.1_7731.p1
OG0005368	XM_001598380.1.p1	lcl|LR898477.1_cds_CAD6506178.1_7536.p1
OG0005369	XM_001591814.1.p1	lcl|LR898471.1_cds_CAD6500802.1_2160.p1
OG0005371	XM_001587299.1.p1	lcl|LR898472.1_cds_CAD6501623.1_2981.p1
OG0005373	XM_001584599.1.p1	lcl|LR898476.1_cds_CAD6504523.1_5881.p1
OG0005374	XM_001591079.1.p1	lcl|LR898476.1_cds_CAD6505773.1_7131.p1
OG0005376	XM_001592749.1.p1	lcl|LR898474.1_cds_CAD6503700.1_5058.p1
OG0005377	XM_001598034.1.p1	lcl|LR898475.1_cds_CAD6503791.1_5149.p1
OG0005379	XM_001587193.1.p1	lcl|LR898471.1_cds_CAD6501002.1_2360.p1
OG0005380	XM_001593101.1.p1	lcl|LR898474.1_cds_CAD6503310.1_4668.p1
OG0005381	XM_001590579.1.p1	lcl|LR898472.1_cds_CAD6501221.1_2579.p1
OG0005382	XM_001598470.1.p1	lcl|LR898472.1_cds_CAD6502142.1_3500.p1
OG0005383	XM_001598071.1.p1	lcl|LR898472.1_cds_CAD6502193.1_3551.p1
OG0005384	XM_001589385.1.p1	lcl|LR898472.1_cds_CAD6502259.1_3617.p1
OG0005386	XM_001595741.1.p1	lcl|LR898476.1_cds_CAD6505084.1_6442.p1
OG0005387	XM_001593037.1.p1	lcl|LR898472.1_cds_CAD6501495.1_2853.p1
OG0005388	XM_001595100.1.p1	lcl|LR898472.1_cds_CAD6501560.1_2918.p1
OG0005391	XM_001595024.1.p1	lcl|LR898472.1_cds_CAD6501893.1_3251.p1
OG0005392	XM_001593524.1.p1	lcl|LR898476.1_cds_CAD6505327.1_6685.p1
OG0005393	XM_001586014.1.p1	lcl|LR898468.1_cds_CAD6498993.1_351.p1
OG0005394	XM_001592552.1.p1	lcl|LR898477.1_cds_CAD6506297.1_7655.p1
OG0005395	XM_001597605.1.p1	lcl|LR898476.1_cds_CAD6505568.1_6926.p1
OG0005396	XM_001597594.1.p1	lcl|LR898476.1_cds_CAD6505666.1_7024.p1
OG0005398	XM_001586626.1.p1	lcl|LR898474.1_cds_CAD6503173.1_4531.p1
OG0005399	XM_001592361.1.p1	lcl|LR898477.1_cds_CAD6506312.1_7670.p1
OG0005400	XM_001592436.1.p1	lcl|LR898477.1_cds_CAD6506098.1_7456.p1
OG0005401	XM_001590587.1.p1	lcl|LR898468.1_cds_CAD6499186.1_544.p1
OG0005402	XM_001598124.1.p1	lcl|LR898472.1_cds_CAD6501752.1_3110.p1
OG0005403	XM_001593539.1.p1	lcl|LR898474.1_cds_CAD6503191.1_4549.p1
OG0005404	XM_001596138.1.p1	lcl|LR898473.1_cds_CAD6502451.1_3809.p1
OG0005405	XM_001587974.1.p1	lcl|LR898474.1_cds_CAD6502926.1_4284.p1
OG0005406	XM_001585296.1.p1	lcl|LR898478.1_cds_CAD6506522.1_7880.p1
OG0005407	XM_001590864.1.p1	lcl|LR898475.1_cds_CAD6504127.1_5485.p1
OG0005408	XM_001585785.1.p1	lcl|LR898472.1_cds_CAD6501215.1_2573.p1
OG0005409	XM_001587953.1.p1	lcl|LR898469.1_cds_CAD6499886.1_1244.p1
OG0005410	XM_001598686.1.p1	lcl|LR898477.1_cds_CAD6506146.1_7504.p1
OG0005412	XM_001586245.1.p1	lcl|LR898475.1_cds_CAD6503936.1_5294.p1
OG0005414	XM_001594659.1.p1	lcl|LR898475.1_cds_CAD6504041.1_5399.p1
OG0005415	XM_001596763.1.p1	lcl|LR898476.1_cds_CAD6505810.1_7168.p1
OG0005416	XM_001586486.1.p1	lcl|LR898471.1_cds_CAD6500759.1_2117.p1
OG0005417	XM_001588376.1.p1	lcl|LR898469.1_cds_CAD6500161.1_1519.p1, lcl|LR898473.1_cds_CAD6502459.1_3817.p1
OG0005419	XM_001597734.1.p1	lcl|LR898476.1_cds_CAD6505682.1_7040.p1
OG0005422	XM_001594285.1.p1	lcl|LR898475.1_cds_CAD6503977.1_5335.p1
OG0005423	XM_001586987.1.p1, XM_001590026.1.p1	lcl|LR898475.1_cds_CAD6504223.1_5581.p1
OG0005430	XM_001596223.1.p1	lcl|LR898477.1_cds_CAD6506415.1_7773.p1
OG0005432	XM_001585016.1.p1	lcl|LR898476.1_cds_CAD6505417.1_6775.p1
OG0005433	XM_001596574.1.p1	lcl|LR898475.1_cds_CAD6503830.1_5188.p1
OG0005437	XM_001587277.1.p1	lcl|LR898469.1_cds_CAD6499876.1_1234.p1
OG0005446	XM_001594259.1.p1	lcl|LR898469.1_cds_CAD6499717.1_1075.p1
OG0005485	XM_001593554.1.p1	lcl|LR898474.1_cds_CAD6503641.1_4999.p1
OG0005486	XM_001586930.1.p1	lcl|LR898474.1_cds_CAD6503055.1_4413.p1
OG0005487	XM_001594294.1.p1	lcl|LR898474.1_cds_CAD6503705.1_5063.p1
OG0005488	XM_001598412.1.p1	lcl|LR898472.1_cds_CAD6501775.1_3133.p1
OG0005489	XM_001596214.1.p1	lcl|LR898473.1_cds_CAD6502799.1_4157.p1
OG0005490	XM_001594542.1.p1	lcl|LR898475.1_cds_CAD6504094.1_5452.p1
OG0005492	XM_001593470.1.p1	lcl|LR898471.1_cds_CAD6500605.1_1963.p1
OG0005493	XM_001596933.1.p1	lcl|LR898475.1_cds_CAD6503805.1_5163.p1
OG0005500	XM_001589624.1.p1	lcl|LR898468.1_cds_CAD6498998.1_356.p1
OG0005501	XM_001594698.1.p1	lcl|LR898470.1_cds_CAD6500429.1_1787.p1
OG0005507	XM_001592909.1.p1	lcl|LR898474.1_cds_CAD6503442.1_4800.p1
OG0005513	XM_001592403.1.p1	lcl|LR898477.1_cds_CAD6506304.1_7662.p1
OG0005519	XM_001591025.1.p1	lcl|LR898470.1_cds_CAD6500245.1_1603.p1
OG0005521	XM_001590317.1.p1	lcl|LR898468.1_cds_CAD6498702.1_60.p1
OG0005522	XM_001592306.1.p1	lcl|LR898474.1_cds_CAD6503296.1_4654.p1
OG0005525	XM_001593208.1.p1	lcl|LR898476.1_cds_CAD6505242.1_6600.p1
OG0005527	XM_001593025.1.p1	lcl|LR898474.1_cds_CAD6503433.1_4791.p1
OG0005529	XM_001597666.1.p1	lcl|LR898469.1_cds_CAD6499966.1_1324.p1
OG0005534	XM_001596540.1.p1	lcl|LR898475.1_cds_CAD6503855.1_5213.p1
OG0005537	XM_001596995.1.p1	lcl|LR898469.1_cds_CAD6499790.1_1148.p1
OG0005538	XM_001594888.1.p1	lcl|LR898477.1_cds_CAD6506374.1_7732.p1
OG0005540	XM_001597460.1.p1	lcl|LR898476.1_cds_CAD6505527.1_6885.p1
OG0005541	XM_001588632.1.p1	lcl|LR898469.1_cds_CAD6499426.1_784.p1
OG0005542	XM_001598001.1.p1	lcl|LR898477.1_cds_CAD6505953.1_7311.p1
OG0005543	XM_001584694.1.p1	lcl|LR898469.1_cds_CAD6499564.1_922.p1
OG0005546	XM_001591216.1.p1	lcl|LR898476.1_cds_CAD6505734.1_7092.p1
OG0005547	XM_001587229.1.p1	lcl|LR898472.1_cds_CAD6502266.1_3624.p1
OG0005548	XM_001588564.1.p1	lcl|LR898471.1_cds_CAD6500931.1_2289.p1
OG0005552	XM_001596264.1.p1	lcl|LR898476.1_cds_CAD6504548.1_5906.p1
OG0005553	XM_001592496.1.p1	lcl|LR898476.1_cds_CAD6504627.1_5985.p1
OG0005554	XM_001585454.1.p1	lcl|LR898471.1_cds_CAD6500600.1_1958.p1
OG0005555	XM_001596108.1.p1	lcl|LR898473.1_cds_CAD6502704.1_4062.p1
