Orthogroup	Sclerotinia_sclerotiorum	Magnaporthe_oryzae
OG0006386	XM_001598416.1.p1	XM_003717110.1.p1
OG0006389	XM_001598454.1.p1	XM_003717095.1.p1
OG0006391	XM_001598472.1.p1	XM_003717280.1.p1
OG0006392	XM_001598492.1.p1	XM_003711025.1.p1
OG0006393	XM_001598530.1.p1	XM_003711283.1.p1
OG0006395	XM_001598538.1.p1	XM_003714214.1.p1
OG0006396	XM_001598540.1.p1	XM_003714235.1.p1
OG0006397	XM_001598355.1.p1	XM_003709663.1.p1
OG0006398	XM_001598352.1.p1	XM_003720574.1.p1
OG0006399	XM_001598335.1.p1	XM_003721312.1.p1
OG0006400	XM_001598342.1.p1	XM_003714146.1.p1
OG0006401	XM_001598315.1.p1	XM_003714768.1.p1
OG0006402	XM_001598291.1.p1	XM_003713830.1.p1
OG0006403	XM_001598288.1.p1	XM_003713818.1.p1
OG0006404	XM_001598286.1.p1	XM_003712864.1.p1
OG0006405	XM_001598269.1.p1	XM_003715120.1.p1
OG0006406	XM_001598265.1.p1	XM_003717023.1.p1
OG0006407	XM_001598262.1.p1	XM_003715128.1.p1
OG0006409	XM_001598247.1.p1	XM_003719852.1.p1
OG0006410	XM_001598255.1.p1	XM_003709115.1.p1
OG0006411	XM_001598256.1.p1	XM_003709651.1.p1
OG0006412	XM_001598224.1.p1	XM_003712187.1.p1
OG0006413	XM_001598219.1.p1	XM_003712183.1.p1
OG0006414	XM_001598217.1.p1	XM_003718389.1.p1
OG0006415	XM_001598216.1.p1	XM_003718390.1.p1
OG0006416	XM_001598190.1.p1	XM_003714178.1.p1
OG0006417	XM_001598163.1.p1	XM_003715077.1.p1
OG0006418	XM_001598155.1.p1	XM_003712759.1.p1
OG0006419	XM_001598153.1.p1	XM_003716373.1.p1
OG0006420	XM_001598148.1.p1	XM_003712703.1.p1
OG0006422	XM_001598097.1.p1	XM_003717038.1.p1
OG0006423	XM_001598095.1.p1	XM_003717039.1.p1
OG0006424	XM_001598092.1.p1	XM_003717029.1.p1
OG0006425	XM_001598085.1.p1	XM_003709629.1.p1
OG0006426	XM_001598081.1.p1	XM_003709625.1.p1
OG0006428	XM_001598060.1.p1	XM_003709608.1.p1
OG0006429	XM_001598053.1.p1	XM_003709601.1.p1
OG0006430	XM_001598050.1.p1	XM_003718542.1.p1
OG0006431	XM_001598034.1.p1	XM_003714155.1.p1
OG0006432	XM_001597994.1.p1	XM_003719875.1.p1
OG0006433	XM_001597939.1.p1	XM_003712438.1.p1
OG0006434	XM_001597936.1.p1	XM_003712797.1.p1
OG0006435	XM_001597905.1.p1	XM_003711657.1.p1
OG0006436	XM_001597895.1.p1	XM_003713823.1.p1
OG0006437	XM_001597889.1.p1	XM_003713814.1.p1
OG0006438	XM_001597876.1.p1	XM_003712173.1.p1
OG0006439	XM_001597874.1.p1	XM_003719824.1.p1
OG0006441	XM_001585803.1.p1	XM_003714507.1.p1
OG0006442	XM_001585797.1.p1	XM_003714501.1.p1
OG0006443	XM_001585787.1.p1	XM_003715290.1.p1
OG0006444	XM_001585774.1.p1	XM_003714460.1.p1
OG0006445	XM_001585761.1.p1	XM_003714720.1.p1
OG0006447	XM_001585748.1.p1	XM_003715382.1.p1
OG0006448	XM_001585747.1.p1	XM_003712524.1.p1
OG0006449	XM_001585738.1.p1	XM_003711827.1.p1
OG0006450	XM_001585742.1.p1	XM_003709462.1.p1
OG0006451	XM_001585702.1.p1	XM_003718696.1.p1
OG0006452	XM_001585672.1.p1	XM_003714433.1.p1
OG0006454	XM_001585648.1.p1	XM_003719561.1.p1
OG0006455	XM_001589378.1.p1	XM_003720390.1.p1
OG0006457	XM_001590385.1.p1	XM_003715187.1.p1
OG0006458	XM_001590359.1.p1	XM_003718266.1.p1
OG0006459	XM_001595564.1.p1	XM_003717892.1.p1
OG0006460	XM_001595577.1.p1	XM_003709020.1.p1
OG0006461	XM_001588087.1.p1	XM_003710906.1.p1
OG0006462	XM_001588078.1.p1	XM_003712027.1.p1
OG0006463	XM_001588061.1.p1	XM_003719690.1.p1
OG0006464	XM_001588058.1.p1	XM_003718171.1.p1
OG0006466	XM_001588047.1.p1	XM_003711739.1.p1
OG0006467	XM_001588039.1.p1	XM_003717914.1.p1
OG0006469	XM_001595840.1.p1	XM_003717549.1.p1
OG0006470	XM_001595838.1.p1	XM_003717590.1.p1
OG0006471	XM_001595829.1.p1	XM_003717606.1.p1
OG0006472	XM_001595823.1.p1	XM_003717592.1.p1
OG0006473	XM_001595805.1.p1	XM_003715337.1.p1
OG0006474	XM_001595792.1.p1	XM_003719888.1.p1
OG0006476	XM_001595741.1.p1	XM_003716802.1.p1
OG0006477	XM_001595750.1.p1	XM_003709395.1.p1
OG0006478	XM_001595713.1.p1	XM_003715450.1.p1
OG0006479	XM_001595711.1.p1	XM_003715161.1.p1
OG0006480	XM_001595707.1.p1	XM_003718262.1.p1
OG0006481	XM_001595706.1.p1	XM_003718261.1.p1
OG0006482	XM_001595677.1.p1	XM_003715184.1.p1
OG0006483	XM_001595663.1.p1	XM_003714227.1.p1
OG0006485	XM_001595656.1.p1	XM_003710070.1.p1
OG0006486	XM_001595642.1.p1	XM_003710677.1.p1
OG0006487	XM_001595606.1.p1	XM_003716029.1.p1
OG0006488	XM_001588130.1.p1	XM_003712022.1.p1
OG0006490	XM_001588141.1.p1	XM_003716064.1.p1
OG0006491	XM_001588149.1.p1	XM_003717930.1.p1
OG0006493	XM_001588166.1.p1	XM_003708962.1.p1
OG0006494	XM_001588167.1.p1	XM_003716986.1.p1
OG0006496	XM_001588243.1.p1	XM_003716677.1.p1
OG0006497	XM_001588230.1.p1	XM_003718094.1.p1
OG0006499	XM_001588280.1.p1	XM_003717885.1.p1
OG0006500	XM_001588289.1.p1	XM_003715159.1.p1
OG0006502	XM_001588323.1.p1	XM_003710038.1.p1
OG0006503	XM_001588336.1.p1	XM_003716050.1.p1
OG0006504	XM_001588331.1.p1	XM_003709391.1.p1
OG0006505	XM_001588329.1.p1	XM_003716075.1.p2
OG0006506	XM_001588376.1.p1	XM_003716628.1.p1
OG0006508	XM_001588446.1.p1	XM_003709705.1.p1
OG0006509	XM_001588448.1.p1	XM_003709706.1.p1
OG0006511	XM_001592671.1.p1	XM_003718281.1.p1
OG0006512	XM_001592680.1.p1	XM_003716088.1.p1
OG0006513	XM_001592717.1.p1	XM_003718312.1.p1
OG0006514	XM_001592741.1.p1	XM_003709357.1.p1
OG0006516	XM_001592749.1.p1	XM_003717611.1.p1
OG0006517	XM_001593021.1.p1	XM_003709338.1.p1
OG0006518	XM_001593019.1.p1	XM_003717308.1.p1
OG0006519	XM_001592990.1.p1	XM_003709654.1.p1
OG0006520	XM_001592989.1.p1	XM_003713901.1.p1
OG0006524	XM_001592946.1.p1	XM_003714193.1.p1
OG0006525	XM_001592936.1.p1	XM_003716190.1.p1
OG0006526	XM_001592935.1.p1	XM_003716189.1.p1
OG0006528	XM_001592912.1.p1	XM_003714760.1.p1
OG0006529	XM_001592911.1.p1	XM_003714759.1.p1
OG0006530	XM_001592908.1.p1	XM_003714758.1.p1
OG0006531	XM_001592894.1.p1	XM_003714053.1.p1
OG0006532	XM_001592856.1.p1	XM_003720579.1.p1
OG0006533	XM_001592853.1.p1	XM_003713272.1.p1
OG0006534	XM_001592774.1.p1	XM_003716720.1.p1
OG0006535	XM_001592762.1.p1	XM_003716727.1.p1
OG0006536	XM_001593030.1.p1	XM_003716242.1.p1
OG0006538	XM_001593086.1.p1	XM_003711334.1.p1
OG0006539	XM_001593116.1.p1	XM_003719893.1.p1
OG0006541	XM_001593182.1.p1	XM_003718232.1.p1
OG0006542	XM_001593205.1.p1	XM_003714188.1.p1
OG0006543	XM_001593208.1.p1	XM_003718277.1.p1
OG0006544	XM_001593211.1.p1	XM_003716214.1.p1
OG0006546	XM_001593250.1.p1	XM_003716225.1.p1
OG0006547	XM_001593255.1.p1	XM_003714080.1.p1
OG0006548	XM_001587219.1.p1	XM_003719547.1.p1
OG0006550	XM_001596994.1.p1, XM_001587214.1.p1	XM_003716726.1.p1
OG0006551	XM_001587201.1.p1	XM_003716868.1.p1
OG0006552	XM_001587193.1.p1	XM_003717598.1.p1
OG0006553	XM_001587153.1.p1	XM_003709336.1.p1
OG0006554	XM_001587148.1.p1	XM_003709158.1.p1
OG0006555	XM_001587147.1.p1	XM_003709334.1.p1
OG0006556	XM_001587144.1.p1	XM_003709148.1.p1
OG0006557	XM_001587142.1.p1	XM_003709150.1.p1
OG0006559	XM_001587117.1.p1	XM_003719877.1.p2
OG0006560	XM_001587115.1.p1	XM_003719944.1.p1
OG0006561	XM_001587100.1.p1	XM_003716093.1.p1
OG0006563	XM_001593305.1.p1	XM_003716209.1.p1
OG0006564	XM_001593300.1.p1	XM_003714911.1.p1
OG0006565	XM_001593289.1.p1	XM_003716218.1.p1
OG0006566	XM_001587277.1.p1	XM_003713623.1.p1
OG0006567	XM_001587268.1.p1	XM_003717093.1.p1
OG0006568	XM_001587266.1.p1	XM_003717085.1.p1
OG0006569	XM_001587265.1.p1	XM_003712690.1.p1
OG0006570	XM_001587249.1.p1	XM_003714039.1.p1
OG0006571	XM_001587242.1.p1	XM_003714028.1.p1
OG0006573	XM_001587229.1.p1	XM_003714042.1.p1
OG0006575	XM_001593341.1.p1	XM_003713517.1.p1
OG0006576	XM_001593347.1.p1	XM_003709132.1.p1
OG0006578	XM_001593323.1.p1	XM_003716235.1.p1
OG0006579	XM_001587068.1.p1	XM_003713242.1.p1
OG0006580	XM_001587067.1.p1	XM_003716213.1.p1
OG0006581	XM_001587027.1.p1	XM_003716152.1.p1
OG0006582	XM_001587026.1.p1	XM_003716154.1.p1
OG0006584	XM_001586999.1.p1	XM_003709506.1.p1
OG0006585	XM_001586974.1.p1	XM_003716133.1.p1
OG0006587	XM_001586961.1.p1	XM_003718150.1.p1
OG0006588	XM_001589509.1.p1	XM_003720847.1.p1
OG0006589	XM_001589490.1.p1	XM_003716140.1.p1
OG0006590	XM_001589458.1.p1	XM_003715764.1.p1, XM_003718264.1.p1
OG0006591	XM_001589446.1.p1	XM_003713437.1.p1
OG0006592	XM_001589420.1.p1	XM_003714800.1.p1
OG0006593	XM_001589419.1.p1	XM_003714799.1.p1
OG0006594	XM_001589391.1.p1	XM_003720576.1.p1
OG0006595	XM_001589371.1.p1	XM_003710091.1.p1
OG0006596	XM_001596374.1.p1	XM_003718258.1.p1
OG0006597	XM_001596339.1.p1	XM_003716256.1.p1
OG0006598	XM_001596312.1.p1	XM_003711689.1.p1, XM_003711647.1.p1
OG0006599	XM_001589706.1.p1	XM_003718294.1.p1
OG0006600	XM_001589684.1.p1	XM_003721009.1.p1
OG0006601	XM_001589678.1.p1	XM_003721144.1.p1
OG0006602	XM_001596604.1.p1	XM_003718894.1.p1
OG0006603	XM_001596603.1.p1	XM_003710971.1.p1
OG0006604	XM_001596583.1.p1	XM_003718983.1.p1
OG0006605	XM_001596574.1.p1	XM_003710634.1.p1
OG0006606	XM_001596540.1.p1	XM_003709993.1.p1
OG0006608	XM_001596633.1.p1	XM_003719208.1.p1
OG0006609	XM_001596632.1.p1	XM_003708664.1.p1, XM_003715496.1.p1
OG0006610	XM_001596628.1.p1	XM_003713689.1.p1
OG0006612	XM_001596621.1.p1	XM_003717492.1.p1
OG0006613	XM_001596417.1.p1	XM_003712969.1.p1
OG0006614	XM_001596445.1.p1	XM_003714441.1.p1
OG0006615	XM_001596499.1.p1	XM_003720450.1.p2
OG0006616	XM_001596507.1.p1	XM_003714213.1.p1
OG0006617	XM_001589587.1.p1	XM_003720903.1.p1
OG0006618	XM_001589595.1.p1	XM_003718343.1.p1
OG0006619	XM_001589599.1.p1	XM_003711999.1.p1
OG0006620	XM_001589624.1.p1	XM_003720991.1.p1
OG0006621	XM_001589533.1.p1	XM_003716085.1.p1
OG0006622	XM_001596532.1.p1	XM_003709873.1.p2
OG0006623	XM_001596651.1.p1	XM_003710401.1.p1
OG0006624	XM_001596658.1.p1	XM_003714401.1.p1
OG0006625	XM_001596665.1.p1	XM_003714398.1.p1
OG0006626	XM_001596666.1.p1	XM_003714397.1.p1
OG0006627	XM_001596691.1.p1	XM_003710622.1.p1
OG0006629	XM_001596709.1.p1	XM_003713638.1.p1
OG0006630	XM_001584715.1.p1	XM_003718476.1.p1
OG0006631	XM_001584728.1.p1	XM_003718495.1.p1
OG0006632	XM_001584744.1.p1	XM_003718515.1.p1
OG0006633	XM_001584764.1.p1	XM_003708903.1.p1
OG0006635	XM_001584776.1.p1	XM_003714562.1.p1
OG0006636	XM_001584781.1.p1	XM_003710952.1.p1
OG0006637	XM_001596815.1.p1	XM_003712160.1.p1
OG0006638	XM_001596801.1.p1	XM_003714985.1.p1
OG0006639	XM_001596775.1.p1	XM_003714704.1.p1
OG0006641	XM_001596763.1.p1	XM_003714426.1.p1
OG0006642	XM_001596737.1.p1	XM_003711899.1.p1
OG0006643	XM_001596716.1.p1	XM_003713345.1.p1
OG0006644	XM_001587998.1.p1	XM_003714138.1.p1
OG0006645	XM_001587991.1.p1	XM_003713195.1.p1
OG0006646	XM_001587973.1.p1	XM_003718032.1.p1
OG0006647	XM_001587953.1.p1	XM_003718670.1.p1
OG0006648	XM_001587907.1.p1	XM_003716429.1.p1
OG0006649	XM_001597631.1.p1	XM_003711822.1.p1
OG0006650	XM_001597637.1.p1	XM_003719586.1.p1
OG0006651	XM_001597643.1.p1	XM_003711870.1.p1
OG0006652	XM_001597090.1.p1	XM_003715296.1.p1, XM_003716553.1.p1
OG0006653	XM_001597092.1.p1	XM_003712001.1.p1
OG0006655	XM_001597095.1.p1	XM_003715304.1.p1
OG0006656	XM_001597102.1.p1	XM_003715302.1.p1
OG0006657	XM_001589237.1.p1	XM_003711492.1.p1
OG0006658	XM_001597829.1.p1	XM_003716781.1.p1
OG0006659	XM_001597807.1.p1	XM_003712060.1.p1
OG0006661	XM_001589185.1.p1	XM_003718797.1.p1
OG0006662	XM_001589180.1.p1	XM_003709934.1.p1
OG0006663	XM_001597749.1.p1	XM_003713379.1.p1
OG0006664	XM_001597740.1.p1	XM_003709659.1.p1
OG0006665	XM_001597738.1.p1	XM_003708853.1.p1
OG0006666	XM_001597725.1.p1	XM_003714716.1.p1
OG0006667	XM_001597671.1.p1	XM_003714442.1.p1
OG0006668	XM_001597659.1.p1	XM_003711903.1.p1
OG0006670	XM_001592119.1.p1	XM_003711130.1.p1
OG0006671	XM_001592129.1.p1	XM_003709800.1.p1
OG0006672	XM_001589250.1.p1	XM_003714379.1.p1
OG0006673	XM_001589290.1.p1	XM_003715248.1.p1
OG0006674	XM_001589303.1.p1	XM_003710937.1.p1
OG0006675	XM_001589359.1.p1	XM_003711329.1.p1
OG0006676	XM_001589362.1.p1	XM_003711320.1.p1
OG0006677	XM_001589365.1.p1	XM_003711750.1.p1
OG0006678	XM_001597840.1.p1	XM_003716777.1.p1
OG0006679	XM_001588975.1.p1	XM_003712069.1.p1
OG0006681	XM_001589002.1.p1	XM_003712590.1.p1
OG0006682	XM_001589021.1.p1	XM_003709426.1.p1
OG0006684	XM_001589056.1.p1	XM_003714730.1.p2
OG0006685	XM_001589049.1.p1	XM_003714960.1.p1
OG0006686	XM_001589060.1.p1	XM_003719583.1.p1
OG0006687	XM_001589066.1.p1	XM_003715238.1.p1
OG0006688	XM_001589072.1.p1	XM_003715242.1.p1
OG0006689	XM_001592072.1.p1	XM_003720578.1.p1
OG0006690	XM_001592046.1.p1	XM_003711136.1.p1
OG0006692	XM_001586344.1.p1	XM_003721332.1.p1
OG0006693	XM_001586348.1.p1	XM_003719614.1.p1
OG0006694	XM_001586370.1.p1	XM_003709451.1.p1
OG0006696	XM_001586547.1.p1	XM_003711349.1.p1
OG0006697	XM_001586546.1.p1	XM_003710148.1.p1
OG0006698	XM_001586562.1.p1	XM_003710152.1.p1
OG0006699	XM_001586566.1.p1	XM_003717737.1.p1
OG0006700	XM_001595461.1.p1	XM_003719764.1.p1
OG0006701	XM_001595466.1.p1	XM_003720832.1.p1
OG0006702	XM_001595470.1.p1	XM_003720995.1.p1
OG0006704	XM_001595381.1.p1	XM_003721013.1.p1
OG0006705	XM_001595388.1.p1	XM_003721021.1.p1
OG0006706	XM_001595352.1.p1	XM_003717112.1.p1
OG0006708	XM_001595239.1.p1	XM_003720997.1.p1
OG0006709	XM_001595215.1.p1	XM_003711008.1.p1
OG0006711	XM_001595162.1.p1	XM_003721263.1.p1
OG0006712	XM_001595159.1.p1	XM_003721264.1.p1
OG0006713	XM_001595157.1.p1	XM_003720580.1.p1
OG0006714	XM_001595142.1.p1	XM_003716166.1.p1
OG0006715	XM_001595096.1.p1	XM_003719796.1.p1
OG0006716	XM_001595100.1.p1	XM_003720787.1.p1
OG0006719	XM_001595030.1.p1	XM_003720731.1.p1
OG0006720	XM_001595014.1.p1	XM_003716831.1.p1
OG0006721	XM_001595007.1.p1	XM_003712422.1.p1
OG0006722	XM_001595003.1.p1	XM_003712486.1.p1
OG0006723	XM_001594997.1.p1	XM_003715057.1.p1
OG0006724	XM_001587280.1.p1	XM_003716206.1.p1
OG0006725	XM_001587284.1.p1	XM_003721259.1.p1
OG0006726	XM_001587293.1.p1	XM_003721188.1.p1
OG0006727	XM_001587298.1.p1	XM_003720782.1.p1
OG0006729	XM_001587382.1.p1	XM_016990454.1.p1
OG0006730	XM_001587387.1.p1	XM_003720697.1.p1
OG0006732	XM_001587395.1.p1	XM_003712522.1.p1
OG0006734	XM_001587412.1.p1	XM_003721287.1.p1
OG0006737	XM_001587429.1.p1	XM_003715194.1.p1
OG0006738	XM_001587488.1.p1	XM_003715726.1.p1
OG0006739	XM_001587489.1.p1	XM_003715718.1.p1
OG0006740	XM_001587515.1.p1	XM_003709198.1.p1
OG0006741	XM_001587517.1.p1	XM_003709855.1.p1
OG0006742	XM_001587526.1.p1	XM_003715196.1.p1
OG0006743	XM_001587551.1.p1	XM_003713893.1.p1
OG0006744	XM_001587561.1.p1	XM_003721084.1.p1
OG0006745	XM_001587562.1.p1	XM_003721079.1.p1
OG0006746	XM_001587564.1.p1	XM_003712479.1.p1
OG0006747	XM_001587567.1.p1	XM_003718655.1.p1
OG0006748	XM_001587572.1.p1	XM_003721308.1.p1
OG0006749	XM_001587583.1.p1	XM_003720860.1.p2
OG0006750	XM_001587588.1.p1	XM_003712285.1.p1
OG0006751	XM_001587597.1.p1	XM_003711682.1.p1
OG0006752	XM_001587601.1.p1	XM_003715670.1.p1
OG0006753	XM_001587615.1.p1	XM_003721283.1.p1
OG0006754	XM_001587620.1.p1	XM_003709189.1.p1
OG0006755	XM_001587628.1.p1	XM_003712738.1.p1
OG0006757	XM_001593358.1.p1	XM_003715137.1.p1
OG0006758	XM_001593363.1.p1	XM_003712159.1.p1
OG0006759	XM_001593369.1.p1	XM_003715435.1.p1
OG0006760	XM_001593372.1.p1	XM_003714775.1.p1
OG0006761	XM_001593410.1.p1	XM_003718806.1.p1
OG0006762	XM_001593418.1.p1	XM_003721216.1.p1
OG0006763	XM_001593449.1.p1	XM_003717916.1.p1
OG0006764	XM_001593475.1.p1	XM_003712140.1.p1
OG0006765	XM_001593486.1.p1	XM_003719683.1.p1
OG0006766	XM_001593497.1.p1	XM_003712232.1.p1
OG0006767	XM_001593499.1.p1	XM_003710764.1.p1
OG0006768	XM_001593514.1.p1	XM_003709545.1.p1
OG0006769	XM_001593515.1.p1	XM_003712221.1.p1
OG0006770	XM_001593703.1.p1	XM_003720645.1.p1
OG0006771	XM_001593685.1.p1	XM_003720642.1.p1
OG0006773	XM_001593647.1.p1	XM_003720899.1.p1
OG0006774	XM_001593627.1.p1	XM_003709846.1.p1
OG0006777	XM_001593906.1.p1	XM_003709550.1.p1
OG0006778	XM_001593904.1.p1	XM_003715015.1.p1
OG0006779	XM_001593891.1.p1	XM_003715418.1.p1
OG0006781	XM_001593886.1.p1	XM_003716793.1.p1
OG0006782	XM_001593878.1.p1	XM_003716738.1.p1
OG0006783	XM_001593846.1.p1	XM_003716752.1.p1
OG0006784	XM_001593761.1.p1	XM_003714778.1.p1
OG0006785	XM_001593764.1.p1	XM_003718636.1.p1
OG0006786	XM_001593780.1.p1	XM_003720939.1.p1
OG0006788	XM_001593952.1.p1	XM_003720615.1.p1
OG0006789	XM_001593957.1.p1	XM_003720618.1.p1
OG0006790	XM_001593917.1.p1	XM_003720914.1.p1
OG0006792	XM_001593729.1.p1	XM_003715142.1.p1
OG0006793	XM_001593539.1.p1	XM_003719575.1.p1
OG0006796	XM_001593558.1.p1	XM_003720943.1.p1
OG0006797	XM_001593586.1.p1	XM_003716811.1.p1
OG0006799	XM_001593982.1.p1	XM_003714331.1.p1, XM_003712066.1.p1
OG0006800	XM_001594025.1.p1	XM_003716812.1.p1
OG0006801	XM_001594077.1.p1	XM_003716540.1.p1
OG0006802	XM_001594078.1.p1	XM_003716539.1.p1
OG0006804	XM_001594110.1.p1	XM_003720932.1.p1
OG0006805	XM_001594115.1.p1	XM_003720897.1.p1
OG0006807	XM_001584876.1.p1	XM_003716174.1.p1
OG0006808	XM_001584873.1.p1	XM_003716172.1.p1
OG0006809	XM_001584868.1.p1	XM_003716352.1.p1
OG0006810	XM_001584859.1.p1	XM_003720913.1.p1
OG0006811	XM_001584810.1.p1	XM_016990515.1.p1
OG0006812	XM_001584796.1.p1	XM_003720719.1.p1
OG0006814	XM_001591694.1.p1	XM_003713742.1.p1
OG0006815	XM_001591883.1.p1	XM_003709434.1.p1
OG0006816	XM_001591908.1.p1	XM_003717305.1.p1
OG0006817	XM_001591910.1.p1	XM_003713865.1.p1
OG0006818	XM_001591917.1.p1	XM_003712861.1.p1
OG0006819	XM_001591928.1.p1	XM_003709767.1.p1
OG0006820	XM_001591938.1.p1	XM_003712679.1.p1
OG0006821	XM_001591940.1.p1	XM_003713869.1.p1
OG0006822	XM_001591965.1.p1	XM_003713718.1.p1
OG0006823	XM_001591967.1.p1	XM_003717066.1.p1
OG0006824	XM_001591714.1.p1	XM_003711466.1.p1
OG0006825	XM_001591974.1.p1	XM_003714608.1.p1
OG0006826	XM_001592004.1.p1	XM_003711372.1.p1
OG0006827	XM_001591716.1.p1	XM_003713616.1.p1
OG0006828	XM_001591751.1.p1	XM_003709787.1.p1
OG0006830	XM_001591804.1.p1	XM_003717070.1.p1
OG0006831	XM_001591823.1.p1	XM_003710528.1.p1
OG0006832	XM_001591813.1.p1	XM_003713724.1.p1
OG0006833	XM_001591808.1.p1	XM_003712834.1.p1
OG0006834	XM_001591807.1.p1	XM_003717157.1.p1
OG0006835	XM_001586581.1.p1	XM_003717251.1.p1
OG0006836	XM_001586603.1.p1	XM_003717142.1.p1
OG0006837	XM_001586610.1.p1	XM_003710263.1.p1
OG0006839	XM_001586616.1.p1	XM_003713743.1.p1
OG0006841	XM_001591450.1.p1	XM_003711429.1.p1
OG0006842	XM_001591454.1.p1	XM_003712719.1.p1
OG0006843	XM_001591470.1.p1	XM_003717231.1.p1
OG0006844	XM_001591476.1.p1	XM_003710589.1.p1
OG0006845	XM_001591478.1.p1	XM_003710587.1.p1
OG0006846	XM_001591481.1.p1	XM_003710591.1.p1
OG0006847	XM_001591519.1.p1	XM_003709752.1.p1
OG0006848	XM_001591505.1.p1	XM_003717204.1.p1
OG0006849	XM_001591495.1.p1	XM_003717284.1.p1
OG0006850	XM_001586539.1.p1	XM_003713813.1.p1
OG0006851	XM_001586522.1.p1	XM_003717058.1.p1
OG0006852	XM_001586515.1.p1	XM_003713679.1.p1
OG0006853	XM_001586506.1.p1	XM_003712828.1.p1
OG0006855	XM_001586504.1.p1	XM_003712830.1.p1
OG0006856	XM_001586495.1.p1	XM_003717303.1.p1
OG0006857	XM_001586470.1.p1	XM_003709589.1.p1
OG0006858	XM_001586458.1.p1	XM_003713885.1.p1
OG0006859	XM_001586456.1.p1	XM_003715016.1.p1
OG0006860	XM_001586448.1.p1	XM_003709806.1.p1
OG0006862	XM_001591547.1.p1	XM_003710347.1.p1
OG0006863	XM_001591554.1.p1	XM_003710501.1.p1
OG0006864	XM_001591562.1.p1	XM_003710608.1.p1
OG0006865	XM_001591569.1.p1	XM_003710340.1.p2
OG0006866	XM_001591576.1.p1	XM_003714595.1.p1
OG0006868	XM_001591610.1.p1	XM_003712729.1.p1
OG0006869	XM_001591613.1.p1	XM_003712732.1.p1
OG0006870	XM_001591615.1.p1	XM_003712823.1.p1
OG0006871	XM_001591628.1.p1	XM_003710526.1.p1
OG0006872	XM_001591635.1.p1	XM_003709573.1.p1
OG0006873	XM_001591662.1.p1	XM_003713867.1.p1
OG0006874	XM_001591685.1.p1	XM_003710520.1.p1
OG0006875	XM_001591863.1.p1	XM_003712849.1.p1
OG0006876	XM_001591852.1.p1	XM_003713754.1.p1
OG0006877	XM_001591853.1.p1	XM_003713753.1.p1
OG0006878	XM_001584568.1.p1	XM_003717186.1.p1
OG0006879	XM_001584577.1.p1	XM_003721054.1.p1
OG0006880	XM_001584582.1.p1	XM_003717181.1.p1
OG0006881	XM_001584609.1.p1	XM_003717872.1.p1
OG0006882	XM_001584604.1.p1	XM_003717873.1.p1
OG0006883	XM_001584599.1.p1	XM_003717859.1.p1
OG0006884	XM_001592633.1.p1	XM_003713852.1.p1
OG0006885	XM_001592634.1.p1	XM_003718310.1.p1
OG0006886	XM_001584627.1.p1	XM_003710560.1.p1
OG0006887	XM_001592495.1.p1	XM_003713544.1.p2
OG0006888	XM_001592499.1.p1	XM_003711177.1.p1
OG0006889	XM_001592529.1.p1	XM_003713547.1.p1
OG0006890	XM_001597318.1.p1	XM_003718878.1.p1
OG0006893	XM_001592215.1.p1	XM_003718697.1.p1
OG0006894	XM_001592222.1.p1	XM_003713366.1.p1
OG0006895	XM_001592243.1.p1	XM_003709520.1.p1
OG0006896	XM_001592256.1.p1	XM_003710251.1.p1
OG0006897	XM_001592259.1.p1	XM_003718965.1.p1
OG0006898	XM_001592280.1.p1	XM_003709203.1.p1
OG0006899	XM_001592278.1.p1	XM_003713838.1.p1
OG0006900	XM_001592299.1.p1	XM_003713542.1.p1
OG0006901	XM_001592302.1.p1	XM_003713556.1.p1
OG0006902	XM_001592306.1.p1	XM_003713567.1.p1
OG0006903	XM_001592331.1.p1	XM_003713563.1.p1
OG0006904	XM_001592367.1.p1	XM_003709232.1.p1
OG0006905	XM_001592372.1.p1	XM_003713706.1.p1
OG0006906	XM_001592428.1.p1	XM_003713488.1.p1
OG0006910	XM_001596950.1.p1	XM_003710921.1.p1
OG0006911	XM_001596942.1.p1	XM_003710176.1.p1
OG0006912	XM_001596940.1.p1	XM_003710914.1.p1
OG0006913	XM_001589147.1.p1	XM_003714681.1.p1
OG0006914	XM_001589118.1.p1	XM_003714500.1.p1
OG0006916	XM_001596933.1.p1	XM_003713709.1.p1
OG0006917	XM_001596898.1.p1	XM_003712629.1.p1
OG0006918	XM_001596888.1.p1	XM_003713405.1.p1
OG0006919	XM_001596881.1.p1	XM_003710179.1.p1
OG0006920	XM_001596874.1.p1	XM_003719021.1.p1
OG0006921	XM_001596879.1.p1	XM_003710178.1.p1
OG0006922	XM_001596873.1.p1	XM_003718985.1.p1
OG0006923	XM_001596871.1.p1	XM_003710067.1.p1
OG0006924	XM_001596864.1.p1	XM_003712527.1.p1
OG0006926	XM_001596849.1.p1	XM_003718973.1.p1
OG0006927	XM_001596839.1.p1	XM_003717078.1.p1
OG0006928	XM_001595506.1.p1	XM_003719157.1.p1
OG0006929	XM_001595511.1.p1	XM_003719241.1.p1
OG0006930	XM_001595512.1.p1	XM_003719240.1.p1
OG0006932	XM_001595521.1.p1	XM_003712074.1.p1
OG0006933	XM_001595554.1.p1	XM_003719559.1.p1
OG0006934	XM_001590405.1.p1	XM_003720317.1.p1
OG0006936	XM_001590453.1.p1	XM_003719120.1.p1
