Orthogroup	Sclerotinia_sclerotiorum	Fusarium_graminearum
OG0006748	XM_001587572.1.p1	XM_011324710.1.p1
OG0006749	XM_001587583.1.p1	XM_011321699.1.p1
OG0006750	XM_001587588.1.p1	XM_011330481.1.p1
OG0006751	XM_001587597.1.p1	XM_011330165.1.p1
OG0006752	XM_001587601.1.p1	XM_011319830.1.p1
OG0006753	XM_001587615.1.p1	XM_011324733.1.p1
OG0006754	XM_001587620.1.p1	XM_011328932.1.p1
OG0006755	XM_001587628.1.p1	XM_011323175.1.p1
OG0006757	XM_001593358.1.p1	XM_011320516.1.p1
OG0006758	XM_001593363.1.p1	XM_011320493.1.p1
OG0006759	XM_001593369.1.p1	XM_011320652.1.p1
OG0006760	XM_001593372.1.p1	XM_011320650.1.p1
OG0006761	XM_001593410.1.p1	XM_011320595.1.p1
OG0006762	XM_001593418.1.p1	XM_011317489.1.p1
OG0006763	XM_001593449.1.p1	XM_011320794.1.p1
OG0006764	XM_001593475.1.p1	XM_011321008.1.p1
OG0006765	XM_001593486.1.p1	XM_011321044.1.p1
OG0006766	XM_001593497.1.p1	XM_011320499.1.p1
OG0006767	XM_001593499.1.p1	XM_011320478.1.p1
OG0006768	XM_001593514.1.p1	XM_011321019.1.p1
OG0006769	XM_001593515.1.p1	XM_011321020.1.p1
OG0006770	XM_001593703.1.p1	XM_011321863.1.p1
OG0006771	XM_001593685.1.p1	XM_011321558.1.p1
OG0006773	XM_001593647.1.p1	XM_011321800.1.p1
OG0006774	XM_001593627.1.p1	XM_011320677.1.p1
OG0006777	XM_001593906.1.p1	XM_011320520.1.p1
OG0006778	XM_001593904.1.p1	XM_011320822.1.p1
OG0006779	XM_001593891.1.p1	XM_011320651.1.p1
OG0006780	XM_001593893.1.p1	XM_011320684.1.p1
OG0006781	XM_001593886.1.p1	XM_011317645.1.p1
OG0006782	XM_001593878.1.p1	XM_011317679.1.p1
OG0006783	XM_001593846.1.p1	XM_011322995.1.p1
OG0006784	XM_001593761.1.p1	XM_011320513.1.p1
OG0006785	XM_001593764.1.p1	XM_011323821.1.p1
OG0006786	XM_001593780.1.p1	XM_011321778.1.p1
OG0006788	XM_001593952.1.p1	XM_011330032.1.p1
OG0006789	XM_001593957.1.p1	XM_011330033.1.p1
OG0006790	XM_001593917.1.p1	XM_011321703.1.p1
OG0006792	XM_001593729.1.p1	XM_011320773.1.p1
OG0006793	XM_001593539.1.p1	XM_011320862.1.p1
OG0006796	XM_001593558.1.p1	XM_011321850.1.p1
OG0006797	XM_001593586.1.p1	XM_011320897.1.p1
OG0006800	XM_001594025.1.p1	XM_011320895.1.p1
OG0006801	XM_001594077.1.p1	XM_011320330.1.p1
OG0006802	XM_001594078.1.p1	XM_011320329.1.p1
OG0006804	XM_001594110.1.p1	XM_011321854.1.p1
OG0006805	XM_001594115.1.p1	XM_011321789.1.p1
OG0006807	XM_001584876.1.p1	XM_011321929.1.p1
OG0006808	XM_001584873.1.p1	XM_011321931.1.p1
OG0006810	XM_001584859.1.p1	XM_011321704.1.p1
OG0006811	XM_001584810.1.p1	XM_011321745.1.p1
OG0006812	XM_001584796.1.p1	XM_011321468.1.p1
OG0006814	XM_001591694.1.p1	XM_011328418.1.p1
OG0006815	XM_001591883.1.p1	XM_011319565.1.p1
OG0006816	XM_001591908.1.p1	XM_011325743.1.p1
OG0006817	XM_001591910.1.p1	XM_011328292.1.p1
OG0006818	XM_001591917.1.p1	XM_011327953.1.p1
OG0006819	XM_001591928.1.p1	XM_011319425.1.p1
OG0006820	XM_001591938.1.p1	XM_011324362.1.p1
OG0006821	XM_001591940.1.p1	XM_011328283.1.p1
OG0006822	XM_001591965.1.p1	XM_011328710.1.p1
OG0006823	XM_001591967.1.p1	XM_011328706.1.p1
OG0006824	XM_001591714.1.p1	XM_011326091.1.p1
OG0006825	XM_001591974.1.p1	XM_011325811.1.p1
OG0006826	XM_001592004.1.p1	XM_011319460.1.p1
OG0006827	XM_001591716.1.p1	XM_011325844.1.p1
OG0006828	XM_001591751.1.p1	XM_011319388.1.p1
OG0006829	XM_001591766.1.p1	XM_011323720.1.p1, XM_011323641.1.p1
OG0006830	XM_001591804.1.p1	XM_011320147.1.p1
OG0006831	XM_001591823.1.p1	XM_011320159.1.p1
OG0006832	XM_001591813.1.p1	XM_011327980.1.p1
OG0006833	XM_001591808.1.p1	XM_011328009.1.p1
OG0006834	XM_001591807.1.p1	XM_011328688.1.p1
OG0006835	XM_001586581.1.p1	XM_011325718.1.p1
OG0006836	XM_001586603.1.p1	XM_011328653.1.p1
OG0006837	XM_001586610.1.p1	XM_011319645.1.p1
OG0006838	XM_001586614.1.p1	XM_011327406.1.p1
OG0006839	XM_001586616.1.p1	XM_011328050.1.p1
OG0006841	XM_001591450.1.p1	XM_011327903.1.p1
OG0006842	XM_001591454.1.p1	XM_011328354.1.p1
OG0006843	XM_001591470.1.p1	XM_011320158.1.p1
OG0006844	XM_001591476.1.p1	XM_011328674.1.p1
OG0006845	XM_001591478.1.p1	XM_011328672.1.p1
OG0006846	XM_001591481.1.p1	XM_011328678.1.p1
OG0006847	XM_001591519.1.p1	XM_011319420.1.p1
OG0006848	XM_001591505.1.p1	XM_011325607.1.p1
OG0006849	XM_001591495.1.p1	XM_011325611.1.p1
OG0006850	XM_001586539.1.p1	XM_011328658.1.p1
OG0006851	XM_001586522.1.p1	XM_011325721.1.p1
OG0006852	XM_001586515.1.p1	XM_011328025.1.p1
OG0006853	XM_001586506.1.p1	XM_011327963.1.p1
OG0006855	XM_001586504.1.p1	XM_011327961.1.p1
OG0006856	XM_001586495.1.p1	XM_011325745.1.p1
OG0006857	XM_001586470.1.p1	XM_011319448.1.p1
OG0006858	XM_001586458.1.p1	XM_011328260.1.p1
OG0006859	XM_001586456.1.p1	XM_011320823.1.p1
OG0006860	XM_001586448.1.p1	XM_011319391.1.p1
OG0006861	XM_001586393.1.p1	XM_011328715.1.p1, XM_011324193.1.p1
OG0006862	XM_001591547.1.p1	XM_011319666.1.p1
OG0006863	XM_001591554.1.p1	XM_011317929.1.p1
OG0006864	XM_001591562.1.p1	XM_011327969.1.p1
OG0006866	XM_001591576.1.p1	XM_011328113.1.p1
OG0006867	XM_001591595.1.p1	XM_011319729.1.p1
OG0006868	XM_001591610.1.p1	XM_011328003.1.p1
OG0006869	XM_001591613.1.p1	XM_011328002.1.p1
OG0006870	XM_001591615.1.p1	XM_011327999.1.p1
OG0006871	XM_001591628.1.p1	XM_011325671.1.p1
OG0006872	XM_001591635.1.p1	XM_011319456.1.p1
OG0006873	XM_001591662.1.p1	XM_011328282.1.p1
OG0006874	XM_001591685.1.p1	XM_011325662.1.p1
OG0006875	XM_001591863.1.p1	XM_011328006.1.p1
OG0006876	XM_001591852.1.p1	XM_011328064.1.p1
OG0006877	XM_001591853.1.p1	XM_011328063.1.p1
OG0006878	XM_001584568.1.p1	XM_011318815.1.p1
OG0006879	XM_001584577.1.p1	XM_011317516.1.p1
OG0006880	XM_001584582.1.p1	XM_011318811.1.p1
OG0006881	XM_001584609.1.p1	XM_011330197.1.p1
OG0006882	XM_001584604.1.p1	XM_011330178.1.p1
OG0006883	XM_001584599.1.p1	XM_011321833.1.p1
OG0006884	XM_001592633.1.p1	XM_011322041.1.p1
OG0006885	XM_001592634.1.p1	XM_011322039.1.p1
OG0006886	XM_001584627.1.p1	XM_011318789.1.p1
OG0006887	XM_001592495.1.p1	XM_011317833.1.p1
OG0006888	XM_001592499.1.p1	XM_011327862.1.p1
OG0006889	XM_001592529.1.p1	XM_011317830.1.p1
OG0006890	XM_001597318.1.p1	XM_011318653.1.p1
OG0006891	XM_001597315.1.p1	XM_011317477.1.p1
OG0006893	XM_001592215.1.p1	XM_011318416.1.p1
OG0006894	XM_001592222.1.p1	XM_011318610.1.p1
OG0006895	XM_001592243.1.p1	XM_011318430.1.p1
OG0006896	XM_001592256.1.p1	XM_011323248.1.p1
OG0006897	XM_001592259.1.p1	XM_011323305.1.p1
OG0006898	XM_001592280.1.p1	XM_011323276.1.p1
OG0006899	XM_001592278.1.p1	XM_011325822.1.p1
OG0006900	XM_001592299.1.p1	XM_011318651.1.p1
OG0006901	XM_001592302.1.p1	XM_011318007.1.p1
OG0006902	XM_001592306.1.p1	XM_011328498.1.p1
OG0006903	XM_001592331.1.p1	XM_011318006.1.p1
OG0006904	XM_001592367.1.p1	XM_011329898.1.p1
OG0006905	XM_001592372.1.p1	XM_011318616.1.p1
OG0006906	XM_001592428.1.p1	XM_011318462.1.p1
OG0006908	XM_001592473.1.p1	XM_011324914.1.p1
OG0006910	XM_001596950.1.p1	XM_011317743.1.p1
OG0006911	XM_001596942.1.p1	XM_011318659.1.p1
OG0006912	XM_001596940.1.p1	XM_011317746.1.p1
OG0006913	XM_001589147.1.p1	XM_011329842.1.p1
OG0006914	XM_001589118.1.p1	XM_011318415.1.p1
OG0006915	XM_001597060.1.p1	XM_011323530.1.p1
OG0006916	XM_001596933.1.p1	XM_011318619.1.p1
OG0006917	XM_001596898.1.p1	XM_011323380.1.p1
OG0006918	XM_001596888.1.p1	XM_011320430.1.p1
OG0006919	XM_001596881.1.p1	XM_011318664.1.p1
OG0006920	XM_001596874.1.p1	XM_011319343.1.p1
OG0006921	XM_001596879.1.p1	XM_011318661.1.p1
OG0006922	XM_001596873.1.p1	XM_011323321.1.p1
OG0006923	XM_001596871.1.p1	XM_011320110.1.p1
OG0006924	XM_001596864.1.p1	XM_011323362.1.p1
OG0006926	XM_001596849.1.p1	XM_011323354.1.p1
OG0006927	XM_001596839.1.p1	XM_011328072.1.p1
OG0006928	XM_001595506.1.p1	XM_011329748.1.p1
OG0006929	XM_001595511.1.p1	XM_011329743.1.p3
OG0006930	XM_001595512.1.p1	XM_011329742.1.p1
OG0006931	XM_001595515.1.p1	XM_011324302.1.p1, XM_011330286.1.p1
OG0006932	XM_001595521.1.p1	XM_011329659.1.p1
OG0006933	XM_001595554.1.p1	XM_011325594.1.p1
OG0006934	XM_001590405.1.p1	XM_011323103.1.p1
OG0006936	XM_001590453.1.p1	XM_011325185.1.p1
OG0006937	XM_001590473.1.p1	XM_011325895.1.p1
OG0006939	XM_001590456.1.p1	XM_011329716.1.p1
OG0006940	XM_001590492.1.p1	XM_011326957.1.p1, XM_011329301.1.p1
OG0006941	XM_001590493.1.p1	XM_011329302.1.p1, XM_011326956.1.p1
OG0006942	XM_001590502.1.p1	XM_011323035.1.p1
OG0006943	XM_001590506.1.p1	XM_011323061.1.p1
OG0006945	XM_001590551.1.p1	XM_011329670.1.p1
OG0006946	XM_001590616.1.p1	XM_011322584.1.p1
OG0006947	XM_001590621.1.p1	XM_011323048.1.p1
OG0006948	XM_001590639.1.p1	XM_011317860.1.p1
OG0006949	XM_001590642.1.p1	XM_011323083.1.p1
OG0006951	XM_001590651.1.p1	XM_011317621.1.p1
OG0006952	XM_001590664.1.p1	XM_011325470.1.p1
OG0006953	XM_001590688.1.p1	XM_011323040.1.p1
OG0006954	XM_001584911.1.p1	XM_011323162.1.p1
OG0006955	XM_001584902.1.p1	XM_011321385.1.p1
OG0006956	XM_001584895.1.p1	XM_011323098.1.p1
OG0006959	XM_001590826.1.p1	XM_011329796.1.p1
OG0006961	XM_001590703.1.p1	XM_011326550.1.p1
OG0006962	XM_001590706.1.p1	XM_011325259.1.p1
OG0006963	XM_001590721.1.p1	XM_011325492.1.p1
OG0006964	XM_001590745.1.p1	XM_011325500.1.p1
OG0006966	XM_001590835.1.p1	XM_011329576.1.p1
OG0006967	XM_001590836.1.p1	XM_011329575.1.p1
OG0006968	XM_001590841.1.p1	XM_011325517.1.p1
OG0006969	XM_001590847.1.p1	XM_011329653.1.p1
OG0006970	XM_001584884.1.p1	XM_011325167.1.p1
OG0006971	XM_001590762.1.p1	XM_011329588.1.p1
OG0006972	XM_001590778.1.p1	XM_011329805.1.p1
OG0006973	XM_001590781.1.p1	XM_011329573.1.p1
OG0006974	XM_001584969.1.p1	XM_011319518.1.p1
OG0006975	XM_001584951.1.p1	XM_011325478.1.p1
OG0006976	XM_001584949.1.p1	XM_011329662.1.p1
OG0006979	XM_001585150.1.p1	XM_011322142.1.p1
OG0006980	XM_001585123.1.p1	XM_011322202.1.p1
OG0006981	XM_001589426.1.p1, XM_001594129.1.p1	XM_011324896.1.p1
OG0006982	XM_001585430.1.p1	XM_011328322.1.p1
OG0006983	XM_001585411.1.p1	XM_011325827.1.p1
OG0006984	XM_001595993.1.p1	XM_011322953.1.p1
OG0006985	XM_001595985.1.p1	XM_011319197.1.p1
OG0006986	XM_001595980.1.p1	XM_011325013.1.p1, XM_011323627.1.p1
OG0006987	XM_001595968.1.p1	XM_011322031.1.p2
OG0006988	XM_001595925.1.p1	XM_011329884.1.p1
OG0006989	XM_001595917.1.p1	XM_011317650.1.p1
OG0006990	XM_001595916.1.p1	XM_011326345.1.p1
OG0006991	XM_001595914.1.p1	XM_011318988.1.p1
OG0006992	XM_001595913.1.p1	XM_011319834.1.p1
OG0006993	XM_001596056.1.p1	XM_011325349.1.p1
OG0006994	XM_001596062.1.p1	XM_011330162.1.p1
OG0006995	XM_001596074.1.p1	XM_011324509.1.p1
OG0006996	XM_001596104.1.p1	XM_011326353.1.p1
OG0006997	XM_001596108.1.p1	XM_011318977.1.p1
OG0006998	XM_001596112.1.p1	XM_011326355.1.p1
OG0006999	XM_001596142.1.p1	XM_011322015.1.p1
OG0007000	XM_001596162.1.p1	XM_011323724.1.p1
OG0007001	XM_001589803.1.p1	XM_011327246.1.p1
OG0007002	XM_001589782.1.p1	XM_011322082.1.p1
OG0007003	XM_001589775.1.p1	XM_011321819.1.p1
OG0007005	XM_001589742.1.p1	XM_011329941.1.p1
OG0007006	XM_001589721.1.p1	XM_011323423.1.p1
OG0007007	XM_001589714.1.p1	XM_011321847.1.p1
OG0007008	XM_001589712.1.p1	XM_011318973.1.p1
OG0007009	XM_001596214.1.p1	XM_011318971.1.p1
OG0007010	XM_001596187.1.p1	XM_011322106.1.p1
OG0007011	XM_001585583.1.p1	XM_011327392.1.p1
OG0007012	XM_001585578.1.p1	XM_011321839.1.p1
OG0007013	XM_001585581.1.p1	XM_011330244.1.p1
OG0007014	XM_001585576.1.p1	XM_011321662.1.p1
OG0007015	XM_001585574.1.p1	XM_011326790.1.p1
OG0007016	XM_001585566.1.p1	XM_011322017.1.p1
OG0007017	XM_001585558.1.p1	XM_011321969.1.p1
OG0007018	XM_001585539.1.p1	XM_011318966.1.p1
OG0007019	XM_001585530.1.p1	XM_011327262.1.p1
OG0007020	XM_001585486.1.p1	XM_011327256.1.p1
OG0007021	XM_001585454.1.p1	XM_011327343.1.p1
OG0007022	XM_001585451.1.p1	XM_011327344.1.p1
OG0007023	XM_001585445.1.p1	XM_011318961.1.p1
OG0007024	XM_001598915.1.p1	XM_011322144.1.p1
OG0007026	XM_001598863.1.p1	XM_011320270.1.p1
OG0007028	XM_001588558.1.p1	XM_011322935.1.p1
OG0007029	XM_001588552.1.p1	XM_011324160.1.p1
OG0007031	XM_001598709.1.p1	XM_011320735.1.p1
OG0007033	XM_001598726.1.p1	XM_011320053.1.p1
OG0007034	XM_001598732.1.p1	XM_011320793.1.p1
OG0007035	XM_001598739.1.p1	XM_011320941.1.p1
OG0007036	XM_001598749.1.p1	XM_011320642.1.p1
OG0007037	XM_001588676.1.p1	XM_011320965.1.p1
OG0007039	XM_001588660.1.p1	XM_011320619.1.p1
OG0007041	XM_001588604.1.p1	XM_011319063.1.p1
OG0007043	XM_001598848.1.p1	XM_011327205.1.p1
OG0007044	XM_001598842.1.p1	XM_011320767.1.p1
OG0007045	XM_001598841.1.p1	XM_011320855.1.p1
OG0007046	XM_001598828.1.p1	XM_011320294.1.p1
OG0007047	XM_001598824.1.p1	XM_011320637.1.p1
OG0007048	XM_001598800.1.p1	XM_011320674.1.p1
OG0007049	XM_001598806.1.p1	XM_011320673.1.p1
OG0007050	XM_001598766.1.p1	XM_011320472.1.p1
OG0007051	XM_001588693.1.p1	XM_011320726.1.p1
OG0007052	XM_001588698.1.p1	XM_011327018.1.p1, XM_011325026.1.p1
OG0007054	XM_001588827.1.p1	XM_011320502.1.p1
OG0007056	XM_001588806.1.p1	XM_011327376.1.p1
OG0007057	XM_001588794.1.p1	XM_011322940.1.p1
OG0007058	XM_001588785.1.p1	XM_011322892.1.p1
OG0007059	XM_001588789.1.p1	XM_011322895.1.p1
OG0007060	XM_001588779.1.p1	XM_011322885.1.p1
OG0007061	XM_001588774.1.p1	XM_011322889.1.p1
OG0007062	XM_001588771.1.p1	XM_011322896.1.p1
OG0007063	XM_001588768.1.p1	XM_011320604.1.p1
OG0007064	XM_001588742.1.p1	XM_011320525.1.p1
OG0007065	XM_001588729.1.p1	XM_011320486.1.p1
OG0007066	XM_001588722.1.p1	XM_011320530.1.p1
OG0007067	XM_001588721.1.p1	XM_011320633.1.p1
OG0007068	XM_001588717.1.p1	XM_011320631.1.p1
OG0007069	XM_001588716.1.p1	XM_011321050.1.p1
OG0007070	XM_001588705.1.p1	XM_011317680.1.p1
OG0007071	XM_001588877.1.p1	XM_011320628.1.p1
OG0007072	XM_001588893.1.p1	XM_011330548.1.p1
OG0007073	XM_001588904.1.p1	XM_011318041.1.p1
OG0007074	XM_001588908.1.p1	XM_011318043.1.p1
OG0007075	XM_001588912.1.p1	XM_011318265.1.p1
OG0007077	XM_001588918.1.p1	XM_011326622.1.p1
OG0007079	XM_001584694.1.p1	XM_011326636.1.p1
OG0007080	XM_001584684.1.p1	XM_011319073.1.p1
OG0007081	XM_001584667.1.p1	XM_011327352.1.p1
OG0007082	XM_001591427.1.p1	XM_011321377.1.p1
OG0007083	XM_001591412.1.p1	XM_011318447.1.p1
OG0007084	XM_001591397.1.p1	XM_011318679.1.p1
OG0007085	XM_001591394.1.p1	XM_011319041.1.p1
OG0007086	XM_001591259.1.p1	XM_011327337.1.p1
OG0007087	XM_001591249.1.p1	XM_011326690.1.p1
OG0007088	XM_001591233.1.p1	XM_011327149.1.p1
OG0007089	XM_001591237.1.p1	XM_011329392.1.p1
OG0007091	XM_001591183.1.p1	XM_011320058.1.p1
OG0007092	XM_001591053.1.p1	XM_011329763.1.p1
OG0007093	XM_001591081.1.p1	XM_011326262.1.p1
OG0007094	XM_001591098.1.p1	XM_011325852.1.p1
OG0007095	XM_001591112.1.p1	XM_011322989.1.p1
OG0007096	XM_001591125.1.p1	XM_011322987.1.p1
OG0007097	XM_001591039.1.p1	XM_011328844.1.p1
OG0007098	XM_001591038.1.p1	XM_011328843.1.p1
OG0007099	XM_001591034.1.p1	XM_011325830.1.p1
OG0007102	XM_001591017.1.p1	XM_011329632.1.p1
OG0007103	XM_001590981.1.p1	XM_011322518.1.p1
OG0007104	XM_001590979.1.p1	XM_011328134.1.p1
OG0007105	XM_001590973.1.p1	XM_011328155.1.p1
OG0007106	XM_001590971.1.p1	XM_011328381.1.p1
OG0007107	XM_001590969.1.p1	XM_011318803.1.p1
OG0007108	XM_001590960.1.p1	XM_011318949.1.p1
OG0007109	XM_001590952.1.p1	XM_011318944.1.p1
OG0007110	XM_001590940.1.p1	XM_011318913.1.p1
OG0007111	XM_001590936.1.p1	XM_011329821.1.p1
OG0007112	XM_001590927.1.p1	XM_011329598.1.p1
OG0007113	XM_001590917.1.p1	XM_011329791.1.p1
OG0007114	XM_001590885.1.p1	XM_011325155.1.p1
OG0007116	XM_001590889.1.p1	XM_011329779.1.p1
OG0007117	XM_001590891.1.p1	XM_011325118.1.p1
OG0007118	XM_001590895.1.p1	XM_011325116.1.p1
OG0007119	XM_001590896.1.p1	XM_011325115.1.p1
OG0007120	XM_001585016.1.p1	XM_011318444.1.p1
OG0007121	XM_001584510.1.p1	XM_011325942.1.p1
OG0007122	XM_001584521.1.p1	XM_011328893.1.p1
OG0007124	XM_001585096.1.p1	XM_011325441.1.p1
OG0007125	XM_001585112.1.p1	XM_011326141.1.p1
OG0007128	XM_001595868.1.p1	XM_011325575.1.p1
OG0007131	XM_001595879.1.p1	XM_011325586.1.p1
OG0007132	XM_001595881.1.p1	XM_011329943.1.p1
OG0007133	XM_001596009.1.p1	XM_011330149.1.p1
OG0007134	XM_001596007.1.p1	XM_011321843.1.p1
OG0007135	XM_001585317.1.p1	XM_011319436.1.p1
OG0007136	XM_001585293.1.p1	XM_011325698.1.p1
OG0007137	XM_001585270.1.p1	XM_011325803.1.p1
OG0007139	XM_001589886.1.p1	XM_011328105.1.p1
OG0007140	XM_001589896.1.p1	XM_011325742.1.p1
OG0007142	XM_001589913.1.p1	XM_011326585.1.p1
OG0007143	XM_001589924.1.p1	XM_011328379.1.p1
OG0007144	XM_001589967.1.p1	XM_011325398.1.p1
OG0007145	XM_001589970.1.p1	XM_011328758.1.p1
OG0007146	XM_001589128.1.p1	XM_011321351.1.p1
OG0007150	XM_001590024.1.p1	XM_011324311.1.p1
OG0007152	XM_001590005.1.p1	XM_011327810.1.p1
OG0007153	XM_001590121.1.p1	XM_011319443.1.p1
OG0007154	XM_001590126.1.p1	XM_011327832.1.p1
OG0007156	XM_001590252.1.p1	XM_011328566.1.p1
OG0007157	XM_001590233.1.p1	XM_011326584.1.p1
OG0007158	XM_001590213.1.p1	XM_011320129.1.p1
OG0007159	XM_001590214.1.p1	XM_011325805.1.p1
OG0007161	XM_001589372.1.p1	XM_011323395.1.p1, XM_011327691.1.p1
OG0007163	XM_001590205.1.p1	XM_011326419.1.p1
OG0007164	XM_001589039.1.p1	XM_011324370.1.p1
OG0007172	XM_001594258.1.p1	XM_011323426.1.p1, XM_011317390.1.p1
OG0007179	XM_001597616.1.p1	XM_011324959.1.p1, XM_011317668.1.p1
OG0007182	XM_001585694.1.p1	XM_011317949.1.p1
OG0007184	XM_001589456.1.p1	XM_011318333.1.p1
OG0007188	XM_001585398.1.p1	XM_011319174.1.p1, XM_011325033.1.p1
OG0007213	XM_001595876.1.p1	XM_011322780.1.p1, XM_011322366.1.p1, XM_011321301.1.p1
OG0007238	XM_001596892.1.p1	XM_011323736.1.p1
OG0007257	XM_001598522.1.p1	XM_011325833.1.p1
OG0007269	XM_001591055.1.p1	XM_011329825.1.p1
OG0007527	XM_001589679.1.p1	XM_011330008.1.p1
OG0007543	XM_001588786.1.p1	XM_011325546.1.p1
OG0007544	XM_001584695.1.p1	XM_011322281.1.p1
OG0007554	XM_001595645.1.p1	XM_011327860.1.p1
OG0007559	XM_001594001.1.p1	XM_011320875.1.p1
OG0007561	XM_001586798.1.p1	XM_011317686.1.p1
OG0007565	XM_001594147.1.p1	XM_011321513.1.p1
OG0007566	XM_001585643.1.p1	XM_011319864.1.p1
OG0007569	XM_001587744.1.p1	XM_011329505.1.p1
OG0007577	XM_001591770.1.p1	XM_011320324.1.p1
OG0007581	XM_001597409.1.p1	XM_011327784.1.p1
OG0007590	XM_001594479.1.p1	XM_011329221.1.p1
OG0007592	XM_001596734.1.p1	XM_011324392.1.p1
OG0007593	XM_001592703.1.p1	XM_011321099.1.p1
OG0007598	XM_001590286.1.p1	XM_011327136.1.p1
OG0007604	XM_001591471.1.p1	XM_011325679.1.p1
OG0007613	XM_001586970.1.p1	XM_011325150.1.p1
OG0007621	XM_001594173.1.p1	XM_011322361.1.p1
OG0007625	XM_001589806.1.p1	XM_011318203.1.p1
OG0007629	XM_001591416.1.p1	XM_011326844.1.p1
OG0007630	XM_001591404.1.p1	XM_011329461.1.p1
OG0007635	XM_001597655.1.p1	XM_011325524.1.p1
OG0007638	XM_001592953.1.p1	XM_011326807.1.p1
OG0007646	XM_001593716.1.p1	XM_011320837.1.p1
OG0007647	XM_001593722.1.p1	XM_011319808.1.p1
OG0007648	XM_001593844.1.p1	XM_011326624.1.p1
OG0007653	XM_001589027.1.p1	XM_011321834.1.p1
OG0007654	XM_001589048.1.p1	XM_011321428.1.p1
OG0007655	XM_001589047.1.p1	XM_011319988.1.p1
OG0007675	XM_001590524.1.p1	XM_011327654.1.p1
OG0007690	XM_001590108.1.p1	XM_011327870.1.p1
OG0007691	XM_001593213.1.p1	XM_011327035.1.p1
OG0007696	XM_001586851.1.p1	XM_011326243.1.p1
OG0007697	XM_001586852.1.p1	XM_011322789.1.p1
OG0007699	XM_001585292.1.p1	XM_011325697.1.p1
OG0007701	XM_001585137.1.p1	XM_011329213.1.p1
OG0007707	XM_001598760.1.p1	XM_011319594.1.p1
OG0007714	XM_001593795.1.p1	XM_011323331.1.p1
OG0007719	XM_001594029.1.p1	XM_011328244.1.p1
OG0007726	XM_001590587.1.p1	XM_011326566.1.p1
OG0007729	XM_001590752.1.p1	XM_011326806.1.p1
OG0007733	XM_001595437.1.p1	XM_011324581.1.p1
OG0007737	XM_001593399.1.p1	XM_011321069.1.p1
OG0007747	XM_001587492.1.p1	XM_011324809.1.p1
OG0007749	XM_001584788.1.p1	XM_011321463.1.p1
OG0007752	XM_001593688.1.p1	XM_011329374.1.p1
OG0007774	XM_001594989.1.p1	XM_011320202.1.p1
OG0007775	XM_001594972.1.p1	XM_011325145.1.p1
OG0007778	XM_001589296.1.p1	XM_011322430.1.p1
OG0007782	XM_001591695.1.p1	XM_011320072.1.p1
OG0007787	XM_001596155.1.p1	XM_011329212.1.p1
OG0007791	XM_001593970.1.p1	XM_011320967.1.p1
OG0007797	XM_001585674.1.p1	XM_011325522.1.p1
OG0007799	XM_001598505.1.p1	XM_011325705.1.p1
OG0007812	XM_001595899.1.p1	XM_011327545.1.p1
OG0007818	XM_001585815.1.p1	XM_011325255.1.p1
OG0007819	XM_001585814.1.p1	XM_011324123.1.p1
OG0007820	XM_001585984.1.p1	XM_011323235.1.p1
OG0007822	XM_001592017.1.p1	XM_011322481.1.p1
OG0007823	XM_001592028.1.p1	XM_011322925.1.p1
OG0007828	XM_001591711.1.p1	XM_011328041.1.p1
OG0007830	XM_001588021.1.p1	XM_011317307.1.p1
OG0007836	XM_001589644.1.p1	XM_011329809.1.p1
OG0007840	XM_001596592.1.p1	XM_011321702.1.p1
OG0007841	XM_001589739.1.p1	XM_011326782.1.p1
OG0007842	XM_001589728.1.p1	XM_011329422.1.p1
OG0007844	XM_001596393.1.p1	XM_011325142.1.p1
OG0007850	XM_001586134.1.p1	XM_011321270.1.p1
OG0007853	XM_001594705.1.p1	XM_011323505.1.p1
OG0007862	XM_001586591.1.p1	XM_011320221.1.p1
OG0007865	XM_001595983.1.p1	XM_011327658.1.p1
OG0007873	XM_001586399.1.p1	XM_011319387.1.p1
OG0007883	XM_001588400.1.p1	XM_011326817.1.p1
OG0007892	XM_001590668.1.p1	XM_011320028.1.p1
OG0007896	XM_001591030.1.p1	XM_011330302.1.p1
OG0007898	XM_001590928.1.p1	XM_011329597.1.p1
OG0007903	XM_001592424.1.p1	XM_011328846.1.p1
OG0007906	XM_001597706.1.p1	XM_011327121.1.p1
OG0007907	XM_001597713.1.p1	XM_011325284.1.p1
OG0007911	XM_001597758.1.p1	XM_011320112.1.p1
OG0007914	XM_001597378.1.p1	XM_011319754.1.p1
OG0007916	XM_001597370.1.p1	XM_011329031.1.p1
OG0007932	XM_001587165.1.p1	XM_011326841.1.p1
OG0007935	XM_001593198.1.p1	XM_011318184.1.p1
OG0007936	XM_001593192.1.p1	XM_011318346.1.p1
OG0007940	XM_001595198.1.p1	XM_011322486.1.p1
OG0007941	XM_001593081.1.p1	XM_011325202.1.p1
OG0007943	XM_001593050.1.p1	XM_011326683.1.p1
OG0007946	XM_001596362.1.p1	XM_011328960.1.p1
OG0007948	XM_001589705.1.p1	XM_011318591.1.p1
OG0007951	XM_001598334.1.p1	XM_011319279.1.p1
OG0007955	XM_001598186.1.p1	XM_011325232.1.p1
OG0007967	XM_001594185.1.p1	XM_011319262.1.p1
OG0007994	XM_001594484.1.p1	XM_011324412.1.p1
